0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20529.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160779.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18436.87,702.51,0.00,0.00,0.00,0.00,0.00,111.89,6168.19,0.00,106331.64,119842.13,9391.59,8810.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12775.44,8909.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6571.57,739.40,0.00,0.00,44.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,399.40,50.24,0.00
3864.69,1723.38,158.26,575.30,253.71,218.97,331.28,0.00,6.55,21597.97,169.60,581.88,3281.75,0.00,0.00,17.71,0.00,0.00,709342.18,0.00,0.00,0.00,0.00,1842.57,0.00,0.00,7.27,312.94,0.00,0.00,0.00,0.00,5.21,63.88,19.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,239.98,0.00,0.00,0.00,0.00,0.00,30512.59,315.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9420.35,2046.57,0.00,1879.02,0.00,0.00
34.02,1.65,5.40,16.41,2.66,0.00,0.00,0.00,0.00,0.00,0.00,33.69,0.00,51666.67,0.00,26.17,0.00,0.00,428515.70,0.00,0.00,14433.12,76029.69,338.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.70,413.24,6371.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.49,0.00,0.00,0.00,0.00,0.00,296465.62,2663.67,0.00,0.00,12098.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2597.44,0.00,0.00,4110.06,0.00,0.00
401.47,73.72,0.00,33.21,0.00,11.87,0.00,73.56,339.49,10741.76,107.77,26.80,5088.46,0.00,32764.73,4154.02,0.00,65.93,937.19,0.00,0.00,0.00,0.00,0.00,21.69,0.00,0.00,27.47,628786.13,432480.43,47941.95,12521.24,376.72,554.97,2178.12,0.00,0.00,0.00,477.86,0.00,0.00,21.78,62.30,0.10,0.00,0.00,0.00,201.45,0.00,0.00,68946.83,199055.78,198.97,1083.02,13.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,386.73,7.79,0.00,90.91,1012.18,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73341.21,0.00,0.00,295923.80,0.00,0.00,2242.23,5715.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,35.06,106.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86771.20,2679.72,0.00,0.00,18628.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1274.23,0.00,0.00,1305.39,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26314.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,239335.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,430907.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.65,0.00,0.00,0.00,0.00,287.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.01,5125.66,33.68,0.00,0.00,0.00,636.20,257425.03,8077.90,252664.08,813.57,252.12,0.00,0.00,0.00,0.00,19.68,0.00,0.00,75876.03,218471.05,477.73,64.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1180.05,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1256.52,0.00,0.00,0.00,0.00,126049.53,0.00,0.00,50940.25,129855.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.27,71.53,44.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,0.02,0.00,0.00,0.00,3.76,0.00,0.00,0.00,0.00,0.00,540481.77,53.63,0.00,0.00,28120.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11054.22,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,831.18,2057.92,0.00,0.00,0.00,0.00,187706.93,1197386.63,0.00,108474.61,276520.49,0.00,0.00,0.00,0.00,61.81,0.00,0.00,0.00,0.00,505.18,181.97,98208.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131103.97,0.00,0.00,0.00,5338.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1419.76,318.75,0.00,1963.12,32.52,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42361.63,26190.28,0.00,0.00,0.00,0.00,16802.88,0.00,71248.30,696528.68,391580.88,14235.42,591.55,592.52,22.13,0.00,0.00,0.00,0.00,1493.41,512.46,1540.12,368.70,0.00,0.00,0.00,0.00,218.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.72,0.00,0.00,0.00,0.00,41.08,295359.18,218.19,0.00,0.00,24497.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17967.50,0.00,0.00,16871.73,160.23,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46950.38,0.00,5390.87,538084.03,473673.67,69879.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,718.76,4648.57,948.87,0.00,0.00,0.00,494.22,33.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1531.91,146389.97,9552.48,32.63,0.00,8039.65,0.00,212.84,207.57,105.53,0.00,0.00,0.00,11201.84,184.53,0.00,3835.57,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101153.94,782398.54,0.00,149748.69,0.00,0.00,3506.77,0.00,0.00,122755.82,533444.19,24451.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.04,28.24,513.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.37,100.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,201.99,92021.25,7389.26,37.16,1995.05,5610.45,122.18,250.59,0.00,479.57,0.00,0.00,0.00,8059.47,11843.87,0.00,2757.64,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91482.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.06,37.55,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11376.04,39757.50,2146.18,35.70,2946.85,31742.33,1719.81,7774.43,0.00,998.47,1740.82,0.00,0.00,2117.51,478.90,0.00,106.49,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144183.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13971.54,15773.29,171.64,0.00,0.00,2526.29,193.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
190.25,0.00,0.00,138.42,0.00,0.00,844.32,472.18,66.19,631.85,653.02,10.10,23.22,81.40,276.88,2644.83,64.37,64.69,8.88,1175.36,50.10,123.71,315.36,7.45,14.33,21069.82,20173.20,919.61,1538.18,3709.57,4280.47,7.24,538.11,8.79,190.18,3.44,10838.32,32349.48,590.14,79.03,50.34,760.00,14.59,13.69,85.52,1.03,16.48,640.31,19.51,0.00,0.00,0.00,3921.02,216.29,256.59,39.81,1908.33,185.33,85.48,341.75,887.19,39.81,48.29,199.87,0.00,381.64,524.39,164.15,1777.51,6692.39,0.00
0.00,34.32,11.59,0.00,33.59,69.39,0.00,7.63,9.66,0.00,10.55,118.67,15.45,0.00,132.57,518.73,131.44,18.23,30.97,0.00,507.79,548.90,14.01,0.00,10.84,85.67,91.68,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.16,0.11,1571.03,368.61,7.90,0.51,0.00,6.07,0.00,0.00,0.00,1.16,1.04,0.03,1445.18,17.99,147.83,0.00,7787.07,95.70,44.21,1.92,999.08,182.22,91.80,8787.56,746.70,20.53,231.61,10.36,0.00,3023.71,16.86,191.00,36.72,387.05,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,136.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.13,821.37,4663.47,0.00,48.24,55.67,0.30,24.65,0.02,6.62,0.00,90.58,132.84,89.36,6.01,72.27,87.45,28.21,28.21,0.00,0.04,10.09,4.39,443.82,25.97,0.62,0.00,1084.20,55.81,13.30,0.00,856.18,352.09,100.01,492.93,445.94,16.54,309.99,0.00,0.00,160.15,172.03,895.31,2.26,27.71,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,347.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307.03,1.05,120.68,29203.91,144313.13,237808.64,0.00,81.84,0.05,485.93,36.13,0.00,224.14,4103.65,0.00,0.00,1011.53,148.11,44.50,202.86,710.94,135.29,219.13,0.00,0.00,34911.10,104112.32,3771.74,0.00,0.00,0.00,0.00,0.00,0.00,845.46,0.00,0.00,0.00,0.00,0.00,0.00,77.05,79.77,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,479.01,131.07,34418.55,195144.48,0.00,11.09,0.00,52.80,12.47,0.00,109.97,0.00,121.22,0.00,579.18,21.86,45.04,17.17,231.23,26.13,67.20,0.00,0.00,173038.95,171539.80,1673.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,850.36,132.31,554.64,0.00,0.00,0.00
0.00,109.98,59.70,21175.21,9338.25,47.86,1803.75,328.48,140.24,19117.01,454.33,2079.94,288.01,8069.96,0.00,923.36,0.00,408.34,24.87,6342.42,909.44,1497.46,3817.29,3075.94,96.13,500.14,0.08,171.08,495.76,27093.50,31263.17,84.77,56.73,5.55,1069.98,9.03,71.28,33702.35,587.37,678.84,0.00,1165.64,17.27,1.35,40.50,1.12,0.09,83.53,0.00,0.00,2536.19,3596.32,217344.91,908.88,30.15,0.00,0.00,0.00,52.02,0.00,13171.24,898.63,110.86,0.00,0.00,290.04,910.35,287.00,5.96,0.00,0.00
0.00,0.00,0.00,353.49,155.89,23.99,84.01,17.85,235.71,3300.71,24.69,66.62,2409.85,354.85,3539.01,291.41,66.15,908.48,37.91,621.01,1288.18,2707.70,3498.25,1469.00,97444.89,193.52,5.63,689.11,1395.86,92.13,106.30,101746.77,824.61,666.36,6664.59,32.62,194.17,5511.37,10039.46,2111.76,775.94,1261.37,41.93,272.63,1032.21,0.06,0.24,66.03,7859.97,380.78,1965.52,18330.46,96429.03,373.00,662.62,213.02,3217.35,1838.02,486.05,8425.04,10093.28,29441.04,651.43,5619.21,0.00,37823.86,1406.96,2417.45,594.62,5785.78,0.00
105199.95,19699.53,12069.58,46914.12,34965.24,2008.95,76560.45,5774.77,6509.22,112711.60,7987.10,9661.86,0.00,0.00,6084.35,560.72,1229.27,2484.44,447.18,3034.66,28.86,121.79,3918.32,4583.42,2921.75,3732.50,662.52,210.63,1456.62,856.21,987.98,9232.03,95082.37,9117.22,48974.96,110.79,69096.27,94100.27,11574.80,25250.51,56255.79,3212.88,405.37,450.41,10479.19,65.58,405.07,415.89,127.96,11838.56,22224.53,6947.65,3556.00,24.91,37.81,4.28,2301.67,373.80,24.43,204.93,0.00,6.39,473.59,742.90,0.00,1196.59,70.29,2225.16,1871.51,4874.03,0.00
0.00,0.00,0.00,0.00,0.00,0.00,130.24,0.00,0.00,0.00,0.00,0.00,5390.49,12937.69,0.00,15793.32,0.00,11.57,0.00,43.99,0.00,274.59,699.97,1449.46,0.00,0.00,2.36,0.00,0.00,0.00,0.00,0.00,584.84,20592.55,3459.19,25.63,54.88,0.00,0.00,0.00,0.00,0.00,3.62,0.85,0.00,1.57,0.10,0.00,0.00,0.00,2.08,9169.43,8057.18,198.81,57.18,18.05,5047.25,635.25,93.25,1043.86,47.01,85.61,226.51,630.89,0.00,28795.11,281.67,25.46,104013.34,43.56,0.00
0.00,0.00,0.00,460.65,203.15,30.98,326.03,56.32,58.30,627.45,77.90,2565.28,574.39,244.73,1043.99,0.00,139.22,17007.87,84.35,16073.85,243.52,780.33,7838.99,8560.35,17727.35,750.87,0.33,1962.69,6802.47,9174.73,10586.72,9135.05,1015.28,702.34,36598.12,485.74,6087.93,4300.23,12423.68,1047.42,12954.30,13655.09,190.79,220.68,4145.94,0.88,5.86,674.12,3724.99,12.60,152.12,17417.35,36001.66,1314.33,1032.52,96.75,7453.49,5762.16,33.43,4703.44,879.76,1374.69,2067.10,7672.35,0.00,8240.98,32174.35,1938.97,17183.42,28808.12,0.00
14.59,4.26,4.17,662.83,292.31,44.33,4304.05,26.32,49.18,7743.94,36.40,23.16,477.63,593.64,2746.45,15445.18,224.35,4051.41,266.11,5148.40,26550.73,10220.66,3292.27,5064.85,2735.49,49.08,127.44,73.69,1292.15,5755.25,1318.55,1174.58,3437.31,92.44,1149.60,2395.28,11176.72,2255.71,10716.30,6583.53,38263.72,2623.40,92.58,28.21,248.44,50.77,224.11,22.67,85327.95,216.83,4671.67,9638.17,32150.96,1240.05,356.00,260.77,47593.05,24007.27,10758.37,1617.30,2114.55,588.25,392.28,548.08,0.00,1338.28,574.03,252.92,46.43,68.12,0.00
0.00,0.00,0.00,927.20,408.89,3.60,221.90,0.00,0.00,0.00,0.00,698.22,1086.99,0.00,188.08,0.00,0.00,54.85,3.34,0.00,0.00,207.07,527.85,71.25,20.56,67.79,554.57,8451.13,1750.43,33.61,38.78,2391.73,196.62,19.91,49.05,4.41,832552.06,102404.02,0.00,34.80,325.92,5997.29,1320.41,855.25,99.72,6.01,27.24,298.83,0.00,639.33,4170.30,0.00,70120.10,250.88,68.79,27.62,220354.77,58.16,104.79,1543.24,40.76,281.18,1435.65,4525.80,0.00,1197.95,47.32,103235.74,3063.18,9240.34,0.00
1758.38,6.84,1.89,6466.42,2851.68,1018.84,2776.61,179.53,223.65,81307.94,248.31,1155.43,354.77,880.91,2531.05,46597.17,0.00,500.04,1057.46,17597.91,2730.46,70983.51,47556.44,2226.00,11793.97,818.60,377.73,3716.51,2336.56,16125.13,18606.77,159.03,1711.02,1185.04,8109.61,91.85,50502.39,379065.96,1251.23,2393.63,3414.26,867.14,441.73,2060.12,9898.56,2.10,6.94,453.05,0.00,0.68,12286.99,44446.83,533911.49,622.35,228.55,0.00,425.44,1288.98,561.17,2721.75,610.10,1247.47,822.68,1095.30,0.00,2361.72,149.84,929.00,3383.29,17099.55,0.00
0.00,0.00,0.00,0.00,0.00,0.00,270.95,95.91,0.00,0.00,132.66,0.00,50.22,201.21,799.54,25.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.39,0.00,16.46,0.00,999.36,0.00,0.00,0.00,17.77,141.71,0.00,564.63,57.74,5917.66,45.06,155633.32,561.68,8865.64,0.00,113.11,196.49,105.88,0.36,3.25,375.39,0.00,46.59,773980.81,482587.45,7188.65,481.40,25.93,0.00,2579.98,204.98,0.00,98.05,1.79,843.00,203.59,11.20,0.00,80.03,0.00,157.05,2.79,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.07,198.45,0.00,0.00,28.75,3133.58,93.38,3552.84,863.75,12666.36,1028.08,0.00,0.00,0.00,0.00,899.38,1037.79,2.22,172.84,1408.30,1121.36,25.65,0.00,0.00,57.82,14211.10,0.00,0.00,62.68,184.62,865.91,0.47,88.25,58.06,0.00,0.00,188391.23,641.88,91993.77,4317.30,300.98,0.00,433.03,29.82,0.00,232.24,106.39,218.48,834.98,149.51,0.00,1128.40,124.84,340.72,500.71,2141.93,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.31,0.00,0.00,67.34,7.21,0.00,0.00,0.00,24.59,0.00,0.00,22423.74,41.68,1190710.81,797366.49,6682.08,555.54,16428.74,834.35,13781.80,5093.39,0.00,0.00,343468.67,630057.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7555.92,0.00,0.00,0.00
8941.61,2811.97,1582.38,16785.03,7402.18,3381.52,27034.56,1562.92,2875.80,40335.81,2161.67,2738.96,993.45,1171.57,9688.47,5800.12,205.01,3372.83,1087.18,8925.87,431.36,6805.09,5066.80,17919.29,4.76,150.26,0.20,773.25,7350.21,68.21,78.71,2121.95,344.69,132.59,734.03,91.78,11633.27,5112.51,9171.47,114.60,32033.89,47815.92,7763.99,1312.49,1012.15,161.62,1512.53,1717.10,3219.46,460.69,185287.87,514937.89,20073.53,567.22,360.48,184.49,1118.53,7.70,0.00,5471.62,378.85,220.96,1714.21,8421.53,0.00,1887.90,433.00,22223.07,362.61,4738.07,0.00
4.35,4.22,1.06,0.00,0.00,0.00,255.67,14.74,34.30,622.44,20.38,126.17,3.38,0.00,4797.74,627.56,453.58,5264.94,38.52,2701.83,1424.09,6180.63,711.95,908.14,1597.76,97.62,21.97,149.12,4983.33,579.46,668.64,187.96,165.32,35.72,323.47,27.54,2392.56,524.51,1361.77,746.37,4863.70,661.94,19535.53,289.69,304.87,132.96,13.35,9.89,56775.50,922.14,3442.20,28161.35,1162.68,1.08,15.73,632.09,1184.95,771.74,146.91,7062.41,435.37,216.34,325.25,15165.57,0.00,442.47,299.78,1919.56,246.55,665.71,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.59,46.84,0.00,9.45,0.96,0.65,4.12,80.14,0.00,0.00,0.00,86.89,25.34,39.81,394.01,15.58,0.61,0.02,3.27,0.00,0.00,32.72,5106.07,84.93,10.21,0.00,0.00,55.97,107.25,0.00,6520.72,937.64,229.99,117.10,22.18,0.00,1289.69,211.64,869.10,7.02,206.93,0.00
0.00,0.00,0.00,0.00,0.00,5.31,176.13,21.23,24.96,475.88,29.37,0.00,0.00,176.24,1580.15,0.00,160.80,599.57,0.00,451.40,29.71,95.62,243.76,40.12,10.77,23.34,0.00,0.67,29.50,167.82,193.65,9.16,28.61,1.52,5.51,42.18,9370.98,40.19,105.49,45.07,2144.88,246.54,3941.52,1829.25,13258.89,1.58,4.46,8.34,5270.73,0.00,8599.76,5911.93,16622.36,3451.33,446.11,0.00,14398.85,869.21,0.00,1146.06,2489.29,1014.22,334.55,575.48,0.00,762.33,256.60,1761.50,387.60,1658.14,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305.67,104.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,344.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,435.49,0.00,3562.18,3381.11,90.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.94,0.00,1.40,0.00,1022.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,507.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4373.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8664.18,0.00,0.00,0.00
