177911.64,37609.07,21215.58,91330.13,68571.46,6058.74,185536.96,12112.10,12870.84,301368.21,16864.57,19784.54,28339.64,106802.35,86442.78,231714.25,9720.37,92545.23,29513.18,98755.92,315643.42,226587.60,240572.17,111089.41,305521.21,83652.00,76697.46,17747.21,62824.16,101724.75,97596.74,201456.16,205879.93,42911.90,123568.53,27514.20,356888.24,353601.26,325838.04,131949.33,804646.04,121798.50,139339.94,12116.92,36945.31,3150.10,15868.19,7401.69,1365102.06,29274.60,334382.10,765180.41,742635.27,70625.21,8674.67,9784.60,682677.64,305885.38,138401.61,239421.27,74329.57,62239.53,15040.64,125997.79,0.00,168726.12,27249.34,251143.04,145999.15,68625.94,0.00
177911.64,37609.07,21215.58,91330.13,68571.46,6058.74,185536.96,12112.10,12870.84,301368.21,16864.57,19784.54,28339.64,106802.35,86442.78,231714.25,9720.37,92545.23,29513.18,98755.92,315643.42,226587.60,240572.17,111089.41,305521.21,83652.00,76697.46,17747.21,62824.16,101724.75,97596.74,201456.16,205879.93,42911.90,123568.53,27514.20,356888.24,353601.26,325838.04,131949.33,804646.04,121798.50,139339.94,12116.92,36945.31,3150.10,15868.19,7401.69,1365102.06,29274.60,334382.10,765180.41,742635.27,70625.21,8674.67,9784.60,682677.64,305885.38,138401.61,239421.27,74329.57,62239.53,15040.64,125997.79,0.00,168726.12,27249.34,251143.04,145999.15,68625.94,0.00
757017.42,103548.70,38738.55,455119.69,313893.67,28301.64,1054016.73,65990.49,130796.41,1668397.95,45333.51,112792.81,174332.35,587932.37,200859.69,554052.06,48500.02,241626.02,204031.48,342502.78,494752.52,298670.60,329978.00,95918.29,79931.74,9152.47,8495.83,19456.68,80534.78,95547.47,84985.10,84306.86,260817.59,33530.97,183981.57,24017.60,857222.66,171056.72,26989.39,55008.70,157858.36,101018.77,48847.27,8426.52,42453.86,3208.19,10278.62,11714.27,376518.95,88162.91,733720.39,1580030.41,3436331.87,402183.80,52918.19,36383.28,1153464.08,222414.51,255298.76,405953.66,449419.82,436241.85,710193.51,238584.35,6102956.95,604070.92,187846.57,570151.95,201670.43,196000.32,0.00
2560731.48,431240.97,254651.59,1879096.12,1117803.60,159650.60,1789067.07,195276.99,163156.37,4159071.79,176125.64,269610.63,530806.13,1410961.88,982357.85,1646187.61,560661.02,353011.59,923733.18,6065128.96,1435097.08,867563.36,1781255.96,239078.09,342153.08,48225.81,14737.19,24697.34,301626.05,595016.31,204814.01,139448.08,292269.11,35360.00,173155.56,141840.94,1970803.53,363468.38,1053666.17,154038.86,1693768.45,408336.13,78515.42,14586.69,20566.21,6851.84,23769.83,8424.60,281876.84,54821.98,449029.72,1072929.80,10680138.81,837111.57,104748.81,5384.30,2434151.85,348667.24,665571.29,966367.54,565786.96,1382489.03,2638512.11,486283.33,0.00,240977.16,292162.92,818233.78,61217.11,348588.91,0.00
47894.79,1936.12,457.61,4414.58,1989.08,2321.67,73293.02,5295.48,1952.00,147359.44,5038.73,3676.55,8691.34,27282.48,81372.50,40854.28,18015.29,32378.55,66633.59,330058.23,119088.21,71890.79,243689.69,21131.01,53891.10,4217.51,2583.47,1647.53,30419.93,10299.78,5667.73,10882.32,85894.68,13676.56,88648.69,12689.45,247381.25,61437.64,56777.49,33061.41,158205.42,108784.37,7789.55,3611.11,11309.70,446.11,1787.56,1096.49,291682.72,17878.22,154100.66,182094.86,1361886.05,134713.03,11209.45,9012.36,478036.85,81748.85,379798.20,168817.40,225435.27,145128.71,414179.42,35761.27,405857.29,139710.26,84233.88,227921.45,44048.52,44883.18,0.00
33300.04,6795.24,1403.30,8851.78,7160.66,1383.70,30658.32,1021.36,689.13,23481.70,2214.33,2951.71,5644.79,3717.81,19430.29,13089.67,3046.60,7330.07,45002.03,104279.69,11895.21,7180.86,18275.89,49562.03,5716.44,123.88,151.37,2315.45,1708.21,549.71,1601.12,2354.39,56216.07,8760.59,49853.85,11688.54,110945.25,30390.08,971.38,258.31,65876.76,4206.40,10937.78,2959.51,2115.51,96.80,194.57,51.22,66595.66,4895.99,34700.14,169370.61,577159.88,48569.45,6000.25,0.00,57744.89,9984.50,10434.27,2817.45,6372.71,11988.75,113275.97,19155.20,0.00,10855.28,61929.07,43930.14,3551.97,14648.38,0.00
