0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,662.59,0.00,"280,470.73",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,191.47",440.66,"50,181.72","7,468,602.64","881,198.20",0.00,"370,644.76","2,808,916.71","780,900.12","168,443.25","3,539.11","1,717.23",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"259,244.66",0.00,"263,520.52",0.00,0.00,0.00,"1,193.15",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,702.77",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,589.05",0.00,0.00,0.00,0.00,0.00,"9,619.93","716,650.09",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"42,333.57",0.00,629.49,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"83,541.94",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,712,517.53",0.00,0.00,"310,126.29",0.00,663.91,0.00,0.00,"42,125.73","211,921.60",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,761.68,287.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,306.36",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,402.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.51,4.11,"7,163.65","4,467.25","32,852.27",0.00,"13,305.36","189,277.16","2,718.73","10,426.03",96.20,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,037.94","12,155.05",0.00,"1,348.27",0.00,0.00,0.00,0.00,9.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,55.51,0.00,102.42,"1,373.63",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.16,55.15,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,884.81",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492.84,0.00,0.00,0.00,"182,820.14",0.00,"901,720.60","463,019.00",0.00,"78,714.33",0.00,"1,212.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.56,14.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,245.77",0.00,0.00,36.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,718.97,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,686.64",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.10,0.00,0.00,0.00,0.00,0.00,0.00,620.94,0.00,0.00,825.79,0.00,"1,811.65",0.00,210.53,0.33,0.00,1.96,"83,383.19",0.00,0.00,0.00,"9,829.55",0.00,0.00,0.00,"1,245,425.10",236.37,0.00,0.00,0.00,28.17,0.00,0.00,0.00,0.00,0.00,0.00,9.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"11,030.96",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.59,"768,785.60",4.05,0.00,"1,347.55",916.20,"378,161.30",0.00,0.00,"232,911.74","3,226,396.01","34,176.47",0.00,55.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,766.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.10,"2,190.08",0.00,0.00,"1,131.59",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.78,0.00,0.00
"185,681.13","36,534.42","2,730.27","16,163.40","1,039.97",0.00,0.00,0.00,788.29,0.00,492.53,312.12,4.79,0.00,0.00,296.03,"1,476,740.03",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,108,815.02",0.00,0.00,0.00,7.12,0.00,0.00,88.26,932.73,101.63,0.00,0.00,0.00,19.01,"1,937,717.64",426.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,137.85",0.00,0.00,0.00,0.00,0.00,0.00,159.31,"648,704.91",0.00,14.80,80.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.94,0.00,157.47,0.00,0.00
"4,233.50",741.93,71.63,287.59,19.26,0.00,0.00,0.00,14.10,0.00,10.88,4.66,0.05,0.00,3.85,4.56,0.00,54.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.34,0.00,0.00,59.32,0.00,0.00,0.00,0.00,0.00,0.10,0.00,9.70,"6,218.85",0.00,0.00,0.00,"2,880.92",0.00,0.00,99.73,0.00,"26,054.57",0.00,0.00,0.00,0.00,0.00,0.58,0.00,1.55,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.22,0.00,0.00,0.00,0.00,0.00,0.00,8.48,33.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.74,0.00,3.07,0.00,0.00
"152,918.24","25,217.20","1,293.48","21,638.27","1,396.41",0.00,"26,628.17",0.00,"1,068.82",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"697,227.53","17,292.14",40.82,49.78,"8,340.84",0.00,"12,502.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,436,018.98",0.00,493.33,"147,002.90","2,802.09","11,242.11","1,349.58",0.00,"706,378.54",597.99,"15,405.76","73,396.83",580.93,527.03,45.19,0.00,"1,328.56","47,728.97",0.00,0.00,0.00,"1,178,780.85",73.92,0.00,"253,499.51",0.00,"179,983.18","16,516.22","1,928.59",6.30,0.00,0.00,9.33,1.39,0.00,55.95,0.00,154.41,14.38,0.00,"43,398.24","8,485.82",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,037.58",0.00,0.00,6.33,48.92,1.28,0.00,"4,625.34","780,680.44",0.00,146.63,103.11,0.00,0.00,0.00,0.00,0.09,0.00,0.00,391.53,"146,016.29","2,594.98","1,156.46","3,718.57"
"15,672.00","6,754.73",438.30,374.79,54.75,185.84,146.13,5.91,0.00,0.00,0.00,0.00,2.17,10.16,0.13,0.00,17.42,0.00,0.00,"572,860.38",0.00,0.00,"125,459.95",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,284,148.50","952,035.06",0.00,0.00,0.00,0.00,0.00,"33,397.98",0.00,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"19,437.73",0.00,0.00,0.00,5.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.70,0.00,5.26,108.43,0.00,0.00,"2,226.18","2,266,214.30",0.00,8.85,"6,491.18",0.00,0.00,0.00,0.00,98.47,0.00,0.00,"75,466.59",0.00,351.91,72.02,0.00
"28,648.84","11,683.11",989.09,837.57,610.70,270.81,217.01,8.48,321.19,0.00,0.00,0.00,3.85,12.16,0.11,0.00,21.52,3.62,0.00,0.00,"2,200.38",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,909.80",0.00,0.00,0.00,0.00,0.00,0.00,"22,010.40",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,324.21",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.36,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.93,26.29,2.54,137.53,0.00,0.00,"13,248.24","41,864.09",0.00,37.78,26.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"54,719.04",0.00,7.42,112.62,0.00
"1,422.48",513.84,358.81,"1,633.33","2,670.02",27.70,21.62,0.88,"1,548.85",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,804.21",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,657.40","61,426.07",0.00,0.00,"6,974,876.91",0.00,0.00,0.00,0.00,0.00,0.00,"1,923.72",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.24,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.10,117.90,1.05,10.10,0.00,0.00,"298,006.86","1,451,655.76",0.00,28.33,860.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"268,547.24",0.00,0.84,11.86,0.00
0.00,0.00,568.61,"3,942.05","4,664.50",0.00,0.00,0.00,"2,762.63",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,294.75",0.00,0.00,0.00,0.00,0.00,"31,377.93",0.00,0.00,306.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,799.33","634,827.60","2,668.32",0.00,"6,244.27",0.00,0.00,"989,975.66",0.00,"104,433.08",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"80,916.04",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.46,0.00,0.00,0.00,214.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,711.14,220.64,0.00,0.00,0.76,0.00,999.94,"1,374,841.39",0.00,33.41,"6,123.18",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"479,720.35",0.00,397.45,42.90,0.00
"27,437.16","6,142.46",521.86,"2,164.84",163.85,14.43,204.79,6.56,31.73,0.00,0.00,22.17,0.00,104.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,544.16,0.00,0.00,0.00,0.00,0.00,0.00,"1,798.94",0.00,0.00,0.00,0.00,0.00,0.00,"8,722.98",0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.37,0.00,0.00,0.00,231.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.41,0.00,0.00,0.00,3.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.67,0.00,0.00,0.00,0.00,0.51,47.81,73.16,277.98,0.00,"2,003.82","1,139.98",0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.47,0.00,"2,929.56",0.00,0.00
"1,331,411.09","453,952.33","114,864.27","202,677.58","18,453.31","21,122.88","2,344.71",276.46,"13,831.92",2.57,"75,941.52",399.39,0.00,"2,475.12","24,405.24","22,894.96","122,063.83",0.59,0.00,272.80,0.00,"1,317.41","37,061.95",0.00,320.59,0.00,0.00,0.00,0.00,"41,284.95",0.00,0.00,0.00,"854,957.44",0.00,0.00,0.00,45.49,0.00,0.00,0.00,"570,561.43",0.00,0.00,0.00,0.00,0.00,0.00,20.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,33.11,179.37,0.00,0.00,"6,961.56","6,105.19",608.67,0.56,0.00,"5,878.10",0.00,"6,692.21",0.00,0.00,0.00,"2,201.42","101,965.39",0.00
241.88,116.49,78.44,44.13,0.00,2.53,25.52,0.81,0.00,0.00,0.00,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,257.75,0.00,0.00,0.00,0.00,0.00,0.00,0.01,83.51,0.00,0.00,0.00,7.61,3.18,0.00,0.00,47.31,0.00,0.00,"1,157.51",0.00,243.26,0.00,180.72,0.00,0.00,70.32,0.00,"3,854,055.07",0.00,0.00,0.00,0.00,"3,606.07",236.82,0.00,0.00,0.00,"13,777.32",0.00,985.86,0.00,0.00,0.06,217.31,523.00,"390,454.05",109.36,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,21.13,0.00,0.00,5.42,0.00,0.00,0.00,0.00,0.00,0.48,5.74,0.00,"1,041.10",0.00,2.16,535.58,0.00,0.00,0.00,802.48,262.17,0.00,"3,463.15",77.21,0.00,364.65,"4,244.87",0.00
"3,340.57","1,542.80",184.55,83.41,8.84,64.41,63.66,2.07,0.00,0.04,"1,020.88",198.43,3.19,713.80,121.26,29.45,833.66,0.08,190.48,0.00,0.00,0.00,0.00,0.25,0.00,0.00,"8,380.10",0.00,0.00,0.00,0.00,0.00,0.00,"2,880.70","27,555.36",0.00,"34,391.83","1,177.34","2,657.19",0.00,0.00,0.00,0.00,"16,445.01",0.00,0.00,0.00,0.00,195.80,0.00,0.00,76.08,0.00,"3,250,016.78","1,274,698.29",0.00,"32,980.87",0.00,"8,921.36",320.71,0.00,0.00,141.77,"11,922.56",0.00,"1,068.10",0.00,0.00,0.06,247.10,0.00,"864,046.71","11,013.52",0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,16.68,0.00,0.00,687.95,"1,120.92",0.00,5.41,3.70,0.00,0.00,0.00,876.44,0.00,0.00,"3,799.58",79.72,0.00,1.48,"4,537.82",0.00
0.00,0.00,18.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.62,6.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,038.07",0.00,0.00,0.00,0.00,0.00,0.00,"2,383.28",0.00,10.36,0.00,0.00,0.00,0.00,0.00,0.00,446.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.80,0.00,"348,200.08","12,944.20",0.00,0.00,0.00,"9,126.96","25,527.45",384.77,0.00,45.78,144.83,0.00,848.18,13.97,0.00,0.00,27.35,0.00,"53,979.08","1,503.00",0.00,0.00,0.00,0.00,0.00,0.00,"1,834.63",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.96,"1,556.27",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.92,"15,143.62",0.00
51.74,54.59,30.47,4.52,1.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"339,952.25",0.00,0.00,0.00,0.00,0.00,0.00,845.76,"1,149,758.89",0.38,41.78,0.00,0.00,0.00,"2,379.47",0.00,"65,552.59",206.39,0.00,0.00,0.00,0.00,1.98,952.68,0.00,0.00,738.04,0.00,"1,422,466.07",0.00,0.00,"12,919.30",0.00,244.12,0.00,5.49,0.00,0.00,0.00,286.26,2.60,0.00,43.11,0.00,"1,461.78",2.56,"65,808.67","51,218.71",11.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.27,134.09,0.00,0.00,0.00,0.00,"27,338.56","1,421,066.97",0.00,0.00,26.40,0.00,0.00,0.00,0.00,3.30,0.00,650.57,"36,244.81","1,210.84",3.82,0.47,330.41
