0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,780 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2 ,0 ,0 ,0 ,0 ,0 ,0 ,73 ,0 ,0 ,0 ,989 ,27 ,31 ,0 ,99 ,0 ,0 ,0 ,0 ,0 ,76 ,62 ,0 ,0 ,7 ,3 ,30 ,156 ,"1,702 ","2,913 ",78 ,307 ,208 ,"3,754 ",63 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,34 ,0 ,"1,886 ",0 ,0 ,0 ,0 ,0 ,0 ,51 ,0 ,40 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,6 ,370 ,41 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,29 ,207 ,283 ,0 ,"5,918 "
"14,939 ","3,047 ","2,565 ","1,227 ",220 ,"2,319 ","2,359 ","5,502 ",0 ,98 ,51 ,64 ,402 ,0 ,0 ,0 ,961 ,540 ,0 ,0 ,0 ,0 ,0 ,0 ,499 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,320 ,"1,777 ",8 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"13,786 ",0 ,29 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,11 ,212 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,278 ,19 ,13 
0 ,134 ,0 ,101 ,0 ,36 ,657 ,179 ,0 ,0 ,44 ,3 ,0 ,0 ,"11,531 ",0 ,0 ,0 ,0 ,50 ,0 ,"12,411 ",295 ,0 ,0 ,0 ,"21,500 ","2,317 ",0 ,0 ,0 ,0 ,"8,121 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,109 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,49 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,604 ,0 ,0 ,"23,195 ","252,099 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,"19,358 ",0 ,616 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"16,334 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,586 ,131 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"122,454 ","13,908 ","5,699 ","2,476 ",547 ,"1,701 ","1,884 ","6,111 ",6 ,"5,638 ",19 ,219 ,399 ,0 ,"2,017 ",275 ,57 ,0 ,94 ,85 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,222 ,21 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,69 ,0 ,0 ,230 ,0 ,0 ,"17,582 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"15,726 ",0 ,5 ,"27,568 ",36 ,0 ,0 ,0 ,0 ,0 ,676 ,"4,235 ","27,281 ",0 ,106 ,0 ,0 ,0 ,0 ,"5,610 ",0 ,30 ,0 ,104 ,"31,283 ",0 ,73 ,0 ,0 ,0 ,"87,381 ","12,806 ",46 ,5 ,0 ,0 ,0 ,0 ,97 ,161 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"4,036 ","1,541 "
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,0 ,0 ,0 ,969 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,0 ,"1,516 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,796 ",0 ,213 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"9,941 ",0 ,0 ,"3,957 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,948 ,0 ,0 ,0 ,"42,947 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"44,174 ",9 ,"3,756 "
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"19,422 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,006 ",0 ,"28,781 ","25,959 ","3,193 ",0 ,0 ,0 ,0 ,"2,697 ",0 ,0 ,0 ,"136,797 ","71,221 ",59 ,2 ,885 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"7,041 ","6,676 ","45,633 ","21,182 "
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"5,353 ","3,801 ",0 ,377 ,0 ,"13,692 ",446 ,21 ,0 ,0 ,0 ,"11,860 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,57 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"5,574 ",0 ,0 ,629 ,"33,665 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,951 ",0 ,155 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,105 ,0 ,0 ,0 ,0 ,810 ,0 ,178 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,044 ",0 ,"26,233 ",0 ,571 ,558 ,2 ,218 ,0 ,153 ,"2,428 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,102 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31 ,11 ,0 ,"9,010 ",0 ,0 ,"2,594 ","17,789 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"11,121 ",0 ,"2,937 "
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,791 ","27,205 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"21,640 ",0 ,855 ,"10,958 ","6,768 ",0 ,0 ,0 ,0 ,"29,677 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"30,254 ",0 ,0 ,"22,346 ","398,249 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"470,381 ",0 ,"54,761 "
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"30,735 ",0 ,"47,542 ",0 ,0 ,166 ,0 ,0 ,"21,065 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,652 ,0 ,0 ,"3,713 ","166,290 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,220 ",0 ,448 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,402 ,28 ,"3,680 ","4,350 ",0 ,9 ,0 ,83 ,917 ,0 ,0 ,9 ,58 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,5 ,0 ,274 ,0 ,0 ,313 ,636 ,399 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,404 ,0 ,448 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,615 ,0 ,"1,366 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,148 ,55 ,0 ,"42,448 ",0 ,"2,049 ","5,663 ","116,715 ","8,834 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,838 ",0 ,797 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,67 ,34 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"10,590 ",0 ,0 ,634 ,"28,268 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"3,402 ",0 ,"1,014 "
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,27 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,640 ,69 ,0 ,"46,523 ",42 ,"22,078 ",377 ,"33,253 ","1,439 ",0 ,"1,269 ","9,657 ",562 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,068 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,619 ,"1,970 ",0 ,0 ,"2,482 ","194,571 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"5,242 ",883 ,140 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,174 ,0 ,"34,881 ",0 ,"2,778 ",0 ,0 ,"6,544 ",36 ,904 ,"1,140 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,332 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,854 ,383 ,0 ,151 ,"95,035 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,47 ,420 ,11 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,0 ,"1,851 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,488 ,"2,289 ","1,156 ",0 ,"3,643 ","4,402 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,282 ,0 ,66 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,27 ,0 ,"7,648 ",156 ,0 ,0 ,0 ,"6,245 ","50,924 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"3,094 ",0 ,0 ,"58,599 ","97,049 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"18,775 ",128 ,866 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,254 ,0 ,0 ,0 ,0 ,"1,536 ",312 ,"78,857 ","3,675 ",0 ,0 ,0 ,"6,325 ",0 ,276 ,0 ,0 ,"48,252 ",58 ,"5,732 ","6,636 ","2,389 ",60 ,0 ,"9,458 ","94,326 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"3,546 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,453 ,28 ,"1,818 ","8,346 ","20,533 ","2,480 ","6,410 ","163,867 ","68,069 ","1,338 ",0 ,0 ,2 ,"43,856 ","1,078 ",0 ,0 ,"1,025 ",0 ,0 ,"3,158 ","33,486 ",282 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"11,652 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,165 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,872 ,0 ,22 ,0 ,0 ,154 ,0 ,0 ,0 ,0 ,0 ,"41,184 ",646 ,"1,483 ","95,186 ","7,772 ",0 ,0 ,8 ,0 ,0 ,97 ,0 ,0 ,0 ,0 ,252 ,124 ,0 ,736 ,0 ,34 ,0 ,"1,141 ",0 ,"3,969 ",320 ,"5,646 ",49 ,0 ,39 ,2 ,6 ,110 ,178 ,185 ,5 ,0 ,0 ,2 ,74 ,300 ,0 ,0 ,0 ,"1,245 ","1,367 ",260 ,0 ,241 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,30 ,175 ,0 ,"2,900 ",143 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,39 ,0 ,0 ,40 ,5 ,0 ,0 ,16 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,104 ,366 ,2 ,0 ,1 
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,259 ,0 ,0 ,"10,320 ",117 ,0 ,361 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,526 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,247 ,25 ,0 ,19 ,11 ,0 ,4 ,17 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,40 ,0 ,18 ,161 ,"1,247 ",3 ,0 ,"2,606 "
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,000 ",0 ,0 ,"12,519 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"3,062 ",709 ,0 ,"4,036 ",507 ,"4,242 ",416 ,"2,348 ",101 ,37 ,0 ,0 ,2 ,"3,731 ",0 ,0 ,0 ,0 ,"1,142 ","9,185 ","24,016 ",0 ,"6,997 "
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,52 ,0 ,0 ,"6,943 ","39,133 ",0 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,268 ,0 ,0 ,703 ,0 ,9 ,0 ,0 ,0 ,298 ,28 ,7 ,481 ,0 ,163 ,87 ,56 ,4 ,1 ,695 ,0 ,0 ,0 ,0 ,"8,335 ",0 ,0 ,0 ,0 ,"4,571 ","7,016 ",0 ,0 ,"1,142 "
