5662922.637,0,0,3654986.507,6503715.533
15016393.56,0,965.3271678,26630.95009,9862892.471
2725219.479,0,58589.08384,-12789.72932,4095516.401
13878519.75,0,66793.33325,1421240.251,998772.4347
0,0,0,0,0
452594.0954,0,0,-444.8457093,109675.592
10454292.36,0,0,1461570.331,1261280.797
0,0,22743.54547,101039.5845,11899968.73
200,0,3216.493372,-524177.899,622389.8619
2708.422402,0,364.6184755,-670.703969,3332143.121
22106842.7,0,0,332433.2297,22424591.66
112397381.5,0,0,4468378.03,11057457.36
3139823.784,0,0,-3203.474407,171084.8598
57380996.37,0,136514.5349,2994093.471,86220719.73
5439377.994,0,0,1436264.403,9059035.372
4706966.479,0,0,59767.45768,5772314.657
6314294.737,0,551.0954564,421495.035,5380745.057
28714727.34,0,0,315061.6377,5640161.711
5463418.934,0,431500.9707,26244.35563,4748678.735
1399611.147,0,9042.043799,193824.7961,99723.42446
159.3984885,0,0,170416.8482,29148906.48
94078457.77,0,16547359.54,10000474.32,92634792.85
5987814,0,4656112.755,9971775.451,62081543.93
50443310.7,0,56428381.24,10048003.57,29955036.8
3842185.435,0,61844.52919,7751.024762,1822992.956
8107676.048,0,14351.013,192259.2514,297911.6609
20563626.54,0,0,0,883.2744071
7310828.068,0,0,0,954254.0993
503908.0348,201084.1952,0,21900.94978,22080.63304
8030618.851,0,277695780,5004969.333,368202.2074
13478161.66,0,0,0,0
63947773.72,0,18272213.83,2141230.613,67211429.49
853025.9338,0,20435.64458,0,542169.0597
86061994.45,0,108943.2254,0,1126533.373
39039.98863,0,83695.11024,0,2864.192751
43.75631569,0,0,0,0
12005637.3,0,837205.1469,0,484109.8723
813674.6851,0,143835.428,0,704022.0412
3840917.485,0,0,0,1438767.333
56784319.65,0,0,0,644554.057
35710370.24,100106.398,93698.26965,190848.4433,201652.9846
16598892.85,0,0,0,746151.5083
2919183.207,0,0,0,0
3165890.105,0,0,0,0
63389.23785,0,0,0,0
12072953.01,0,0,0,1538330.074
2521770.708,0,0,0,564130.9109
921392.9258,53659581.41,0,0,890.1761077
27274784.1,28607552.19,0,0,1052346
13013996.84,8487845.494,0,0,0
21985632.95,7170711.803,0,0,82990.6589
734,0,27365.96635,0,0
