0.15346 ,0.10226 ,0.12899 ,0.12532 ,0.31637 ,0.15917 ,0.28571 ,0.25208 ,0.09595 ,0.15023 ,0.18776 ,0.12809 ,0.12869 ,0.16652 ,0.34665 ,0.00000 ,0.06118 ,0.15281 ,0.09005 ,0.11931 ,0.15611 ,0.18221 ,0.19966 ,0.18636 ,0.14870 ,0.12886 ,0.32905 ,0.16320 ,0.68594 ,0.42736 ,0.22628 ,0.32692 ,0.22365 
0.72302 ,0.76441 ,0.76676 ,0.79528 ,0.31637 ,0.71986 ,0.39942 ,0.61716 ,0.74388 ,0.59873 ,0.56732 ,0.56636 ,0.51083 ,0.27164 ,0.48015 ,0.00000 ,0.13764 ,0.27488 ,0.27576 ,0.34052 ,0.24137 ,0.28173 ,0.14361 ,0.54533 ,0.23787 ,0.29212 ,0.52360 ,0.60468 ,0.01080 ,0.10663 ,0.23789 ,0.34368 ,0.39367 
0.01340 ,0.01200 ,0.00631 ,0.00100 ,0.00570 ,0.01420 ,0.01094 ,0.02170 ,0.07220 ,0.07960 ,0.07960 ,0.02911 ,0.09090 ,0.10960 ,0.02738 ,0.00000 ,0.07081 ,0.07015 ,0.10960 ,0.06738 ,0.08290 ,0.06140 ,0.00521 ,0.04730 ,0.04615 ,0.11331 ,0.03949 ,0.06152 ,0.03596 ,0.08300 ,0.06212 ,0.07940 ,0.04568 
0.01092 ,0.00984 ,0.00995 ,0.00510 ,0.31637 ,0.00347 ,0.23884 ,0.02417 ,0.00836 ,0.02965 ,0.02352 ,0.01433 ,0.07056 ,0.04834 ,0.03921 ,0.00000 ,0.03650 ,0.03854 ,0.03930 ,0.04358 ,0.05942 ,0.06936 ,0.02403 ,0.06014 ,0.03604 ,0.03320 ,0.01840 ,0.06082 ,0.01080 ,0.01913 ,0.03715 ,0.05367 ,0.03606 
