" 2,525,052.11 "," 414,019.21 "," 87,921.89 "," 29,661.54 "," 113,127.41 "," 502,214.34 "," 41,563.83 "," 228,690.07 "," 27,959.99 "," 79,965.38 "," 83,105.28 "," 92,601.75 "," 22,202.21 ", 339.14 ," 411,591.76 "," 96,011.10 "," 71,040.65 "," 36,032.07 "," 5,995.01 "," 218,429.02 "," 98,517.94 "," 50,211.31 "," 1,428,830.62 "," 166,314.56 "," 39,203.85 "," 28,732.68 "," 162,887.98 "," 7,208.53 "," 12,812.14 "," 34,538.53 "," 421,010.14 "," 1,606,629.20 "," 4,150,756.69 "," 318,159.92 "," 948,005.17 "," 631,448.75 "," 354,400.36 "," 712,160.78 "," 103,837.80 "," 939,610.52 "," 18,187,888.34 "," 415,581.20 "," 9,793,506.07 "," 64,239.87 "," 1,293,049.13 "," 8,259,944.07 "," 235,856.33 "," 271,207.79 "," 1,857,941.21 "," 2,415,708.86 "," 1,248,919.60 "," 607,641.56 "," 546,912.12 "," 1,277,907.81 "," 4,706,762.88 "," 65,189,439.52 "," 2,247,892.75 "," 4,680,570.88 "," 451,795.22 "," 1,562,045.74 "," 432,176.33 "," 940,455.83 "," 1,521,996.16 "," 2,257,067.64 "," 1,054,084.93 "," 233,970.49 "," 12,779,935.56 "," 138,895.94 "," 6,777,721.85 "," 12,889,314.06 "," 11,318,377.81 "," 182,314.97 "," 3,321,478.66 "," 143,858.66 "," 3,093,046.28 "," 828,642.43 "," 265,698.77 "," 119,453.43 "," 631,854.00 "," 409,812.34 "," 508,283.74 "," 651,882.88 "," 9,836,070.75 "," 1,047,817.95 "," 67,238.20 "," 169,194.45 "," 4,213,921.63 ", -    
" 6,616,524.72 "," 1,053,183.67 "," 446,027.02 "," 232,092.28 "," 900,745.58 "," 2,593,331.24 "," 335,826.69 "," 958,143.72 "," 129,490.12 "," 207,820.58 "," 84,528.32 "," 252,428.25 "," 72,821.66 "," 1,023.53 "," 813,556.02 "," 137,185.01 "," 166,906.24 "," 88,970.09 "," 29,582.96 "," 549,940.20 "," 305,834.78 "," 220,210.09 "," 7,058,859.02 "," 509,379.02 "," 161,509.11 "," 215,408.00 "," 715,903.74 "," 60,660.01 "," 111,740.97 "," 28,372.20 "," 1,826,592.32 "," 842,749.48 "," 2,142,243.56 "," 2,558,570.97 "," 385,638.78 "," 868,873.02 "," 354,932.15 "," 1,361,220.11 "," 118,345.16 "," 541,228.82 "," 3,907,926.55 "," 475,723.77 "," 4,071,266.42 "," 241,246.04 "," 354,062.69 "," 4,259,737.23 "," 161,023.26 "," 509,104.48 "," 2,278,767.88 "," 2,087,739.37 "," 1,968,677.24 "," 256,612.68 "," 247,546.73 "," 1,235,517.02 "," 881,321.32 "," 22,832,036.28 "," 674,868.67 "," 684,477.94 "," 739,035.23 "," 298,519.10 "," 196,075.87 "," 64,088.90 "," 307,479.49 "," 424,524.13 "," 352,019.29 "," 136,358.09 "," 1,895,761.38 "," 178,286.54 "," 5,142,893.08 "," 9,346,319.08 "," 30,708,523.09 "," 790,565.54 "," 5,169,569.37 "," 284,829.02 "," 10,178,030.24 "," 852,931.16 "," 221,860.54 "," 370,280.07 "," 1,690,044.45 "," 871,785.13 "," 1,074,444.65 "," 1,061,300.95 "," 45,090,308.15 "," 3,432,876.77 "," 290,366.13 "," 153,388.20 "," 3,975,104.26 ", -    
" 30,557,502.37 "," 6,632,674.81 "," 4,015,989.79 "," 1,539,158.27 "," 5,361,201.23 "," 5,737,310.45 "," 2,008,442.09 "," 6,111,235.95 "," 770,285.70 "," 1,079,169.59 "," 624,519.37 "," 206,975.57 "," 135,850.09 "," 4,130.31 "," 1,057,364.88 "," 371,338.23 "," 560,805.73 "," 324,873.04 "," 47,947.11 "," 2,705,313.41 "," 657,071.09 "," 613,514.63 "," 8,305,900.26 "," 1,680,986.95 "," 526,671.28 "," 1,007,643.90 "," 2,566,220.78 "," 125,234.83 "," 436,610.83 "," 249,059.87 "," 2,557,118.80 "," 1,935,373.87 "," 3,690,344.02 "," 8,274,549.47 "," 1,481,207.28 "," 911,947.44 "," 576,166.80 "," 2,303,861.73 "," 237,069.62 "," 1,195,436.07 "," 6,093,569.52 "," 483,173.92 "," 8,471,244.93 "," 190,067.66 "," 1,041,901.70 "," 6,421,131.88 "," 321,481.80 "," 1,160,374.83 "," 1,709,394.49 "," 4,313,317.14 "," 4,040,294.66 "," 381,515.26 "," 561,259.65 "," 1,463,785.67 "," 1,457,937.72 "," 65,884,761.26 "," 885,307.45 "," 1,234,690.44 "," 1,231,113.23 "," 563,559.51 "," 133,907.02 "," 252,554.50 "," 366,587.33 "," 768,865.07 "," 588,255.91 "," 265,497.12 "," 3,240,495.97 "," 154,391.16 "," 6,750,816.17 "," 10,113,633.93 "," 65,371,953.72 "," 1,010,272.80 "," 10,779,209.52 "," 10,540.14 "," 3,884,059.67 "," 786,533.68 "," 73,604.49 "," 327,823.52 "," 4,713,571.60 "," 2,208,766.01 "," 2,260,528.83 "," 13,407,888.70 ", -    ," 1,046,333.73 "," 264,947.89 "," 235,810.59 "," 4,166,868.84 ", -    
" 691,472.12 "," 28,742.99 "," 2,490.69 "," 33,201.30 "," 18,063.33 "," 55,821.47 "," 5,036.19 "," 18,819.44 "," 16,607.41 "," 18,094.24 ", 396.37 ," 27,306.43 "," 2,391.58 ", 58.05 ," 103,865.37 "," 29,762.63 "," 45,638.17 "," 188,965.82 "," 4,721.97 "," 15,609.85 "," 14,057.22 "," 29,534.56 "," 546,128.30 "," 134,047.27 "," 22,972.18 "," 33,267.33 "," 93,449.86 "," 5,380.22 "," 21,684.49 "," 11,813.63 "," 517,159.28 "," 125,866.02 "," 306,320.90 "," 1,905,521.36 "," 107,464.04 "," 89,840.51 "," 33,692.30 "," 349,077.89 "," 82,953.41 "," 633,266.72 "," 1,316,229.34 "," 112,780.46 "," 1,703,544.76 "," 32,822.22 "," 220,281.60 "," 2,191,844.31 "," 52,968.27 "," 192,902.60 "," 358,169.22 "," 980,567.80 "," 174,861.89 "," 51,869.85 "," 19,795.28 "," 665,416.56 "," 268,143.15 "," 9,033,578.83 "," 186,856.51 "," 139,608.80 "," 261,298.05 "," 139,466.41 "," 156,022.84 "," 58,047.07 "," 94,008.07 "," 264,693.74 "," 137,910.44 "," 20,174.38 "," 3,131,285.54 "," 39,382.77 "," 1,245,824.12 "," 3,111,748.60 "," 8,181,172.45 "," 263,629.98 "," 1,148,261.65 "," 157,115.58 "," 10,326,762.68 "," 746,847.83 "," 162,550.53 "," 215,571.64 "," 1,927,683.01 "," 136,719.18 "," 240,232.71 "," 1,511,885.57 "," 6,049,953.50 "," 285,785.27 "," 133,359.10 "," 53,284.55 "," 931,056.34 ", -    
" 562,240.15 "," 82,211.63 "," 51,625.26 "," 13,962.07 "," 26,528.13 "," 92,451.40 "," 17,186.67 "," 102,592.95 "," 12,891.75 "," 17,041.27 "," 9,723.29 "," 5,493.90 "," 4,369.27 ", 85.85 ," 29,694.44 "," 17,705.94 "," 6,501.66 "," 92,315.27 "," 1,498.36 "," 53,736.62 "," 19,948.66 "," 14,565.42 "," 315,897.32 "," 110,875.65 "," 20,662.09 "," 15,024.21 "," 46,069.41 "," 4,266.08 "," 19,995.91 "," 11,976.57 "," 188,563.11 "," 255,356.66 "," 175,452.03 "," 238,905.42 "," 70,377.83 "," 113,545.89 "," 32,924.46 "," 160,652.68 "," 23,783.28 "," 135,303.46 "," 1,008,547.04 "," 449,379.66 "," 23,324,737.37 "," 15,754.21 "," 74,998.52 "," 401,340.24 "," 7,558.35 "," 43,834.50 "," 147,455.54 "," 224,879.16 "," 191,749.58 "," 18,362.46 "," 17,475.36 "," 315,924.22 "," 94,748.24 "," 655,310.91 "," 84,664.05 "," 142,503.13 "," 60,026.62 "," 78,229.88 "," 57,043.89 "," 22,362.40 "," 31,985.63 "," 73,075.73 "," 35,397.53 "," 20,087.45 "," 272,425.00 "," 54,032.31 "," 502,109.44 "," 982,748.43 "," 4,001,627.51 "," 89,627.73 "," 1,104,659.20 "," 14,206.60 "," 488,677.77 "," 75,866.12 "," 17,365.56 "," 18,247.20 "," 73,431.15 "," 6,748.45 "," 93,007.89 "," 407,053.06 ", -    ," 95,007.90 "," 14,227.21 "," 14,172.90 "," 300,794.16 ", -    
" -40,529.15 "," -2,090.74 ", -    , -    , -    , -    , -    , -    , -    , -911.97 , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," -340,590.36 "," -36,853,320.92 ", -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," -2,366,211.14 ", -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," -6,555.86 ", -    , -    , -    , -    , -    , -    ," -3,480.59 ", -    , -    
