0,0,0,"31,839,128",0,0
"532,949,859",0,0,"78,466,271",0,"805,788,431"
"191,691,846",0,0,"15,648,372",0,0
"205,982,821",0,0,"21,661,500",0,"207,561,549"
"780,114,362",0,0,"56,291,913","1,121,761",0
"6,862,226",0,0,"241,793","1,106",0
"61,974,836",0,0,"16,042,386",0,"218,019,901"
"24,871,284",0,0,"1,653,498",0,0
"471,550",0,0,"16,862",0,0
"35,833,296",0,0,"15,347,256","2,153,194","239,891,649"
"4,858,889",0,0,"612,016",0,0
"6,578,990",0,0,"640,104",0,"4,027,717"
"3,173,403",0,0,"306,532",0,0
"23,979,625",0,0,"8,408,667","7,255,624","95,274,281"
"44,261",0,0,"21,306","1,382,749",0
"511,334,247",0,"54,341,451","117,768,388",0,"1,144,511,850"
"3,818,845",0,0,"1,712,033",0,0
"445,254,721",0,"397,891","23,642,097",0,"117,418,772"
"278,254",0,0,"52,592",0,"5,759,116"
"20,504,010",0,0,"1,977,885","2,698,756","3,313,353"
"501,210,255",0,0,"12,362","10,161,324","316,112,916"
"14,588,258",0,0,"22,387,552","18,280,306","16,014,633"
"33,940,774",0,0,"1,221,823","102,189","82,728,369"
"1,623,059",0,0,544,"4,463","1,007"
"398,746,866",0,0,"16,682,172",0,0
"1,338,269",0,0,"364,205",0,0
"648,600",0,0,"144,239","4,566",0
"10,188,530",0,0,"1,054,149","58,670",0
"4,173,659",0,0,"203,470",0,0
"93,635,418",0,"1,898,156","7,191,691","164,073","566,589"
"4,038,611",0,"276,658","1,023,026","1,017","22,692,822"
"3,790,630",0,0,"1,139,283","19,119","342,347"
"12,546,021",0,0,"490,938","16,949,387",0
0,0,0,"2,184,793","487,381","29,268,147"
"1,666,906",0,"107,682","545,670","2,054,194","1,663,451"
"4,288,350",0,"119,737","93,760","193,489",0
"3,688,138",0,"2,453,443","789,985","17,664",0
"98,932,383",0,0,0,0,0
0,0,"2,021,382,854",0,0,0
"1,242,805,199",0,"186,913,353","124,370,444","11,514,465","481,394,875"
"127,620,658",0,0,0,"5,543","4,460,055"
"161,448,408",0,0,0,"1,312","1,688,883"
"479,931,170",0,"46,596,976","31,005,204","2,871,844","120,652,271"
"98,749,738",0,"10,349,259","6,886,303","638,332","26,657,717"
"25,284,806",0,"2,435,226","1,620,377","211,782","10,452,002"
"60,828,128",0,"7,749,245","5,156,277","477,378","19,958,162"
"163,223,151",0,0,0,"175,555","1,720,623"
"160,380,172",0,0,0,0,"2,355,896"
"173,165,483",0,0,0,0,0
"179,350,036","3,087,501,856",0,0,0,0
"22,412,212","250,610,623",0,0,0,0
"568,422,846",0,0,0,0,0
"6,872,152",0,0,0,95,"1,443"
"885,304,284",0,0,0,0,0
"403,570",0,0,0,"87,056",0
