0 ,0 ,0 ,(962),0 
"151,475 ",0 ,0 ,(6),"8,379 "
"317,661 ",0 ,0 ,3 ,"2,676 "
"326,965 ",0 ,0 ,(26),"12,512 "
"262,585 ",0 ,"1,425 ",49 ,"49,738 "
165 ,0 ,0 ,(551),914 
"569,894 ",0 ,"102,575 ","(1,237)","481,908 "
"393,372 ",0 ,"35,787 ",(53),"599,581 "
"380,671 ",0 ,"44,026 ",(11),"722,260 "
"1,014,249 ",0 ,"13,210 ","4,183 ","105,261 "
0 ,0 ,0 ,0 ,0 
"132,646 ",0 ,0 ,"2,015 ","16,441 "
"3,683,838 ",0 ,0 ,"7,828 ","1,646,751 "
0 ,0 ,533 ,"2,658 ","77,220 "
0 ,0 ,0 ,0 ,0 
0 ,0 ,737 ,248 ,"854,895 "
408 ,0 ,0 ,676 ,"3,213,472 "
0 ,0 ,0 ,0 ,0 
"540,324 ",0 ,0 ,"6,592 ","12,331,140 "
0 ,0 ,0 ,0 ,0 
"12,152 ",0 ,"1,015 ","(1,840)","22,385 "
"1,474 ",0 ,0 ,(9),"2,301 "
"53,823 ",0 ,0 ,(175),"37,417 "
"134,192 ",0 ,5 ,905 ,"105,375 "
"39,132 ",0 ,0 ,520 ,"2,998 "
798 ,0 ,"1,318 ",56 ,"3,100 "
"57,520 ",0 ,"38,374 ",1 ,"323,067 "
0 ,0 ,0 ,200 ,"356,249 "
"298,788 ",0 ,"50,369 ",(54),"257,330 "
0 ,0 ,0 ,0 ,0 
"22,247 ",0 ,"8,675 ",23 ,"14,787 "
"34,936 ",0 ,"7,145 ",(45),"80,706 "
"25,273 ",0 ,"11,956 ",(7),"32,182 "
"203,920 ",0 ,0 ,0 ,0 
"2,866 ",0 ,0 ,19 ,1 
"41,965 ","117,684 ",0 ,"1,471 ","12,850 "
0 ,0 ,"22,812,428 ",0 ,"1,156,966 "
"1,489,939 ",0 ,"22,444 ","11,078 ","294,856 "
"2,727,693 ",0 ,"27,329 ","10,383 ","1,616,018 "
0 ,0 ,0 ,0 ,0 
"2,951,072 ",0 ,"10,459 ","6,834 ","516,433 "
"1,835,722 ",0 ,"33,118 ","4,350 ","233,963 "
"28,607 ",0 ,126 ,40 ,"1,437 "
"3,023,013 ",0 ,"12,447 ","1,546 ","276,673 "
"173,032 ",0 ,"4,198 ",521 ,"28,133 "
"429,302 ",0 ,0 ,0 ,"754,093 "
"1,007,938 ",0 ,0 ,0 ,"49,166 "
"2,146,489 ","98,074 ","41,291 ",0 ,"227,248 "
"1,218,909 ",0 ,0 ,0 ,"38,700 "
"78,943 ",0 ,0 ,0 ,"2,050 "
"86,286 ",0 ,0 ,0 ,"4,174 "
170 ,0 ,0 ,0 ,25 
"1,806,467 ",0 ,0 ,0 ,"64,938 "
"3,719 ",0 ,0 ,0 ,"24,701 "
"655,280 ","9,057,366 ",0 ,0 ,"128,316 "
"1,519,566 ","2,012,322 ",0 ,0 ,"2,178 "
"3,740,923 ","2,430,005 ",0 ,0 ,"34,120 "
"1,015,546 ",0 ,0 ,0 ,"148,475 "
