508672558.27,9031865.59,12627843.35,21795486.21,185638316.63,2748705998.67,5369488.12,22367117.58,433105831.17,11951966.22,163492373.32,4506854.09,68384059.17,33068669.77,40478884.49,173852377.21,213315532.83,429554522.66,759050440.88,0.00,798662220.81,398461218.86,21899047.92,120994516.69,487663870.97,184154217.92,69546875.53,344969830.45,19656989.40,0.00,19299383.21,405056693.26,2208468.19,528913824.90,131961742.34,677118483.02,197411979.38,25780796.18,12011527.50,5173838.24,0.00,16948826.12,11357129.28,20646552.15,44855195.33,191546670.23,2016791981.32,2303029563.21,206122931.75,344852861.03,515383042.72,87781656.37,101676754.21,242138446.63,98111727.01,301221744.41,4631247805.60,642167481.46,419745427.97,0.00
2241987263.10,73302249.24,66880799.94,174302154.13,1071376339.37,1617262905.34,7207376.03,103915518.41,1229564731.53,73843144.46,434804509.12,7736607.61,149120020.36,98224018.63,55912157.63,511826702.85,941571334.05,1927827642.59,1331798784.19,0.00,22998596314.05,520582606.64,74498727.13,469221471.95,354987218.32,539952050.63,114389086.22,1296968392.26,30137996.61,0.00,28722519.51,640306098.33,3204292.96,1952931466.69,188564873.55,8526065228.42,586888023.83,96603369.72,49033273.12,46767727.59,0.00,23436258.10,9103476.59,22484621.79,143292905.54,332385820.37,3327671729.72,9091404196.88,503150201.67,18766379.67,1199464453.71,242739233.28,247809091.25,494067061.03,134967542.05,2194137477.49,0.00,245741088.09,517054326.96,0.00
51182855.16,1357177.03,261040.69,668850.87,3403186.17,253717889.46,401212.65,783030.37,120153893.92,310898.20,43666308.08,852648.07,532958.08,2618047.74,1681671.78,17837892.20,87340495.97,85147881.64,300187438.17,0.00,710557345.75,122029522.14,22771940.33,47688543.82,230015255.30,31615068.95,20624289.07,99411317.97,5846769.39,0.00,5616197.14,161021915.94,824578.57,76782648.66,54829093.01,9257592.84,97735578.65,25639263.09,6630213.87,6944627.56,0.00,4743141.64,3195729.02,2829969.12,9432396.08,256076273.65,405477017.65,440753219.34,48343211.31,71189850.96,305811212.59,112528389.44,52598643.04,283963624.51,11057712.43,245818331.40,231559194.47,59001008.66,100797575.52,0.00
24446397.26,586388.99,1218189.88,1277354.29,7715979.71,68740584.85,310789.10,275510.69,17613374.48,115407.72,19594785.47,43985.81,431727.79,1434668.78,4696519.87,7122352.45,14989464.55,16403382.44,187921674.75,0.00,39557771.09,24180633.90,31769446.66,30656916.60,20797118.65,28390275.08,88319609.02,31381736.77,32644462.45,0.00,3972486.75,48915442.32,623119.03,45376822.11,37780432.75,291939818.29,112731674.91,11283764.25,6535341.00,2882921.81,0.00,6197705.07,3294059.14,2571417.13,8972229.67,10311796.25,246628001.98,1234063530.73,75403345.94,0.00,63852839.42,9351310.47,15591033.37,15614901.65,2834048.22,165917825.50,0.00,13989151.73,48118684.77,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1639654775.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
