71484
165202
80528
27153
90704
241527
43720
36722
16430
37391
16240
6543
1985
3825
8951
9830
11081
2379
8826
2911
339
1150
721
1940
58278
209390
25589
20735
30365
6328
7126
98845
72826
24145
21180
0
