8031.728176,122104.1132,107006.8275,96195.11862,115.8568819,7226.870955,9800.154919,360468.2718,10096.69663,91510.63732,2815001.212,549405.8634,43615.75754,3023173.362,148649.9793,5031.829084,1886313.702,1206216.932,249689.2119,701572.6921,90567.61019,1547260.297,1121499.436,223069.1471,1996.455122,457643.2602,1348030.607,123201.2973,10601.94599,870329.9646,316426.3077,1811673.108,121949.976,3094142.969,70669.11865,433.900754,1393466.661,103937.3992,42276.07279,1655422.726,48838.9409,13840.14579,2519.486137,1012.383043,120.9521858,1981.211096,242314.9149,425797.0083,546263.4597,123569.2005,20929.41313,0
972.725449,656.2184016,96931.87025,679424.5605,308.0844748,1448.604066,65268.05863,49122.30005,19893.28106,78415.78132,1842483.245,75172085.15,6846.177197,804295.797,14695.45226,2519.352868,680344.4582,3503007.521,20180.99628,85887.5089,86478.43725,358524.4479,85834.0496,2364.609654,12188.10503,374656.6504,41535.35113,8108.262854,197.0237236,370136.1814,249221.1472,12604139.42,15726.2863,58398.1183,33826.24731,23.02893164,1075292.741,3799.971923,715008.9609,7071251.133,340653.3397,96636.4361,117265.7955,3247.620962,29.28157915,3181.428167,129980.3696,270.8681612,952967.3737,294718.9947,13521.88801,0
0,0,0,0,1773.211745,0,0,0,0,0,0,0,214140.5352,33907.77623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244641.6924,0,0,7569.380389,0,34603.18431,1390.699596,184528.4339,352282.0494,61051.2938,3351.813027,0,0,0,0,0,0,0,0,10.37815386,0
4329.317276,43151.90869,9772.792431,481.0681273,330.2432291,914.6794392,13137.17578,97369.36331,12895.6525,141017.3734,326396.2489,1045842.297,62548.98362,91030710,730998.6105,1508.27891,2513697.751,791948.8628,67771.72313,379978.0397,164471.5433,528319.0569,182181.8468,554773.5462,61693.16921,46597.33127,939829.767,3669.05075,293.1530276,967047.1585,41226.64086,1783549.476,38623.80213,12651.98862,1722.061753,6.67873457,793011.2596,47325.19168,33484.29526,75134.95775,569800.3156,181445.6057,16312.7945,796.2796983,1346.3441,2958.148666,22726.08646,1052850.346,1388478.821,509107.9375,240956.6497,33.23194075
29.75207324,38.30112631,40.65631149,13.33213047,6.640491245,12.13581722,1.918157093,202935.3071,395.458819,100932.1105,270.4677696,39048.74629,1365.326251,77343.50332,1691684.016,1201.959911,3498.387278,959923.2724,1434.162754,2649.693218,1525.460642,15272.99502,2969.580819,282828.7164,3972.212732,2696.991999,0,5799.751737,68.07058841,1405.235639,583.2690489,4603.333204,76.35624862,608.2835275,272.3682807,4.212223866,230.1979014,339.3280818,3712.65339,32.73100339,343.2676399,3651.731006,7.815506009,4.507170644,0.035291195,42.45932511,20.09948683,27217.22192,50039.25711,4169.656836,60.97663534,0
5906.373556,11914.23114,1792.296899,454.4411671,1613.702336,45.64677181,1427.569889,0,0,19977.23666,9617.348822,5809.138223,10327.52094,9060.083956,2334.11405,1922702.754,22088.87333,17841.27066,2488.776887,8591.899764,31298.53128,53117.27542,47256.08947,23779.54,451922.9075,1660.420314,0,3294.612479,1106.017792,1242862.089,153.9393057,37935.14535,8323.276879,263.3063495,1053.313471,0,726.9885501,2639.676458,9840.470009,9171.363384,3947.446311,1666.885433,0,0,0,4494.631934,6834.898276,10737.573,3804.227749,2059.058235,4927.795247,0
9251.171177,16436.0879,2467.454819,827.9808088,1163.103514,173.080967,495.7543197,141981.7187,12718.38987,60732.6646,32256.30614,1743063.717,23225.00851,5102414.266,376498.3028,676.4639373,13272969.9,1561839.871,148829.4291,168591.0375,98949.95366,511838.1362,718349.6175,408397.7526,104952.0555,199420.879,536774.5066,5319.592032,1752.897383,3335453.942,3278.316979,1016685.132,192.9670435,259880.5943,2172.092759,2.976927702,3517.290151,9406.473325,37211.80577,231633.5018,39590.44767,528883.693,4502.807813,2989.935764,2815.207855,3583.328018,54872.95931,2935474.048,356446.8971,316736.077,15662.24377,0
19828.41963,131756.4319,68375.96438,359386.7046,20833.96729,8356.015693,205852.0694,356394.2966,12998.50844,28220.04875,128326.5434,1910603.448,43741.06374,4598968.546,468959.4325,19223.0244,1183025.592,37683927.03,3376153.468,299997.0963,438632.1772,305747.89,3296335.667,858785.3829,858143.6825,39212.74749,282944.5276,3822.420166,57745.25139,12232002.07,3903.696165,4910526.099,4.900552899,59110.8766,1082.564954,10.76221211,1681.817518,9340.080701,253222.6393,277808.614,32295.2769,350951.7549,12733.11987,6963.621811,838.2922101,2491.711873,42249.629,1083883.787,420289.268,3151081.41,2319159.351,0
9537.62785,85211.796,24042.05056,4859.051476,2469.578036,302.0669269,17944.716,1711.794744,173.866385,20697.76765,75904.29725,1971660.19,4088.408327,2038261.888,235410.8075,1619.53099,1690702.737,1249999.392,35653312.06,105630.6071,285405.7318,158592.0214,3493038.241,356977.0309,17859.75969,121333.8159,0,6003.022468,400.9757506,6593711.354,4149.061405,6840796.064,2561.339764,286329.1423,1090.239253,13.43470496,62798.76695,101167.3502,17860.49033,193270.0764,17210.40311,44036.87206,1271.362787,807.0304348,84.25285227,387.4501731,16735.84082,266499.6407,25888.66109,6914.980331,2240.506378,0
42.42258815,12.85207002,36.3508361,17.49604217,1171.269316,0.806773056,707.0456504,0,0,63296.32403,1531782.296,51151.82982,1327.749017,1747202.823,8288.010158,5335.092999,10747.83838,105809.6989,69994.76026,3704912.828,1108398.01,1708419.181,8701.589305,287505.8905,56310.99006,2086.351893,0,0,9.732324018,14759681.96,2610.937068,71894.98266,22670.86818,87800.55206,584.984427,38.25510898,9.093012363,17.09595908,3508.933554,0,159.4676368,1403.877216,0,0.432751724,0.051547758,349.6861379,8650.172467,72684.5252,11555.20787,14043.95973,747.1674806,0
0,0,0,0,0,0,0,0,0,0,376680.5784,62836.55529,9048.336704,216142.1039,5859.932855,310.2426885,691.1774929,17647.51957,592513.5399,95005.80875,18061293.77,5651417.544,931.2321077,42181.32759,90594.17165,44778.70597,0,108.5111775,0,3476608.18,7588.523554,2.228757619,0,0,0,0,0,0.214282071,0,0,538.3082098,684.7295021,787.0578862,0,0,3.251471514,0,0,0,0,2244.824316,0
21468.34009,10618.61661,10272.2777,39222.63087,2762.125074,400.5748965,1651.173357,16560.1144,2796.969473,31532.89669,423692.1481,269538.6749,12.90130165,234473.135,99922.52337,1460.468666,339746.3075,1948459.875,782960.9829,228873.923,131476.1177,110580413.5,4328967.973,5554443.974,84456.89148,78942.77139,1327619.411,3163.372752,3118.983573,84085915.2,1301.011756,8907260.668,3769.631498,4612.430816,693.8033156,6.516396633,346.6604378,250.706413,5069.985881,11429.14855,46819.80626,158712.7589,22608.43252,104012.3394,815.7809005,3929.184396,3905.626807,865750.3337,750584.1103,226129.1489,6671.063421,103.6769224
53742.41315,23038.29484,22382.14601,1937.236905,3117.317362,3885.110945,1595.848542,77025.28333,41427.42968,36579.17498,163000.099,465401.0638,3535.643925,3644514.265,850363.408,14101.62135,223916.7216,660154.1908,461060.8999,40457.34935,849735.1745,16313464.79,41918842.99,2909567.055,14302.59781,261978.2151,2111254.133,5842.768918,2377.097609,1771391.817,223888.4386,6371542.962,50345.21947,811741.1836,1114.186774,0,133.1117982,24074.68741,17794.25818,31518.66848,78501.14639,5361.256479,4107.553581,786.3429632,88.61259637,1727.13626,46538.66581,799986.0167,453865.3965,558227.8597,531577.7968,11.97305703
22957.75191,25900.47503,28203.76533,20666.53142,2329.582302,3993.213437,20459.3565,64083.74627,31634.53611,23151.38754,1639003.176,361594.1595,4132.175465,2086642.968,46493.0605,11466.81042,74299.24541,88267.87374,105339.2351,36463.53478,122689.078,326485.1802,9026200.648,88475222.85,10737.00297,36138.0501,699843.4704,1942.225833,343.5530384,1074972.114,2862804.138,590761.4344,86.47572535,6791172.414,5021.485884,105.4222568,341611.7953,305401.1389,68082.12986,73195.40207,23053.2186,184123.7492,14760.71807,14037.80138,662.005745,1947.812135,48956.17718,242619.5517,145900.0111,113945.0572,15361.40991,140.8907603
0,0,5.35080072,0,1.132583008,0.235124511,35.72217834,515.5000705,406.1686725,213.6608555,154.4531606,55229.14985,1234.735241,50933.21473,27316.06843,7976.114663,28479.08483,3414.716045,7021.665823,891.9482286,580.093541,1460.431849,360856.972,243709.3501,2629496.747,19088.92108,0,100.6091313,6.369068709,453268.6944,8218.380548,53763.60635,919.4528577,5320.201456,198.4187379,39.69441959,0,35.26498909,12674.39448,2192.52362,1072.948189,25739.23962,2007.039584,4277.401765,544.4305145,7945.791123,401.2208239,437402.1882,104443.6518,43.5430802,390.2981326,8.170491742
2656.671355,96935.13475,14886.11814,94957.2449,3022.478402,563.3142548,15994.93814,58223.43629,73.06108627,1117.971274,102494.3795,102077.0301,10501.15482,85231.90313,124944.7398,11397.1366,180470.57,153199.6188,195032.8146,1521.433035,320571.3842,340113.6486,871470.3871,109141.737,42094.32942,1700397.742,10156.7985,562.7579291,9400.526561,262284.1587,23054.4975,218572.0321,1447.27906,38322.14902,1211.819058,39.94638453,5183.415508,5124.170456,20111.02534,166502.0401,32788.56917,25293.10403,4958.438206,9706.457756,1408.291098,4816.594778,4898.311685,85562.55465,596969.6245,25909.05195,165167.2178,13.67527314
709.302308,901.3128015,93.54025577,107.5534376,287.4614149,354.0820563,263.221745,69769.34205,413.048673,481.1201361,114.0768907,311.8296343,562.0793808,172.6638992,948.2413539,448.2329899,706.5584348,634.4517061,386.4085105,646.387772,325.7355628,787.8941206,332.3,162.3730265,72.32518513,129.4083181,48961413.69,360.7091034,144.0513686,5729.990527,438.8512442,436.9257058,257.1271298,425.8520591,277.9835706,20.62124702,154.004481,328.8603244,142.0338704,132.1632066,302.8686269,427.9072956,356.2663482,412.8500206,197.3051467,33.87990966,78.60465258,351107.2802,105.9012049,87.89972101,55.56626068,46.68685838
0,0,0,0,0,0,0,0,0,534.377327,76069.09623,38997.05123,2659.355499,50963.62865,17088.63242,636.1749097,11150.04676,52935.45494,11352.97297,11174.61078,24904.69072,46184.91362,77511.72156,1349370.363,9283.31914,15564.24221,5794.430998,6341811.216,217.7063486,93629.97677,2562.591349,39331.19476,162.9511092,5712.775585,1709.135431,0,5759.00468,7412.78342,27069.60052,60013.37639,3364.643739,2524.916686,6603.585372,489.7686019,58.37163699,2376.63474,36.26705373,1190.464857,54165.31022,157961.6957,10263.23254,0
936.4864223,331.6233833,328.0381535,13135.56182,48.17197665,49.58226293,18.12612876,28552.55508,4256.684256,18314.3726,11438.4454,14946.59288,2322.914945,61882.33449,38404.27444,850.9130994,17613.71368,49735.17483,27436.95824,5289.12317,5521.174549,20088.80235,42532.1665,26984.43858,6422.806854,19263.2511,102353.9275,21968.46307,102828.9923,56247.45169,7299.367841,14122.96129,2572.25312,2982.753969,355.7982813,9.560108469,2459.446682,23424.74388,29982.91494,16240.91741,2561.260629,2874.364701,1968.01937,2035.690027,244.3055212,5065.435696,110.4777113,14873.99858,53956.3338,15708.4951,37177.44803,0
2639.836207,5232.045086,7836.881642,224393.3598,4233.300298,3171.341524,2878.00011,676767.9489,66722.92333,133277.453,21362.20493,1031652.037,23158.19279,204107.2407,43694.89389,274368.7559,56954.23413,26235.31546,23444.60099,145513.1865,319054.2218,3666133.019,2819114.522,516951.3013,463045.0644,18471.08937,27731.80517,9434.007262,9992.358542,82679287.28,7475.791024,9984.861083,154490.0231,949739.2742,4685.741955,41.23855419,4088.607719,15148.52409,27776.40866,103658.3973,24985.10264,11543.97284,26249.683,35600.9508,44242.9951,1255243.54,298240.7208,1132364.245,2324906.472,85864.56612,8005.002425,0
63814.68622,75612.48115,347946.672,49742.15123,31586.04866,27535.36881,65905.68199,78751.65413,71917.76303,273409.6907,691430.8321,2273404.892,124784.3327,2249413.077,202297.9279,56479.35876,219043.4328,643092.7533,287103.0023,221848.3105,1146702.853,3046055.834,1668467.23,2614428.871,197618.1243,218508.679,89030.22957,57066.94136,6425.426799,1523461.92,7895524.236,2587776.309,22712.8472,3735575.695,5471.326737,108.1060406,42280.08186,58119.31028,11257.14237,99134.51443,68875.35324,200319.7919,6028.65652,20751.17929,10274.5496,27165.86887,78480.00508,318476.6043,251491.1554,72576.00334,162600.3013,0
99426.57161,242113.9317,101542.7221,935482.4824,6569.02569,9390.962698,255371.2841,12511.35255,30584.97925,282050.0762,772335.8243,21101139.09,122105.9949,14006754.58,887777.511,1586445.931,2090284.021,9000159.388,3620079.316,3914269.137,11234714.06,11694557.88,6024380.445,3599665.674,375978.1972,1409129.933,460239.3367,13677.13233,15281.0491,11662792.84,404115.9803,14839123.61,87209.12155,2366736.002,16258.5996,55.46828449,1296432.922,19061.19675,258532.608,5501395.95,33054.24611,367715.9944,29854.30684,10457.47435,3798.771989,6809.780208,135241.0604,1554115.423,1169813.298,704372.247,179909.6954,113.5148683
10.67454396,22.94591374,7.784229336,19644.2651,4.170850187,1.083008471,12.15894297,353.099944,1297.1858,5020.872475,38828.22453,241109.8743,2363.127272,38248.0154,2236.51879,883.2269122,26342.78933,25211.17932,11183.97068,7956.474719,4608.600247,38313.84676,56514.07581,43481.94585,12627.78041,12646.6435,7059.373695,1811.262817,1534.77191,92243.80436,24617.93982,77027.55279,383688.9709,4029.629844,697.7190908,0.002878661,64836.95057,17408.55752,1941.947771,7569.419298,8419.761683,482.7572749,26.39503486,492.68831,59.97521644,756.7182828,12568.95764,10514.20545,16773.09542,3559.942435,2274.992642,0
28693.79645,18033.03736,7305.871375,1745.269919,2351.242254,3180.258902,70470.64155,492968.8628,112569.8633,116566.874,6753342.243,1116269.792,42845.19877,2595773.849,498415.4722,2012.184881,445416.4492,420504.2171,198477.77,149046.5493,107859.4996,1088064.353,346161.8368,849095.2143,1075.111902,47591.49585,4255.674262,9529.531392,631.0202724,381238.577,300774.374,2388783.875,2805.830302,34488369.29,14702.66609,83.73941346,114477.4269,334389.6684,45373.22854,38752.06775,60262.77308,45951.44656,7248.160717,11418.16637,4575.44822,1642.696927,87833.81595,473750.3831,325458.1794,74546.98395,71261.23861,474.4524272
64,23,85.88584037,215.2672374,35,55.8560521,15.41004441,30897.06744,4236.800281,10049.41756,48536.59984,42776.48805,2232.768124,29924.92945,160.3395724,59.13445968,7669.567944,49732.08288,3906.583244,2956.355638,14586.37008,41926.39181,4031.958551,11760.18168,4720.040216,4415.22591,20,131.1746781,68.25176963,4194.690591,4004.515308,58160.8604,191.7581359,4373.529791,101212.0534,61.03093043,1135.67946,3169.439229,269.4899446,12577.7751,982.6022795,58.65773472,34.01768578,64.02059183,39.7671538,144.5093977,331.0720787,56.87599327,4925.19323,190.6259015,194.8529918,408.7554222
302.8273306,40.41805875,100.7291879,0.343808885,86.12844247,50.58952682,0.160751889,112.8974925,114.4795658,0.259851658,64.24884588,0.463485016,0.587470059,117.5235792,0.067251762,19.32300542,28,6,3,98.80732696,43.35498357,0.025080653,6,0.383733984,141.3854629,100.7980127,1,3,86.51187687,54.7742237,98.87550863,0.38448648,485.8489328,62,19.66137556,0.314386257,1.3,0.31977832,101,99.41085467,0.194375057,22,26,34.40065434,1.7,1.9,51.2,0.144213752,13,10,102.4400464,0
4421.132351,147.3067327,1046.675233,70.19580536,200.9367789,580.9861565,202.2357832,186191.9723,7569.448114,40490.85987,620723.5898,332141.8877,17414.55513,317960.2759,182520.7793,6931.067293,169404.0108,306772.9863,70989.43712,42692.04349,210144.296,268990.9099,311454.6865,190204.2318,2176.741329,7519.929595,5842.693679,4657.664911,71.2983158,9237.563827,34284.79673,129077.8143,846.2923836,2151.342081,312.5333112,3.311761863,7057706.578,58885.86753,15337.28441,74643.01568,25717.79319,11524.15252,1826.452747,460.8779375,128.7730551,3110.852404,18795.74388,202493.7164,70960.31968,13432.42743,8373.660668,0
13798.99009,6693.438638,6941.300212,1141.678351,728.9419238,5787.15362,1027.532502,62471.63389,21465.38672,6218.753808,125549.9779,136391.4413,47065.09789,297668.598,165644.1261,16037.16017,132176.8141,264220.7601,226071.9433,41836.18763,188005.0672,101833.6853,227094.2519,170356.0393,1169.585734,58028.14448,3571.465108,13599.06831,186.5445878,28116.80148,70267.22346,98762.49285,2281.684952,247661.9412,125.1330147,52.80498523,9543.105399,667260.5727,13741.23536,30985.52479,22607.56501,11962.05533,63.27197414,2917.69323,101.7658806,695.7674791,10271.57702,146354.6739,193839.7344,16909.78629,2781.181901,0
1181.575062,770.10454,587.6734129,59.1102659,30.88070196,83.60527775,819.0445986,40020.16887,1011.545208,14179.57637,96446.58639,193386.0049,10430.1055,337718.7276,72717.4192,7798.724164,66181.01095,176575.521,16094.64861,10188.53227,16851.03117,579701.03,268134.0079,93583.02196,3046.63638,19802.62023,865.6171145,1460.478018,2570.60046,407427.8067,29365.88295,459861.4729,1053.903708,279930.2254,5881.270091,3.591721445,5153.449693,9469.529745,1341025.163,32094.2602,8942.530174,3589.096345,1044.948422,16764.30671,73.00481684,4798.527257,32843.31577,84205.58545,417073.0403,20546.56643,14629.52662,0
6000.499376,1258.340873,1304.059731,63.97701516,113.1120874,165.3971595,4149.741085,97159.30756,1154.814537,84590.98975,156139.5789,228668.1858,32765.17749,447145.9916,52599.02896,11604.55992,85923.09967,126369.1939,29912.19152,24520.27199,75974.93961,774206.7696,329562.385,455289.7695,7889.035133,10190.38194,7681.722741,3569.699458,2705.080502,377165.2858,42123.61855,489572.6797,133.9300188,327714.3609,1181.355688,3.18541956,146722.1105,25820.38626,214476.629,2156733.274,66567.20941,223267.7533,9850.653312,7776.202565,926.7839375,3177.857101,130865.8612,62482.12008,97806.09867,552667.9249,192941.6958,0
6.660107208,802.5931147,474.3260442,26.69591529,261.5728891,651.5976584,73.82021433,39102.08142,3403.360197,13978.45133,18105.70709,16097.92527,781.1496593,31894.52569,6904.731059,1141.679025,8365.723279,29903.32855,10195.80462,1958.777576,6284.805599,146578.803,49573.79633,24157.00844,6358.672483,3911.907795,90220.54126,7520.772969,478.8517107,116480.57,34107.91681,237421.4943,24.17470231,149862.48,880.1716293,18.88015955,46676.92547,98046.74351,11827.61685,160593.7812,19244944.38,69598.9293,61000.4104,53681.4144,6612.048628,8787.188821,10735.96682,2544599.123,2997219.24,12625.24862,127869.0664,0
21566.29083,19310.63608,148816.2635,21366.5241,2728.789062,9840.405445,26738.66587,217956.0709,6934.867205,59472.57974,1362446.933,635392.7456,100995.7867,4217396.275,474102.0242,22404.90341,291788.0897,114886.1009,510904.089,108896.2578,177981.443,227801.9451,564916.9788,1864585.972,4448.621393,29939.06687,4896.680497,319.6537667,916.4186439,83494.05572,59632.5864,681086.4869,303.4318641,108639.2681,700.5212608,96.48833297,442354.8819,119609.0698,160774.4571,91562.63753,295023.5365,3063552.53,322723.5614,614486.4721,55199.89343,19091.59871,49860.6551,1229297.604,1182856.953,149778.7728,34530.81928,0
2701.443208,2065.230209,2946.429672,15.45819136,676.7286357,724.9064199,0,3181.112827,1631.324995,999.0728881,1029.748759,4151.374168,5375.513008,7523.326781,31107.5133,3422.622661,12162.23686,35750.97827,14641.24168,14346.14055,24354.79622,47917.41762,22885.31691,8794.459808,8147.243017,6434.189634,692.1138536,63.91333314,248.67228,52712.99354,254549.7157,114455.8224,509.2157954,48292.20954,2478.66606,24.04989094,46972.08865,23809.81084,11207.02377,13641.16477,46639.41574,102220.0451,687853.5463,81162.15544,8545.854906,3729.808659,4287.418042,37761.49538,90304.96389,21058.89355,2056.15794,0
3097.27358,13637.27249,25937.53286,4206.560313,811.0865276,1258.906412,0,19033.75854,2041.601953,923.2449586,17822.13264,70240.54606,14583.70291,287327.8116,118825.5219,2834.609012,54053.61988,216289.9511,86124.2895,15088.53194,36231.43179,191859.927,182401.0532,106408.7239,2590.741352,13923.91601,0,28.50101119,416.3136824,66055.55076,95628.01494,87286.55798,540.5881894,307919.1957,2123.305992,10.24076329,84517.25861,21498.28388,19875.9557,40386.62687,47964.70938,172219.2438,99754.60641,1244625.483,24444.20964,6394.606881,898.7528871,1519.18632,139332.6985,17869.9759,17272.06262,543.7698068
2900.815685,7701.469313,4577.671839,742.4088014,672.6122938,222.1822893,0,3356.301898,360.3189177,162.9131973,1380.51512,12396.1037,2572.77406,17054.3215,20441.76173,3147.600347,27188.66598,38168.25946,15199.53489,2662.949792,6394.424863,11282.31652,32182.61812,18535.8244,457.2356126,7751.410837,0,319.1793219,955.9161524,43425.93305,104311.8671,34549.49836,660.1701599,54344.14438,373.8555761,1.807375202,14172.64799,3779.785734,3506.132378,7127.768299,73752.82582,9972.322259,35240.288,0,124300,5527.5293,1930.320284,267.2102799,18046.09835,3048.328463,11859.01717,0
29.11649362,33.74540054,30.46094663,0,1.429052269,0,197.3532338,3008.34644,2535.570322,112.7893125,161966.0244,132273.6794,20405.31822,207799.8003,57542.19031,14685.22212,61053.53324,137162.4087,142609.9645,19314.96235,44345.81338,89732.12003,132025.4095,188643.5608,5518.869299,20979.23772,0,6340.966533,420.7693498,34039.35397,197936.4191,312837.5184,85.40206026,56262.85605,994.8498055,0.648437366,1262.384027,409.9883396,50.34072952,15179.07254,45870.73271,38877.14913,321.359393,9677.596366,1153.395991,3221700.22,1762.023279,7093.825218,44079.12739,41474.52167,36102.57003,0
5988.631988,12336.72645,13397.81892,12060.82871,544.0597898,109.3152125,10807.55958,50245.13625,8238.727131,2164.761382,81631.92434,33060.82883,10409.32177,119475.0449,24768.86235,1979.615767,24304.93361,42999.17631,388989.082,54951.92263,62739.45958,454694.3949,277100.1126,21998.4757,3976.597236,8518.723253,8044.25481,2008.667759,215.928017,25021.18263,141093.0292,645370.9921,454.8134128,638607.3212,6951.135677,67.21092156,79771.81443,37034.23072,10579.42161,15390.26925,25886.18532,41970.41088,16232.81731,16294.46999,14420.08703,7650.90306,1690611.913,1577108.291,58432.02439,42422.79091,24592.28483,189.714182
0,0,19435.93343,0,0,0,0,48976.51753,325.1309273,202.5987793,46673.48439,26862.8421,7092.251964,165517.1103,652.3566419,0.654264984,56208.53119,86073.77378,86920.9987,6880.158858,0,2882.490518,0,98213.72477,68.0349124,157.5809497,4.639559779,33.95624139,1881.08031,44577.21561,80696.05971,18377.75689,7796.914775,570272.5478,737.5183686,1.193513606,226.6102245,2330.488658,3643.849566,7992.536221,4688.885771,18087.44709,7456.690842,8555.729025,886.0244233,14590.21735,8691.812108,2491663.927,337793.8663,4071.839138,864.3714282,0
0,0,0,0,0,0,0,583.4749825,98.66485015,22.90958203,12650.37004,11716.5462,5119.60757,50294.7445,7643.292439,285.3255005,10234.06682,18283.86081,6229.085705,29255.26808,4079.534795,66980.62602,49443.05765,58274.63088,295.3276757,5470.024269,3914.187466,22.38573319,1143.50742,4206.18908,9689.187068,15799.65333,2403.863537,44927.46123,2.378135537,0.264041093,14838.52923,15543.83488,5981.687073,15469.24356,49913.96231,7249.003045,4769.555217,4438.364063,528.9734274,7031.572571,7646.64653,40671.34206,9243111.639,8871.150489,2087.252259,0
12.84397321,6.818468238,3.435217936,69.4936607,12.11714161,0,44.60214478,4768.967955,208.6441843,6034.126779,8021.958899,5144.39989,209.6601821,83080.63834,8326.801613,89.15160115,8120.203716,28463.15806,5352.088485,8153.146316,59825.99029,99909.31756,5836.638135,18924.59408,691.6764682,1465.791159,3956.775082,63.50205959,176.0880424,4501.571963,10197.43401,18375.00547,789.4112264,7002.196011,486.8832431,5.988556405,3640.584278,74.15679697,861.5761252,0,440.0361978,1417.308271,11139.43363,2047.501669,244.0254923,1457.673094,171.2495267,46006.65639,107282.2027,1657269.872,1456.331759,0
1388.334822,12881.01858,2014.069586,80.00026153,359.9140274,27.38583293,3814.048759,20.19400315,69.4767137,465.7695144,52687.19649,1921.955774,2631.232297,2835.205657,5741.087135,534.9033928,48670.40731,339348.6735,153550.2092,3042.170247,11628.6758,21709.44178,13414.06473,7245.808187,346.2365851,1220.583584,920.9896195,354.1078701,1027.031327,53846.14687,19.89997003,310486.0513,2145.561872,552581.9475,2636.03084,0.014408978,426350.8366,1570.91742,7934.119955,12137.20634,29926.61439,76410.25365,979.0250983,1972.823955,235.1252475,1876.606065,8972.774512,175979.7228,782607.1452,27402.30579,16025308.87,0
