2015,2017
13910,13997
166914,170456
0,0
0,0
0,0
1126,1484
463449,459928
171552,168498
3472,8009
0,0
0,0
880200,721374
741849,822181
872027,906163
71220,76006
311244,347103
0,0
11527,9583
1663,2209
30486,32524
21,0
0,0
421,406
