116529,1001;138516,091;749184,1541;193236,6637;489514,6357;433628,4293;11274,1454;321744,1668;10267087,87;14020215,39;1016313,458;38923954,59;3290072,607;73072,95744;5057290,911;1195214,44;8435227,542;192235,7748;0;715252,4236;57483,16956;107370,1265;34670170,15;3017054,722;707696,8068;1127401,093;1991873,041;1092626,853;577094,2684;428433,014;357205,6332;500630,3218;0;318455,1175;110174,2221;1316737,203;0
187621,7256;440213,0819;2347960,671;506521,2951;497897,0077;1474293,746;172814,14;1200220,073;11425819,52;27626803,61;2610655,846;19689133,89;1667964,739;25403,63357;1763464,747;753964,6846;2085612,014;113935,399;0;201384,3851;58294,90676;69681,45647;10762833,03;5592244,148;994041,1963;831167,5099;1174381,39;1086635,122;1403164,489;869692,685;1122478,395;730382,0833;8641112,729;509597,2044;63567,73759;974732,8408;0
902917,7844;1913425,939;4165812,92;1021877,57;852639,2499;4853989,483;585392,3874;4638477,451;53781181,37;78780327,53;7918963,59;60117937,28;3937706,633;43781,67851;3050601,977;1342907,842;10768247,87;209548,1915;0;416983,6208;82335,3319;458972,0185;14567101,91;12094210,46;1376553,763;517417,9131;957631,1335;490509,486;1251340,618;2668031,612;3606501,083;2560333,863;0;222379,8471;84303,63121;1097156,331;0
31942,87187;15942,88835;325020,6448;51160,09398;37493,33753;406703,9917;21295,52076;245045,3131;4045645,997;6680052,527;845166,3235;5407530,143;851649,4733;7526,08437;614138,9183;213729,2988;652719,4977;45975,23255;0;73087,64262;7221,210442;42365,83133;3306201,545;1825239,21;288407,0537;306969,523;664668,6778;526186,6993;753831,5093;1023749,971;160151,3411;354899,703;2419154,271;74522,32967;19812,08238;161598,2003;0
18299,158;27302,55106;129654,0083;31073,79709;19030,40485;183568,6807;9537,050215;87988,16303;2962288,107;4570585,34;415796,2404;728419,1501;830925,155;1171,603549;186669,3571;113954,1743;568175,4679;24341,17694;0;21361,35153;6183,550904;2710,302838;976208,5113;1019115,181;105981,9866;118378,054;125539,7987;205105,693;167019,3844;55462,73206;41172,18126;228747,3508;0;17644,51549;5429,965706;120635,3145;0
0;0;0;0;0;0;0;0;0;0;0;-12901216,46;0;0;0;0;-6252408,849;0;0;0;0;-279491,6091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
