0,814.3014066,0,5294.561931,133.1001338,0,0,554.2254144,0,0,913.1905218,74.29526836,20097.76578,873.3535089,800652.25,1873.071566,13054.43066,458.1481641,0,11530.43886,2444.478618,70.49501436,3809636.208,250327.5503,965.3819912,463.1081591,768.20005,208.8239881,834.5662474,879.83084,621.1559795,235.4243177,0,2280.869786,1057.609588,3448.148109,0
0,678.0955063,10302.25835,533.343759,671.423829,6277.459885,2884.854037,514.4282531,1150.23882,38594.46952,4729.85113,109173.3498,129412.0922,1331.202136,12813.21902,1307079.308,89890.30988,7838.077024,0,7938.20322,2154.47187,712.3033693,91140.53112,926628.7316,9038.140768,7260.131136,6245.648171,27190.42386,1407.923228,36916.04764,69833.32413,29312.84786,0,33846.24693,2469.172714,12170.96203,0
29546.56151,27516.7238,155768.8333,25054.59376,5844.014551,1754.98002,201.5755719,7723.565682,352567.7856,302098.4901,68320.28607,3990.611743,61679.97095,2481.011453,140157.4058,46922.79944,779537.2051,15321.1661,0,19111.60963,837.1449621,2246.843908,310290.4764,110050.0183,2536.918128,19856.89868,6045.617593,17355.87764,15107.37615,4144.840792,1200.702675,8347.561838,0,19568.05266,1213.58901,44681.67028,0
0,0.216591473,31.11190979,3.187463427,1.188787813,8.944795321,0.436247406,3.827426516,0,0,0,2.805007031,1712.973038,356.8347186,1012.198462,36.73000643,357.8630122,1561.245836,0,940.5190659,40.67952803,0.276383438,215579.9837,717.3519565,103.0086306,162.0048402,151.2477565,94.20534876,17.10539703,18.77803812,81.7270489,452.5892515,11335.87014,116.6134207,46.2198806,3956.495573,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4139047,3.772992022,111.431469,3.680245608,0.063026611,595.482084,1.12917886,415.5006034,2574.351202,12263.81732,4243.26664,2287.521208,261.0250651,8.686249514,135.119164,21.67031096,278.0168213,27.65904827,0,1358.126324,46.34272552,77.27638336,5433.113011,956.3442981,44.19148212,1395.374654,2262.446187,1924.469736,492.0703379,185.1598412,428.791369,523.1200857,72006.10207,22.38329085,5.759749815,2840.040524,0
0,50.23129315,234.1167507,240.6825478,8.560035532,906.956383,1019.48488,386.4387093,32.22033005,1304.687984,104.2582141,281.5250204,1635.612624,344.4835098,1160.279027,165.1569406,333.4488444,95.19204909,0,27584.2526,2155.859432,19.67711187,5931.292596,14888.68072,258.3491,1000.788643,1022.059625,606.0025032,83.49078928,524.2063211,3080.74948,2763.700754,0,1873.891563,978.3603564,12250.97669,0
0,259.5292188,1635.165523,1698.867971,695.1003599,4832.909674,1062.428175,584.4130236,168.9721422,100315.3296,2571.469173,0,41254.97285,5153.786905,32923.63884,4081.209849,20553.67218,13149.99699,0,5414.684067,1624.507952,10491.39424,8525.287543,25363.10442,20090.75911,8172.664284,7672.661266,1027.463178,12158.07742,43752.72597,32406.63346,17664.34791,9150.268252,10599.28997,3510.839317,2344,0
11778.55103,7498.208356,411441.0195,64150.66418,1398.805022,338532.3772,39725.38841,13992.15816,8660.640927,1098659.123,200829.7685,82698.20015,10186.76052,950.3027584,46758.63731,1810.913819,8624.914825,59598.21227,0,3723.653573,45.77946394,4262.450823,38897.186,204985.6164,15913.07443,1428.293873,27099.23473,854.5259111,278350.3715,150953.2005,75503.6113,144483.586,116102.3647,13666.75512,1310.448984,18046.20399,0
14181.43509,35348.55409,104535.2831,33041.77323,75378.82315,87560.62161,3146.362251,154687.6978,370220.9713,1961414.695,189246.965,441925.8549,1918976.974,11234.93803,1630593.768,408313.7815,610474.5048,39755.78082,0,145622.9707,24323.80186,24181.19474,5860047.031,663298.6421,328824.1837,155336.7825,745593.092,236607.2918,101251.0761,44664.91956,13682.0673,107093.1092,19487.46905,87056.08924,18412.39309,129862.0681,0
0,1225.373931,6311.204539,2385.478525,106.9024585,61349.38861,1851.534377,5860.231463,7563.899132,54253.46438,39001.95768,52252.35603,26790.96541,1003.478418,19868.733,11784.55455,51303.03184,7518.513998,0,16582.91997,2159.127615,307.9237704,178209.1435,34701.48694,2471.389202,18721.77789,53316.22988,114330.1592,15463.50171,6861.504672,11897.61994,23434.27742,107474.6738,5325.037714,9129.851898,30763.86595,0
6253.698177,12761.14534,71472.11721,16469.29541,35335.38549,8783.776756,3299.030364,26227.46992,77931.7337,445266.5714,72741.47345,68938.31281,242950.4328,2890.672146,183547.6904,54743.9812,115224.1663,16672.86743,0,26888.40946,6673.177587,4981.42125,331478.4735,276877.9643,55094.97164,42631.38482,109566.4058,31801.93118,23036.75304,26371.51953,39711.78687,27508.396,99509.95287,16576.82336,3197.372487,39059.84985,0
1286.575817,2474.375384,14177.13307,2926.727302,8399.48037,37629.47243,329.0144888,9969.994185,37125.73811,931822.1513,22500.55299,75777.70333,119335.0467,5654.317371,281446.6066,33449.19547,93770.4372,40560.32817,0,26601.51614,2231.471337,2321.262494,713385.2008,239255.0746,21570.90651,44987.03528,151424.7816,10898.21461,38353.12605,35524.14174,19336.92944,14211.13877,95250.58011,10260.48929,4437.949724,24799.17671,0
171.8819744,620.3480987,4925.028504,4910.190913,5557.162139,7347.677518,81.73622476,5036.781598,28889.81712,561060.0557,55821.06429,181928.7579,72904.67632,5226.669621,10409.60977,18036.85502,214139.7606,2723.479129,0,15107.38443,646.5076701,1182.265614,130405.3974,125920.0584,12459.77925,3293.500686,22085.31097,4955.685994,9863.638171,7594.455048,38525.49542,17207.64057,69765.60919,5525.690774,9152.291747,8090.22133,0
677.6443835,1408.834208,13665.26481,1366.318599,2339.701083,7984.808042,308.2741342,5926.653304,13764.47001,97027.23354,8377.542203,18520.89585,40959.4314,4633.502008,173427.4865,30713.06334,150744.101,54744.90858,0,24166.98118,933.3357058,2125.613993,201419.8817,444260.9334,11898.93009,164744.6266,434369.5749,295215.0942,463694.7267,64034.43649,15039.66907,19282.17111,91788.52183,5056.910766,5455.443679,24749.48061,0
0,1494.846498,13354.4259,704.8667395,31.79987357,1956.901654,348.8452024,498.8051079,196.388797,231301.2017,11225.98627,39649.09872,8770.421576,1732.655269,23447.06549,16170.19541,33712.34195,5059.597636,0,8215.520054,1589.304206,1763.887408,98539.7713,210833.652,7294.182967,13563.08496,53692.52963,5606.780186,64552.02202,203362.0241,80420.08339,41855.30649,16004.79023,9611.6258,3683.435902,77325.54658,0
8685.625976,5116.444434,133832.9773,11299.8912,3758.013416,61620.28866,2800.740872,29083.28926,301299.7767,386338.738,126719.2322,188948.1255,229974.6757,6750.538966,202956.744,57169.36279,105384.0433,7353.878013,0,15100.58356,10316.59297,2096.502413,178121.9886,270839.9935,5565.439918,63975.51915,53412.22652,8242.05131,27927.97798,31105.30729,359960.5958,122481.4572,92944.71126,7142.020109,6583.028761,20622.97085,0
7674.548405,1129.759047,4857.773048,1568.556297,65.1699984,96500.71617,6764.337336,4158.152961,391014.9494,818808.3739,87871.83628,113766.8965,23041.67382,3863.736471,60795.36235,22021.50741,110407.7896,13388.85534,0,5662.808838,5316.19147,3061.786697,284228.0043,558745.3386,17475.81086,37349.70954,110497.7103,32401.79321,88011.6516,133905.4812,192652.3239,102842.4394,65447.35863,51832.1788,14173.74998,90194.59738,0
0,24.69598794,0,367.2196321,78.27037183,0,0,47.68173187,0,322.8765564,222.3665898,121.721837,696.5684202,0,393.4859486,0,2105.02612,191.5340101,0,0,120.5290874,77.9185454,7040.178463,0,340.5584979,330.0924218,1086.66678,161.4298285,391.7634191,4429.811642,5177.419911,712.5924984,316.5047958,880.1046906,2273.539391,0,0
0,144.2966898,0,288.6640654,95.01365503,0,0,653.1134153,91.39583011,8040.469756,4953.11015,162.5888792,8642.792024,80.16814292,2999.562881,1375.54672,4817.125352,681.0104504,0,6665.443491,124.8298365,323.3502736,22707.18671,2968.854075,1496.88321,781.7778283,2160.344009,92.52919988,717.5084167,5033.30607,7658.371138,30998.37479,1062.128917,16898.67328,2154.687046,12719.53452,0
0,0,0,0,0,0,0,0,0,0,0,211.3214653,0,0,4150.226426,1305.874136,7094.292421,0,0,0,0,0,0,0,340.3097334,449.9062256,14.88413691,131.3418536,111.7616796,1520.773125,446.3901378,4091.606466,1197.259158,1910.376746,79868.01003,3078.214152,0
1259.050008,4990.410145,217049.8735,8880.186938,1117.778349,6052.393975,17102.78372,1294.810709,404.6149246,5077.253593,123153.6158,25645.03741,12998.69077,603.9894725,56648.65471,9022.997136,10509.41452,3785.255293,0,15064.02614,359.287526,4397.873638,38423.12722,41924.87205,5198.491226,143548.8719,25156.6862,1350.43605,12815.9417,16680.62463,54589.22422,77852.73578,384.8637766,16208.72072,2954.48509,22936.37397,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
