6294,2330,992,1891,124,0,4517,926,13658,0,5972,942,1735,9124,1507,13466,833,56954,1668,771,10244,26705,48552,0,10337,25599,0,0,1840,7839,1167,87654,8923,3789,254,62826,46125,1755,40087,2797,50261,0,2975,6335,0
73906,9961,17064,43370,10448,0,74735,3589,96696,103,66457,5286,17165,7940,1788,26868,7571,63880,13410,340,9715,258688,4364,0,4984,220057,0,0,4599,5940,1376,60253,109813,17451,523,75544,92058,2272,87752,3301,30636,502317,18584,11319,0
276879,50517,120615,256521,53496,0,52618,16449,266485,259,166728,12255,98891,36353,5984,129188,34163,58264,12035,1618,36481,794366,20611,0,23032,417563,0,0,9914,9934,1258,52168,457898,37807,1291,163187,74887,1497,175679,5412,112474,0,2125,17337,0
4638,198,401,1065,126,0,7594,126,25437,7,4434,274,2000,3691,542,7951,1064,7642,392,107,8989,1427,870,0,1706,4467,0,0,1261,2380,398,7450,26101,5817,169,59020,38718,6208,37575,1978,10124,26503,726,2651,0
3225,695,981,966,305,0,1109,27,7048,1,693,286,654,397,46,1007,278,1112,273,13,472,168,188,0,510,684,0,0,1131,22,13,4638,46595,4174,131,6254,2078,71,3000,38,3898,0,27,1025,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
