0,0,0,-1455563.937,3761398.572
612462414.8,0,0,0,1237783.919
206616760.2,0,0,0,13249.69801
559338040.6,0,0,-6352440.913,69585.41038
2319770889,0,0,0,460380.3584
0,0,0,-614595758.9,5872120126
237250200.2,0,0,0,11748.21802
283616881.8,0,0,0,7326011.504
69546866.7,0,0,-174633177.3,1982474791
33171048.74,0,0,-136585006.9,199557596
114398622.3,0,0,-65835.58209,574399350.2
110721671.9,0,0,0,63134579.47
157913078.6,12389184.46,0,-26871855.02,48520818.34
44501221.56,0,909597.6831,1428510.761,1982497.276
1441448697,0,0,0,5095376.676
1747207032,0,0,0,514606.4599
297766708.8,0,0,-70875728.99,328694014.7
2239667440,0,0,-183701361,665280966.6
0,0,0,-367415791,3236461807
0,0,0,0,0
0,0,0,0,14172336833
939586.8082,0,0,0,323098739.7
660263536,0,0,128208166.4,1050735.731
1598225829,0,0,-10557202.39,4708385.159
6598529382,0,0,0,4450271.821
1629984216,0,0,635710230.5,0
783972181.2,0,0,271062197.9,1018133.037
1813914895,0,0,0,1229163662
232913514.7,0,0,78615509.59,0
2350047881,0,0,-1160855.455,0
2143942137,92134565.49,13205858.92,343896029.7,89860.23785
461659490.9,44093440.25,96526605.36,-391738026.3,1534293185
314619907.9,191445630.5,391096.6232,299533419.5,0
100626796.1,4060735.775,0,0,2162655749
742069707.7,70537144.58,0,673267531.4,4475493.461
1226151123,125173170,0,-3589357103,21066577762
837144146.7,19406428.54,0,-32200099.13,2734385670
677182131.4,14650227.01,35417706.92,-84752014.48,93025435.05
0,0,0,0,24397586.87
0,0,0,102763663.7,4478527.869
0,0,0,23826616.11,0
228298473.8,30395840.43,126424725.8,187365341.1,2668832.166
976783032.7,126730967.7,4428496946,1918475499,1935740.468
1554775512,66975115.65,1512847230,184940341.3,2327921.24
468488172.9,102252305,33064510.21,0,60360832.96
808731775.5,24606420.9,0,0,492530178.8
0,287768443.9,14984646155,0,0
3933451406,42439489,2385848807,0,4125510513
2512632992,311205746.1,0,0,11273815.7
641747552.4,102388229.9,16200884.64,0,11452139.09
2562579153,99681965.71,55845252.78,0,68682960.78
956892324.8,49571377.66,14585154.13,0,39413143.95
1242389956,120848116.9,42874473.22,0,23179112.6
439902014.7,17586597.64,0,0,662784050.2
986986705.4,10236575.2,0,0,334513.0811
1788573120,87290495.73,0,0,1245589.776
0,4862807000,0,0,0
936860781.8,657170635.2,0,0,5986402.051
1186023035,132215903.4,0,0,15600685.24
-38623299.04,-5913071.325,0,0,0
