40177998.75,0,0,0,0,0,0,0,0,0,0,0,0,1544656.284,0,71671.06941,0,0,0,0,0,0,0,0,3163517569,0,0,260225.1086,0,0,0,0,3320.473742,0,20945.60316,0,0,8584.435512,0,0,0,0,0,0,0,0,11031698.7,24687.51824,0,0,0,0,0,0,0,0,0,0,27056.63486,0
0,523531.4799,0,0,24123.51768,0,0,0,0,0,0,0,0,55480.50816,0,51959.9306,0,0,0,0,0,0,402518.7174,180151.7688,0,217743.263,0,45922456.14,15119.91983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566499.8829,0,0,5278.577791,0,0,0,0,0,62450.18943,4826.492532,0
0,0,303111.3845,0,0,0,0,0,0,0,0,0,0,55028.89446,0,347511.3546,0,67933.44,0,0,0,0,1477.80574,1035478.299,0,33734967.44,0,24392543.79,14692.74915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260551.434,0,0,0,0,0,0,0,0,80916.46371,1174.063474,0
0,0,0,648596.3767,0,0,0,0,0,0,0,0,0,88207.86224,0,302817.0925,0,61907.43375,0,0,0,0,34993.08375,0,0,43315898.65,0,1125294.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917851.425,0,0,0,0,0,0,0,0,142748.8116,31606.56746,0
0,0,0,0,8670806.101,0,0,0,0,0,0,0,0,271720.877,0,496179.7121,0,90157.68951,0,0,0,0,3271631.809,0,0,3041369.493,0,3374443.177,610715.5458,0,0,0,0,0,201506.2769,0,0,0,0,0,0,0,0,0,0,0,0,83982.39251,27168336.47,0,0,0,0,0,0,0,0,3064034.198,437881.4639,0
0,0,0,0,0,165640233.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9181.776907,0,0,0,291720.8172,0,571586098.7,0,0,0,0,0,0,0,40070.67842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,84586.59373,0,0,0,0,0,0,0,0,0,0,0,0,9077443.322,5238.616093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32211.97947,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,98641.98074,0,347375.2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813188.2572,38747758.51,0,3070209.87,597567.3497,324382.7405,0,0,0,18275.51786,0,179694.0432,9040.145672,0,0,0,0,0,0,0,0,0,298787.4038,0,0,13846.89429,1340386.4,0,0,0,0,0,0,0,0,73838.95711,6423.678328,0
0,0,0,0,0,0,0,355562.4198,27052274.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1786026.639,534877794.3,0,0,0,1434717.929,0,0,0,0,0,0,8172385.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,860697.5379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
