0,0,0,0.58,0
6694255.923,0,0,2344,4790508.19
0,0,224111,0,5271899.17
0,0,14092,0,75182.666
0,0,0,13550.89,5704613.76
26676.20443,0,0,73544.53,19813855.56
1316179.485,0,638782,24309,208123.64
0,0,0,68190.99,1850200.825
1721.045447,0,0,26189.81,736030.51
1833154.699,0,0,294.41,98999.8461
0,0,0,0,29542557.7
0,0,0,0,11234974.65
0,0,0,603.84,93099
0,0,0,0,198107.3562
9552452.612,0,0,94924,434500.94
205759.5884,0,0,0,6618671.474
4457456.192,0,0,0,943539.8734
28750.06419,0,0,0,351292.82
25901.73398,0,0,0,6472311.328
334837.9969,0,0,0,118661.78
33952.45008,0,0,-7379.32,0
0,0,0,0.65,15635.32
27459.28011,0,340202,25959,0
155383.1267,0,0,0,0
18070.97719,0,22425875.46,0,0
9041715.602,437210.2496,2849872.746,0,14899361.22
4854393.469,0,0,0,2817164.04
2196955.335,0,0,0,0
3698570.653,0,0,0,0
1718483.122,0,0,0,0
3895501.932,0,0,0,0
0,12175233.94,0,0,0
8228877.731,368097.579,0,0,0
1291171.019,499465.9129,0,0,0
202112.0287,47288.88612,0,0,0
0,0,0,0,0
