0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.152532771,0.178120507,0,120.4397455,0,0,2.024678286,0,0,0,0,0,4.320278848,29.37533595,0,0,0,0,22.45044391,0,0,0,206626.0627,624455.1428,504.4281448,8.606579168,296.2791706,83.80752926,436.5635381,0,39501.04557,0,9.196435691,504.4846328,121.7461949,1233.703864,467.9984595,83.18193543,8083.098958,27807.70463,7.093688214,0,0,0.007099828,20862.00063,26785.07269,15567.63009,1888.773789,11904.83149,5316.97868,30262.16431,8467.906141,13.77291503,24.1767892,90.6195729,587.2350371,244261.5999,1.178662822,5352.095807,5117.117,1005.315275,1114.287855,1188.331293,341397.4917,51580.96158,0,46.96419911,43308.2264,33910.17389,2519.632062,26886.91655,0
0,0,0,0,0,0,0,0,0,0,0,29.56762001,0,158.1637542,0,0,316.3359991,0,0,0,0,0,81347.67922,98373.71402,5288.769695,135.609593,0,0,0,0,4458.975598,0,0,0,0,0,0,0,0,45.16106738,5.65577476,0,0,0,0,182373.5545,207647.7378,0,197226.2348,9047.478919,68843.23421,1896.033129,0,0,615.9453175,920.3116024,41054.37502,0,0,11627.48412,1951.1927,1622.777771,380.4505927,554.4461627,438610.7985,56858.30173,33513.87446,0,7011.855076,542.3745018,35413.94564,0
0,0,0,0,0,0,6.613481071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2999.92989,22565.48081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.9272013,31229.95359,0,0,0,0,24.57937042,29881.25979,0,0,0,0,0,0,0,0,0,0,0,0,12.68514387,188.7534886,0
0,0,0,7.501310417,0,0,0,0,42.98510822,0,0,0,0,1.089032571,30.54901539,0,36.40506732,0,16.77928641,0,0,0,53.67992591,0,12.76021565,1402.075864,0,0,0,0,15.73502467,172.8953187,0,99.49850113,21.32628635,216.1079605,81.97931087,0,6865.158769,1151.135472,0,0,0,0,41891.01446,32150.98529,20766.06477,0,21537.99621,0,132.0331887,11804.56397,0,0,0,3.883146665,1003.29302,0.008173389,937.5268594,350.4968757,0,0,969.6650307,14132.58548,0,0,279.0925136,3671.023844,701.4801912,0,0,0
0,0,0,53.25194985,0,0.296425185,0,0,29.37685937,102.9522521,0,0,0,0,0,0,3790.457547,13.20139834,1270.575824,1087.152014,449.9919024,0,4979.378006,331.9042834,224.420695,8.080344183,684876.8464,173163.8788,4700.519446,2836.232367,684.1409106,8132.705628,7814.703813,51.21551985,19.78553189,10909.54419,184.3407671,999.3704943,1834.56481,13338.97704,2.957220288,276.2025839,21.85124006,22.57992571,73051.04181,95590.18241,29554.79187,68.57414362,1877255.743,6873.802538,3988.79439,4502.034121,1536.894702,468.963058,10222.98384,4167.485295,240408.1049,1100.30324,886.3318657,179517.4504,228004.2186,29946.20791,41177.47299,315098.6121,2085590.007,295669.2852,315479.8125,46087.45497,59892.79976,268.457544,5960.413405,105.1294334
2.261440234,1.88883728,0,41.30995626,0,12.90120759,3.630745244,0,360.2501728,3841.538522,0,817.398733,256.1639624,4756.044138,5074.475953,1928.894105,17729.9422,10380.51001,2010.764113,3014.217775,1915.332688,0,250.3545607,3564.835413,538.1103311,1320.973413,46.13456727,3236.049626,180.7350189,382.69265,739.3517118,12785.69048,6742.614323,3385.223097,137.478261,268.1988247,491.6012661,29510.12318,882.06448,54.15185286,24.92020792,921.5876895,822.8092123,12.88838799,112557.8405,91903.23592,43044.98241,21015.97014,715678.092,24090.57973,51464.79266,20240.3363,10.9943385,65.4932423,115.5798373,44590.93238,27854.73348,4878.365002,14907.51256,510841.7639,727258.0866,92976.49877,13057.18648,892889.0876,9408.606359,1753969.084,89701.53454,45043.01014,34839.17432,1684.693111,5039.480011,480.2352489
361.1578182,304.6938044,0,3324.462284,0,10.54073697,2.802253801,0,154.0311294,38.56319404,0,1793.566372,692.6958543,55.19344832,18425.07619,75.11150778,5033.855041,154.5848194,3628.921568,65.14775671,1340.118097,0,91350.94033,61774.86945,142.4717428,5103.581211,24103.33034,8933.875722,2127134.108,11100.52919,194651.4509,4586.068379,2480.662385,23394.17399,2.719194368,61296.406,25.07351612,9445.480923,15988.88586,6956.158349,1.174829729,251.0602171,3.273958921,8490.367679,1257435.122,1350949.1,573107.2144,1870.964578,810346.9155,2942.165752,12678.19375,27556.23517,132.8981987,37.66695072,8814.925831,7334.314619,1240489.736,872.8733372,134.1453193,52101.59631,1717.901391,5489.423248,2277.548576,86762.91987,153300.6688,65654.55013,157180.7418,96295.44181,26006.10545,29.26996169,163021.2834,3568.622068
0,0,0,0,0,42.9003989,0,0,26.69789207,0,0,0,0,0,0,464.2696419,0,0,12.7903231,0,3158.198028,0,0,0,0,0,0,0,58838.43619,1353619.263,0,0,0,0,0,0,15.3881937,0,0,1525.447362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.785912,0,0,0,0,65.79115823,0,0,0,18728.04354,2087.282826,6798.355925,0,214927.2595,0,0,769276.8133,0
0.370474616,4.775129426,0,20.92939889,0,127.7690103,2.327492189,0,39.40408282,1097.446518,0,13.1713023,0.457038313,638.6742176,20203.40437,494.1656461,610.6369279,1253.437261,964.9914336,381.575379,26.83880892,0,2742.742066,16850.33792,1027.942673,501.9888702,489.8435312,52512.13153,4965.789623,20213.18422,66958.31447,2429.302372,1083.309425,703.7667157,3174.359005,31724.14402,514.8726036,418576.7068,10370.28712,48165.71755,49.25891863,176.5274491,2.382905588,0.063060687,64549.27593,54708.44497,82484.4627,15892.01246,57641.53157,1718.663575,11167.16335,5667.955101,3.286865172,565.4070236,524.8079403,23.58993618,269394.8901,6160.472362,2205.994029,3275.814154,36170.88101,5368.092295,1606.575906,390316.7114,6561.160245,19712.60541,8268.930788,20988.12646,1832.515148,345.86679,9567.551284,72.61242946
0,0,0,0,0,0,0,0,0,0,0,0,0,429.2344853,0,0,0,0,58.61977338,0,6080.471576,0,8.753517765,200.0128278,2.44306889,0,0,0,210.5861095,4.282955196,5023.03349,137659.9713,0,317.5287418,0,4026.61531,0,89.88485762,37687.81601,0,0,0,0,0,1839265.22,1915711.572,589386.5197,0,58075.69436,819.7290376,567.8159827,0,0,0,1.958751154,163.8115458,47334.49588,3.931730805,0,0,13.89428967,489.2444894,6862.482288,291.1294637,935.6250918,36611.60323,95706.15021,80872.62096,1905.227636,28.47310052,1.198787224,0
0,0,0,0,0,0,0,0,0,0,0,0,0,35.16931282,472.2053476,0,0,0,32.42031156,0,0,0,165.949362,46.82382158,39.44770062,63.85588224,176.7450656,100.1428611,1087.347682,0,15979.36074,60661.44441,1522491.454,2208.015322,3101.851501,29173.22792,20269.01922,1126365.236,29641.7223,87097.29553,0,0,0,11.24204283,1451771.093,2091182.672,858916.6287,0,-6.79233E-09,0.365589944,408.1753665,892.8045987,0.772467428,0.063952848,4.48673887,0,147124.0768,74587.35079,76087.82961,77924.40598,61869.93094,3073.498743,5889.369479,346025.2715,32926.42709,0,364.9303231,120242.3868,0,378.747136,0,0
4.682897572,0.156807706,0,35.68272491,0,0,3.900516337,0,185.1763848,0,0,0,12.51701901,483.1075769,0,0,98.95657694,23.25210182,40.01885859,0,0,0,1284.036607,8095.438457,236.3106501,69.87077636,693.7620461,4063.697386,2293.925741,0,1590.356569,1744.801844,4188.063561,524418.3659,5334.116335,94536.51685,19369.42334,1184.234492,4758.422876,973.1014675,4.494045529,0,0,0.022141773,16420.07157,851770.7769,253335.1279,0,23553.51418,731.6877323,2867.291647,1838.890401,4.239239765,2.595142748,9.46545981,9180.990018,14763.87181,536.7644716,48139.24641,46559.83607,182.6949907,6531.947402,672.100445,11946.84727,650.5294587,0,20005.58804,45936.22867,4582.811923,403.6098222,7876.700926,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.83271248,0,0,0,0,0,0,1.406053461,0,0,0,4238.825686,120.294228,0.354904032,5.416471469,0,0,0,1166.298443,69.32834806,120.9023672,0,0,3.749585672,0.828181216,0,0.013242096,0.225505724,16376.08184,8071.068585,18174.49003,1552.190627,7577.348243,46.20374259,6045.889244,2071.160318,0,0.00462539,48.51987231,3123.996686,21208.20956,91.26913024,4729.58827,1363.973789,363.771486,916.717583,181.0069323,1324.585024,19374.86984,21159.9817,12561.94447,3942.691846,7525.020392,1041.04213,95.48159385,4.046881395
0,0,0,183.3605561,0,0,0,0,0,986.9053091,0,0,22.16580351,872.05733,0,0,0,0,0,991.6164483,988.7184059,0,0,0,0,0,0,0,1993.010794,0,0,0,0,42273.07395,13859.32461,209760.0965,35646.59786,133602.8554,0,788.7872077,28.18249996,58882.00468,0,0,1149266.593,1830129.265,864992.8317,0,0,0,6.11445278,0,0,0,8.223790002,22.30749123,48.61893546,0,51074.57036,152404.5646,23701.01168,2698.377262,0,9684.005846,46651.6659,207621.7172,41852.70635,95819.52551,0,2667.373319,4620.77281,0
0,0.240735619,0,0,0,6.509249631,0,0,20.96752204,239.0125775,0,932.6631319,0,0.658105591,0,0,49.99929412,23.8800485,17.38931033,0,124.9761749,0,2211.745728,23.78368135,3.971586329,3.266236165,0,45.6465889,191.8241605,181.5374382,2625.061107,2554.575344,5401.577493,3208.402115,21.68638433,15441.76961,25736.03531,366299.6351,603.36575,58.46311623,0.331569702,523.052305,62.44300058,45.17884297,157954.3128,153384.28,74600.70813,33083.91782,12897.62887,0.185697674,36942.07801,10661.50937,7.624072958,85.07702164,1019.09799,2071.293888,78381.50651,6671.208019,4663.730678,22948.51708,19225.5228,2475.397077,303.8015877,2263.774402,842.4529435,135055.2605,17460.82825,7636.647582,512.3111692,269.0099044,306.0402087,168.9772171
0,0,0,0,0,0,0,0,0,104.968595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56651.3807,0,0,0,0,78.84963578,0,7050206.047,98123.35345,0,575.6172756,0,0,0,0,0,1164342.981,290492.0082,0,34046.97461,367603.4901,384473.6026,2009.148256,11201.90524,185682.0937,0,371071.4429,0,0,0,221259.8347,85033.55112,13859.37132,0,75495.83417,0,0,0,0,1184.871154,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,146.0862172,130.7630382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.508448,0,0,0,0,0,81682.11626,0,0,0,0,0,0,0,0,0,0,6685.030558,0,0,0,11048.55398,476.784428,2024.553021,709.9371928,7559.486863,158633.795,0,15802.43487,12390.59741,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.8414453,0,0,0,0,0,277.3113603,61597.56791,0,0,0,2.697836349,1699.448531,0,0.185363973,0,4074.539766,686.8092296,0,0,0.282461799,0.559947995,302.0397912,6034.273719,1.023248859,46.08709071,374.0175951,0.909017503,142430.4701,189382.1863,464.0485809,46.20223632,949.4149576,242.0360636,300.216698,119.5281157,0.083636286,18.22161998,138.407218,57.4683483,15835.97403,2070.669064,362.8979431,376.740702,66.16657092,14.38358727,72.78977561,74552.61444,1794.940412,1159.774043,118975.4724,79579.57933,17146.91462,6015.653806,39433.98509,36.72866712
0.1572827,0.032225146,0,14.02038992,0,0.010794602,2.259494592,0,28.70770668,12.05711568,0,2.811042323,0.201133306,4.504543285,66.13328363,8.348126147,38.41476253,12.4992749,19.8408151,11.2738777,11.05803683,0,0.924423445,9.09572846,8.701473084,7.319074627,295.658316,2136.743825,63.99857912,183.233726,6.774100153,168.0234098,1139.525017,560.2856916,37.6258737,1470.612527,43.25737942,12984.21281,4.782955697,15.50632392,0.171208306,845.6809246,208.0906371,212.6943689,1167.390311,866.29989,1309.08122,1214.165836,1977.709951,304.3561926,449.0219141,7414.631834,3.132533918,0.855870047,397.6338249,629.2721362,914.6879718,1507.950556,1657.229464,186.6059478,2318.5547,123.1630572,18.40456534,516.5733882,34.71208246,256.8263361,10436.04698,607.4559011,441.3816194,19.66021953,162.1697593,112.19685
0.016540265,87.8057555,0,4.321146718,0,2810.605431,9.197925404,0,2506.989282,1378.425484,0,209.0837051,8.162000183,2320.052621,150796.6723,956.0456922,130886.4984,76397.66567,15135.7555,8506.251137,5377.356679,0,11419.2428,306103.3871,10206.54396,2181.704636,52492.7621,83205.92556,183262.876,5380.429531,74487.15669,186529.2322,214960.3181,107858.0713,30007.89796,37512.82881,113329.8277,673440.0501,42886.15127,42978.98402,49.08366779,10436337.34,124462.1822,23387.24722,572963.0769,654494.3079,669529.1518,148390.5162,3467226.283,47078.38411,135632.6565,66987.77235,487.8001565,568.0754563,57659.09051,228168.8984,2783008.753,503732.2136,547024.0092,869968.2638,72686.58835,124140.2444,43484.57265,1543815.267,763394.087,1593296.376,1176687.899,348901.5025,360335.6012,11836.2827,279962.072,67639.21457
0,0,0,0,0,0,0,0,0,248.418863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524228.851,0,0,0,91109.03994,0,0,0,1929970.131,0,157.2144735,17.90983258,0,0,676.4078149,0,0,0,0,0,0,0,0,0,169170.6406,55.86342761,0,0,0,0
0,42.86747871,0,0,0,246.5012537,0,0,607.3869076,0,0,0,0,904.6605016,0,0,0,1473.35061,1130.440991,1942.809771,144.5563524,0,210.5659323,2645.953945,4426.509997,512.8073632,0,119.6285271,3069.5623,1494.325886,1265.459402,25427.54366,0,0,1354.151492,217.6603072,283.8930938,684.6240347,2335.561947,1996.356135,844.5752114,2956.366551,1589.822344,38271.35555,904.9209739,503.2843561,5492.223393,486.9335868,5530.903052,20.65901763,5032.703871,233.7176942,10.94968579,7.670632598,219.6738346,41930.52525,59149.21859,1025.950555,49119.97181,27337.74293,189.9316406,3332.458988,915.8329644,40602.31732,4034.509564,182120.9513,50948.12229,28416.13033,1604.320108,2219.770643,2351.708095,2462.207702
303.0811042,52.06939912,0,1282.492716,0,216.7758449,5.341096884,0,276.8467508,679.1535228,0,29880.78353,21.06466975,518.096641,3633.349148,1188.519402,7577.21837,4423.453547,4377.556872,1016.236471,22960.10242,0,17876.39142,7456.428739,3063.357031,1885.663548,6366.560076,26909.63774,12653.98897,15268.39793,5586.727285,1423.946284,249645.9775,10448.6549,67071.34267,14564.92819,3207.820641,104262.7097,550.1186522,3363.11304,5.746427007,24937.45551,276.0500132,27495.51034,16900206.83,15526605.94,2997160.716,806.4837498,2591454.788,862.6035998,112910.0592,69775.2182,437.167453,1956.898181,115090.6012,249613.9532,933409.9962,201837.6844,1106314.682,104006.6871,41350.67186,24547.21985,31384.65695,1663698.066,164739.8319,2086330.954,1358993.378,416830.2255,112480.2277,1270.405153,62990.69491,72210.93986
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198964.0863,0,17741.84794,4110120.383,5368748.882,2490784.221,0,0,9252.427151,0,0,0,18.16191019,0,0,0,0,121504.8098,0,0,0,0,922997.3807,0,3429468.424,575921.8674,202454.5312,0,321.994367,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524592.5698,106514.5022,218189.0502,0,300688.4202,123252.5751,19027.0878,14574025.92,7136056.983,4763246.646,0,6954789.461,0,0,0,0,0,0,0,1168555.129,508339.8201,505051.3369,34739.92954,6270.449583,9049.852372,2465.314149,504042.5712,617638.8875,518472.1046,833443.1598,270865.215,0,0,479226.9347,0
99.15130244,95.42424969,0,1833.896711,0,137.8857596,6.880393209,0,4199.670452,1278.654134,0,1826.092111,226.8522756,7646.585638,347751.6019,25178.94729,102386.8818,40217.8147,32318.03971,19106.82167,16967.27521,0,108502.6221,249669.9158,11289.53358,2619.465958,76060.52174,50594.57311,508860.4437,202046.2835,95485.68445,38450.77474,367238.1026,108750.5494,57245.87732,107883.4784,137057.0075,2496335.25,76096.511,53924.83084,6708.22734,178624.5416,34998.4454,18203.06659,1398158.197,1791132.931,1002319.411,841166.8096,620865.8911,11334.32848,1399248.46,92763.89772,1848.208653,7479.907406,69187.79116,35574.64424,2427069.077,31864.61747,267307.2728,201718.8607,322283.1184,88541.026,29840.56262,613420.7554,845751.1537,1574863.43,417664.0451,326873.8976,62003.08556,14800.75305,191780.9511,34438.37732
873.5708244,840.7336909,0,16157.51506,0,1214.840085,60.61958461,0,37001.12342,11265.55999,0,16088.75276,1668.719664,66673.50157,3062409.88,220191.4299,897293.5657,345932.8709,274813.2006,168127.6659,149143.9798,0,951100.4272,2194892.2,83088.45492,22345.30291,669535.8526,445137.1542,4476659.947,1773515.961,835479.5836,332715.465,3233745.033,955292.182,69507.53695,892457.3178,432355.2618,15200858.19,345921.0432,445362.4905,865.7742166,76291.57582,1979.696083,17836.323,12088058.82,15465070.13,8166820.671,803223.5894,4987726.062,97761.61546,1951951.838,786652.3888,4395.672845,17038.25812,228831.8319,197691.5045,21219798.79,267674.8165,504959.7827,1352756.924,1366685.211,277477.4698,108518.3389,4129767.107,4175092.915,4057135.958,1697541.109,1581298.446,480700.0472,54155.86072,1530736.13,17871.37751
0.236303463,0.227420922,0,4.370655075,0,0.328617796,0.016397775,0,130.142545,3.047366923,0,4.352054672,9.020807277,18.03537716,828.3908285,59.56242572,242.7205337,93.57585326,277.302174,45.47902531,40.3438827,0,1815.641685,593.724759,392.9137606,228.1355359,181.1114062,120.410902,1210.949608,479.7412539,225.9996707,90.00050631,10683.70325,3614.197199,225.174387,2332.667991,116.9533627,4111.876594,93.57265384,120.4718561,0.234194458,20.63709437,0.53551358,4.824777533,26845.35476,126313.9047,25924.91725,217.2743299,475757.9373,6614.320375,8117.972286,3317.970467,1.18904236,9.641140511,31895.25144,7195.615163,6801.457482,1329.574669,9209.96002,365.9247042,369.6923463,75.05846705,29.35452805,1117.11408,1129.374843,1097.467142,459.1898344,7387.11142,15209.89334,243.9144391,414.0685997,4.834259881
116.0289396,85.0427823,0,3762.63308,0,3052.729412,26.01149834,0,1914.728044,19103.26768,0,1308.473158,74.59456257,3152.49135,110127.7765,17063.75023,42190.37456,10347.40053,17667.39791,11056.36448,7863.255063,0,58643.29458,64622.29983,3374.708687,10754.65612,51195.7226,14304.66949,280588.1403,203109.9644,88500.04751,74096.677,217149.6321,693398.3412,7879.093982,94738.20905,24042.82196,943394.8041,11589.07625,31011.04305,326.0007002,17154.07063,3644.415919,831.8456685,3308291.913,2284175.103,1433814.205,2737750.025,5915667.758,3108.905633,822313.2291,169738.6773,286.8827104,527.053218,1320883.207,162463.1415,1675552.992,52899.31991,556492.6028,696533.2495,410640.6717,108231.687,24717.64368,342512.8803,1751579.386,445177.3923,784944.0885,94449.86786,496587.3446,5182.916755,116413.3805,88181.23823
1.125859288,1.083538745,0,20.82382778,0,1.565687584,0.078126605,0,47.68709911,14.51906932,0,23.00064834,3.263636235,221.7601069,5578.619179,283.7830198,2185.918381,1147.00107,1079.102738,216.6831686,192.2169677,0,4261.768374,2828.780107,828.7671834,213.4066253,862.8987341,573.6933809,5769.52554,2285.709826,1076.767244,428.8041521,14741.68878,7768.884148,491.6334244,5224.357323,557.2200602,150922.1473,445.8235196,573.9837946,1.115811009,98.32468858,2.551435054,22.98747778,29357.95135,37622.29335,95161.2463,155920.8385,362942.2409,125.9953054,26085.42817,3594.945345,57.64284575,21.95893066,107645.9681,3656.039431,27348.10607,1700.202592,18325.4389,1743.434998,25070.58098,357.6133473,139.8585855,5322.449567,5380.865531,5228.842441,2187.793332,3075.165921,39992.15347,69.7961483,1972.814844,23.03265608
