486054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116,570,0,0,0,0,0,0,0,0,0,0,0,0,3807834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,84,0,0,0,0,0,0,0,0,0,0,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,303,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6379,13406,0,0,826,5043,0,0,0,0,0,0,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,2799,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3863,0,0,0,0,0,0,0,0,0,0,0,0,0,572,179,0,0,763,691,0,0,0,0,0,0,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1730,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3002,46,71,0,0,0,0,0,0,0,0,0,0,928,223,0,0,235,652,0,0,0,0,0,0,1353,0,0,0,0,0,0,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,148,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,33874,0,0,0,0,0,0,0,0,0,0,0,2842,891,0,0,244,214,0,0,0,0,0,0,1486,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,4520,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,39166,0,0,0,0,0,0,0,0,0,0,11410,3464,0,0,642,3288,0,0,0,0,0,0,2900,0,0,0,0,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483,27305,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,157,39,20685,0,0,0,0,0,0,0,0,0,6049,0,0,0,0,0,0,0,0,0,0,0,2888,0,0,1728,0,0,0,105480,0,0,0,0,0,0,0,0,11190,0,0,0,0,0,0,1003,17826,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18,0,405,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,58930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7817,0,0,0,0,0,0,0,0,4584,0,0,0
0,0,0,0,0,0,0,0,0,7896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6508,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,37069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36768,0,4139,0,0,0,0,0,0,0,0,0,0,0,4060,0,0,6017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5403,0,0,0,0,0,0,0,0,0,0,0,0
1296,0,0,105,193,628,162,0,1,0,940,64,224,174,0,0,56328,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,88,0,0,54984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946,0,10,0,0,0,0,0,0,0,0,0,0
179010,4128,13674,1430,1004,14965,8448,21212,13,6721,2013,1038,20496,507,2259,1388,11588,7475,0,30610,0,0,0,0,0,0,0,0,0,7902,0,0,4007,0,0,0,53504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,61605,0,0,0,0,0,0,0,0,5856,3709,0,0
