325342.08,13631.39,28734.86,44498.02,190916.24,241436.46,12713.24,128634.16,340997.03,1065256.73,1459264.56,2342446.25,132264.11,284258.2,321980.08,11855.91,1174.55,358358.22,946755.24,292472.21,258750.77,106123.5,21500.89,52073.29,5478.79,2338.18,258900.58,2404087.37,219853.14,36570.53,8575.57,2215.24,10187.79,458370.83,19295.58,103556.43,1061004.73,535380.82,96631.83,84543.99,0
1847939.59,166011.09,541404.33,3407894.73,1193305.25,1514246.93,1179152.96,1297738.64,2182206.47,7970838.29,3444323.97,4350773.2,217089.56,8028724.12,551924.17,20618.72,136587.41,1369266.11,1788290.17,1471900.58,332814.23,148505.71,29927.41,1925874.77,38674.8,154670.32,6058780.67,10350573.79,853053.34,1174912.45,281953.04,412970.01,277720.59,2334676.59,2353023.81,1673629.1,17666259.84,1380422.57,349633.61,396118.67,0
8208784.17,585659.57,1465496.42,2794262.98,2339277.82,2968430.95,3374605.71,4282629.65,10208010.11,23050438.96,15271694.52,12461752.75,664475.78,13825789.63,1678011.27,62686.94,367203.54,5616963.53,3862182.43,3333272.05,823941.31,366353.85,73828.95,11857832.47,318837.18,502186.99,31481309.39,28447041.22,3290199.48,2745859.65,450713.82,1177230.05,567800.89,6438128.06,6267724.25,9313590.83,0,4524839.84,1277803.73,1279053.13,0
193122.34,23187.4,117459.01,368649.07,238819.29,303050.19,153069.64,341510.58,337017.13,609791.34,1045614.76,344742.33,23146.52,1137952.48,58452.28,2183.65,11178.16,320358.4,133112.22,156299.51,22792.23,10170.17,2049.53,795977.46,11098.83,5853.15,848827.79,1520469.95,152609.55,94741.63,18058.56,51935.08,19740.31,166833.92,122337,222171.71,844515.66,154076,35890.32,44212.82,0
157028.94,22918.25,69876.95,74170.16,63720.49,80858.23,78649.21,282476.53,152203.89,452005.41,48488.95,255538.88,17157.27,671058.6,43327.52,1618.62,8285.76,237464.39,98668.9,115856.39,16894.65,7538.6,1519.2,520732.92,5574.47,4338.62,629190.22,1127042.3,113121.23,70226.86,13385.83,4184.34,14632.43,123664.98,90681.82,164683.9,0,114208.22,26603.56,32772.58,0
-22491.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
