0.00,0.00,0.00,172.62,2685838.80
334198.28,0.00,0.00,0.00,457365.08
0.00,0.00,0.00,480.26,2833810.48
0.00,0.00,0.00,12536.85,4318.35
0.00,0.00,0.00,66.25,5908.45
300268.92,0.00,297.64,0.70,5056140.09
3220715.10,0.00,348589.95,71832.00,0.00
0.00,0.00,0.00,0.00,5071784.02
13440704.03,0.00,0.00,0.00,70063.81
0.00,0.00,0.00,0.00,26528028.96
0.00,0.00,0.00,0.00,22024932.84
0.00,0.00,0.00,10.24,128098.36
11456476.59,0.00,0.00,0.00,0.00
270537.16,0.00,0.00,0.00,32365135.38
1389018.08,0.00,0.00,8817.23,0.00
268.92,0.00,297.64,0.70,430.66
526767.61,0.00,0.00,0.00,114360.53
268.92,0.00,297.64,0.70,18769642.99
4507451.00,0.00,0.00,0.00,255683.20
300268.92,0.00,297.64,0.70,5765313.47
415000.00,0.00,0.00,0.00,8554.42
0.00,0.00,803196.53,0.00,0.00
0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,18573985.96
97264.37,0.00,0.00,682.86,0.00
289675.04,0.00,0.00,0.00,0.00
1755234.16,0.00,59847224.81,0.00,0.00
28646976.52,0.00,14489683.56,0.00,289564.73
2122930.13,0.00,0.00,0.00,10819.96
2691546.90,0.00,55115.19,0.00,21307.39
587754.12,0.00,500.54,0.00,71.27
1931187.20,0.00,0.00,0.00,0.00
970355.80,0.00,0.00,0.00,0.00
7820863.86,0.00,0.00,0.00,461.45
9435951.81,0.00,0.00,0.00,0.00
7617004.06,0.00,0.00,0.00,0.00
0.00,20234214.14,0.00,0.00,0.00
5965532.92,3343939.59,0.00,0.00,0.00
1798089.00,0.00,0.00,0.00,0.00
1299882.02,389653.79,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00
