105333
849038
89894
964013
69343
30118
963159
22893
7991
4015
91417
8183
456872
2670408
689031
60684
9871
2182111
531762
5193682
8047941
97077
3225
69788
54912
46241
30103
1343
54731
488
89986
23022
704275
868
23022
0
