188001.8018,0,0,0,0,0,0,0,0,0,0,0,0,11308.34127,0,0,0,0,0,0,3807109.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.48811118,0,0,0,0,0
0,14402.99262,0,0,0,0,0,0,0,0,0,0,923.0174953,5758.954001,0,0,0,0,5.588814102,0,0,18995.91372,347927.0487,0,0,0,0,0,0,0,0,0,0,0,0.080173186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4848.215856,0,0,0,0,0,0,0,0,0,0,0,576.7038466,0,0,262.014402,0,0
0,0,8743.672296,0,0,0,0,0,0,0,0,0,292.6476872,346.2033249,0,9.999103835,0,0,45.68177001,0,3916.999336,12554.15168,14947.19336,0,0,0,0,0,0,0,0,0,210.9157346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10317.96979,120.3105516,0,0,144.5396656,0,0,0,0,0,0,0,747.8279395,0,0,316.6612057,0,0
0,0,0,104857.9446,0,0,0,0,0,0,0,0,9161.916993,2789.161824,0,8.132424448,0,0,18749.00223,0,0,22043.75061,46786.69933,0,0,0,0,0,0,0,0,0,0,0,1255.97994,0,0,0,0,0,0,0,0.052518135,0.010943046,0,0,0,0,0,0,0,0,0,60679.34616,963.8210508,0,0,1008.383692,0,0,0,0,0,0,0,6583.193952,1397.072007,0,6372.784882,0,0
0,0,0,0,43073.19203,0,0,0,0,0,0,0,0,1424.920404,0,2.905742634,0,0,64307.80645,0,0,5348.841266,5592.598813,133407.5834,0,0,0,0,0,0,0,0,0,36.20953017,11.064914,0,0,0,0,0,0,0,0.000271932,0.005610151,0,0,0,0,0,0,0,0,98.94278174,31010.82353,492.7186539,0,0,515.4253087,0,0,0,0,0,0,0,3365.476184,73.28501014,0,3255.677559,0,0
0,0,0,0,0,15343.36051,0,0,0,0,0,0,22.32595507,0,0,0,0,0,14406.42682,0,13377.70099,468.0569255,65780.76479,6540.268669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857.229133,444.1392031,0,0,0,0,0,0,0,0,0,0,1012.60576,0,0,0,0,0
0,0,0,0,0,0,334661.8004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12887E-06,0,0,3349204.253,0,0,0,0,0,0.167545927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,16742.6248,0,0,0,0,0,0,0,0,0,0,0,0,0,97986.53492,0,0,0,0,0,0,0,0,0,0,0,974.521533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13776.38196,0,0,0,0,0,0,0,0,0,25349.38815,66190.11407,0,7258.124236,20182.09703,0,0,0,0,0,0,0,0,0,0,0.892216657,117.6741954,0,0,0,0,0,0,0,0,1.63468E-05,0,0,0,14.97671578,0,0,0,0,0,5707.417332,201.6977823,0,0,72.56754416,0,0,0,0,0,0,0,621.941423,0,0,770.6273752,0,0
0,0,0,0,0,0,0,0,0,86627.01903,0,0,0,0,0,0,0,0,0,7117395.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20529.49538,0,0,0,0,0,0,0,0,0,0,0,160779.3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,18436.86553,702.5138927,0,0,0,0,0,111.8876874,6168.187487,0,106331.6388,119842.1254,9391.593667,8810.630623,0,0,0,0,0,0,0,0,12775.43531,8909.467048,0,0,0,0,0,0,0,0.005310828,0.002867085,0,0,0,0,0,0,0,0,0,6571.571675,739.4014103,0,0,44.02854178,0,0,0,0,0,0,0,0,0,0,399.3983673,50.23616901,0
3864.687109,1723.377025,158.2642295,575.2981714,253.7058969,218.9725777,331.281145,0,6.54583791,21597.97289,169.5977072,581.882712,3281.754302,0,0,17.70504932,0,0,709342.1778,0,0,0,0,1842.570168,0,0,7.266055456,312.940537,0,0,0,0,5.208351089,63.8843181,19.57360438,0,0,0,0,0,0,0,0,0,0,0,0,239.9760637,0,0,0,0,0,30512.58657,315.6015269,0,0,0,0,0,0,0,0,0,0,9420.347711,2046.567121,0,1879.020678,0,0
34.02394674,1.646634725,5.400904913,16.40617851,2.660086805,0,0,0,0,0,0,33.69342207,0,51666.66677,0,26.17226672,0,0,428515.7045,0,0,14433.1244,76029.68589,338.5269356,0,0,0,0,0,0,0,0,5.69898254,413.2418938,6371.557125,0,0,0,0,0,0,0,0,0,0,0,0,124.4894592,0,0,0,0,0,296465.6184,2663.672337,0,0,12098.51375,0,0,0,0,0,0,0,2597.442263,0,0,4110.056521,0,0
401.4739217,73.72476766,0,33.2146662,0,11.87082863,0,73.55745561,339.4899203,10741.76148,107.7655379,26.79517522,5088.457517,0,32764.72721,4154.020137,0,65.92586582,937.188084,0,0,0,0,0,21.68653817,0,0,27.46676904,628786.1276,432480.4279,47941.94518,12521.23979,376.7170314,554.9737502,2178.11607,0,0,0,477.8571,0,0,21.77711843,62.30018257,0.104680419,0,0,0,201.4451756,0,0,68946.8321,199055.777,198.9727328,1083.020147,13.96576177,0,0,0,0,0,0,0,0,0,0,386.7265493,7.789166941,0,90.90991413,1012.18497,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73341.21356,0,0,295923.7996,0,0,2242.232065,5715.836106,0,0,0,0,0,0,0,0,0,0.717590652,35.06313222,106.6847528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86771.20287,2679.719062,0,0,18628.5294,0,0,0,0,0,0,0,1274.225874,0,0,1305.394545,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26314.5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239335.1189,0,0,0,0,0,0,0,0,0,0,0,0,430907.5984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
