49436.98,109255.2,537733.02,30432.7,29192.96,11556.27,23813.59,142695.64,534589.54,0,217641.48,130594.71,125937.08,41344.34,1480838.74,56458.1,465641.01,539643.77,0
1036902.15,246266.69,923590.94,460009.93,168845.91,316985.63,748127.57,991360.21,1595813.95,0,199759.89,1222806.72,2840815.78,124385.38,3351059.57,682669.69,5653702.7,1585906.07,8594.59
3275506.66,2781030.49,2278721.85,683025.14,713526.59,1340132.52,970127.36,1397571.4,2345806.71,0,310478.16,1650522.47,6047496.23,172892.75,2315436.57,1960372.84,0,967471.97,24113.84
66474.07,18703.01,149242.57,26374.11,33254.78,97997.21,190970.74,190865.31,456396.92,0,277391.31,297775.96,756832.36,39555.97,3164674.13,184245.46,762513.64,311435.79,762.28
45348.64,19430.25,68426.74,37440.87,18557.39,15275.59,150711.6,64007.1,130312.29,0,34559.7,119041.23,370186.69,15834.02,178150.92,53596.63,0,70945.67,967.83
