"21,239,831","3,468,140","13,327,797","3,397,437","19,901,769","769,006","6,264,162","2,018,651","72,693","17,904,370","65,625","578,358","144,835","3,198,691","117,433","223,746,880","1,300","149,592,848","1,009,651","443,027","81,543,064","1,548,888","20,950,827","25,354","1,470,989","1,999,119","750,981","7,452,155",197,"29,760,619","23,922,009","1,250,481","4,884,533","19,575,493","652,707","1,990,967","846,431","6,329,339","564,449,529","21,519,272","76,382,704","66,630,239","69,949,723","23,801,262","8,464,083","2,015,125","2,361,723","1,588,940","7,664,725","50,014,276","36,090,723","152,087,996","128,235","105,564,931","1,229"
"107,216,505","399,759,749","31,858,795","102,188,183","247,738,914","541,889","41,236,197","7,286,801","124,990","40,690,822","1,715,189","3,281,034","1,868,654","24,067,862","532,504","370,004,342","1,821,066","137,118,587","1,285,801","7,874,945","128,353,834","72,550,620","2,199,906","1,866,211","52,298,676","608,331","712,469","2,015,659","1,205,380","34,040,171","2,486,614","1,529,617","3,259,820","3,735,994","1,696,722","675,329","1,048,534","16,229,868","524,344,909","530,729,935","10,629,723","14,964,449","131,233,422","47,146,432","6,868,852","25,673,679","97,371,367","142,556,346","35,057,930","2,612,241,646","93,830,469","189,715,118","5,239,720","328,694,350","213,948"
"319,656,049","998,026,561","137,025,080","343,958,291","818,746,620","7,724,860","218,696,220","19,916,461","745,855","202,459,881","6,967,662","6,226,621","2,768,376","130,139,376","1,006,446","979,840,622","8,362,225","230,048,293","5,247,769","24,197,292","552,179,345","143,379,301","9,546,259","6,664,988","57,588,614","1,741,747","1,386,449","5,956,345","1,775,575","59,405,156","5,954,866","7,382,702","9,085,891","8,028,540","2,503,569","1,160,705","1,774,666","31,925,409","638,600,416","1,821,650,288","19,065,346","22,107,863","357,714,214","71,675,319","7,581,051","65,564,070","94,400,574","204,969,122","135,758,315",0,0,"64,558,489",0,"297,317,746","218,900"
"4,804,369","14,423,177","786,713","4,363,372","2,053,594","4,718","925,882","132,465","6,519","10,866,493","39,719","510,435","16,139","557,350","46,665","40,472,538","29,127","5,977,824","517,800","863,308","28,364,081","19,431,937","208,314","57,294","1,090,890","36,723","17,755","326,337","4,196","1,039,861","550,440","267,123","54,692","225,115","313,766","96,366","153,420","26,641,990","53,485,050","142,053,540","1,951,402","2,747,170","96,322,112","33,893,816","8,262,733","13,356,461","13,927,659","14,758,165","16,669,156","136,070,096","6,273,329","36,472,146","272,331","28,278,729","23,471"
"2,296,206","6,368,807","3,519,794","6,551,274","4,633,980","25,387","492,808","17,092",397,"4,877,241","21,005","206,964","8,535","294,752",356,"21,486,708","206,476","3,168,385","138,194","11,172","7,086,574","5,123,672","635,993","32,883","971,844","25,894","3,370","134,956","19,135","391,073","91,562","167,939","64,706","704,479","441,406","98,488","281,359","1,094,753","30,587,604","148,700,596","2,377,711","3,347,324","9,539,454","4,981,032","172,787","1,066,449","2,783,865","3,521,296","11,002,295",0,0,"6,669,328",0,"5,171,072","5,600"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
