0,71,1253,2345,13,0,896,0,85,2047,4648,0,0,5701,0,0,0,0,0,76,25197,0,0,9,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,79327,0,0,0,0,0,0,0,0,0,0,0,0
2961,1155,2031,3937,229,160565,11780,2653,88,1364,88,0,3879,5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,30,0,5,1,155,10631,15,6,288,0,0,397,3896,0,16177,1859,0,168,7748,15521,0,0,69,0,106968,41,577,19,239,0,0,0,688,154,57,0,0,25660,59,12,0,0,0,0,0,2454,11964,0,0,0,0,0,0,0,0,142,1689,0,0
0,0,0,0,0,0,0,0,0,0,49,0,0,132405,0,0,0,0,266,147760,742256,0,0,0,0,0,0,194,0,0,0,0,0,0,0,212,0,0,0,0,4078,0,0,0,0,0,4956,769106,0,0,0,0,0,0,0,0,1775,5050,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137933,0,0,0,0,0,81808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5730061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101870,0,0,0,0,0,0,0,0,0,0,0,0,531897,10549,0,0,0,0,0,0,0,617761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333199,28043,22284,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,117,0,306,0,0,0,635,42877,0,0,0,0,0,0,0,332,0,1260,101,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,23573,23,0,0,1729,43719,0,0,0,0,0,0,0,448,0,2096,0,0
0,0,0,0,0,0,0,0,0,10220,54161,717,0,23944,0,0,0,0,5133,28395,16168,487,0,0,0,0,10,241,34,0,458,21,0,0,0,0,196,0,0,5811,24177,0,14285,13,13191,369,9684,84030,3599,249,7,357,215,0,45,8246,446,25365,1362,688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,250,452,0,0,0,0,0,43,0,0,230,1,0,0,0,0,0,0,0,400,709,0,1732,4,1200,182,717,6036,141,125,19,93,69,0,32,1646,171,273,191,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,5,0,54,24,5,0,0,0,0,12,17,13,123,23,0,105,20,28,27,0,2835,0,44,133,19,485,32,91,11,0,11,131,102,82,56,330,163,434,115,152,5,244,76,393,24,626,126,30,115,105,30,34,5480,1802,1137,263,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,12,25,2,0,12607,36,2,4,15,0,0,188,0,1274,206,0,38,0,130,25,0,30,0,13549,97,15,942,274,457,36,0,19739,2317,1079,0,0,374749,63,2663,0,741,294,0,835,9,296,19,0,0,0,0,25,0,1334,2434,350,182,0
0,0,1,14,0,373,76,1,1,67,10,34,17,3,165,222,353,0,99,1366,38,214,0,316,0,37,6980,10,12,49,92,7,0,10,17,26,248,98,632,2973,34956,163,12,6,519,379,259,895,4267,939,229,1246,449,701,256,22741,8858,1906,217,85
72,48,66,218,23,4326,4372,117,35,68,147,32,15,148,7,13,41,0,156,30,14,6,0,122,0,141,71,275,957,28,1302,93,0,9,11,76,101,296,800,243,481,16,35,2,11,4,7,5,3,1,0,1,0,3,1,307,83,2454,3,68
1048,748,115,342,2,53,707,502,50,6,600,693,639,195,0,2331,244,0,3644,3974,2151,1627,0,32,0,208,3098,171,26744,35,15,80,0,255,376,136,3809,663,1431,58204,130547,44169,697,178,55279,587,33,965,72,74,31,107,162,184,27,111,479,581,1732,890
0,0,0,0,0,67,910,14,2,5,12,0,94,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,10256,102600,2013,198,0,506,56,654,0,296,1266738,205,1023,0,203,0,0,0,48,1740,0,0,14,0,4994,0,0,878,5135,1789,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187658,9187,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,262,60,185,2,1133,2502,53,2,8,16,47,338,95,65,31,780,0,80,310,34,11,0,30,0,247,43,280,98,429,886,32278,0,851,389,953,14960,58,137424,22892,23027,182,412,91,747,58,227,51,1691,457,91,108,1060,434,64,8718,793,5709,1223,1898
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,22,29,0,0,0,0,3,0,0,0,2,1,0,8,0,0,55,0,2,0,0,32,0,395,0,0,1753,174,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,43,18,0,0,0,0,0,0,0,0,12,0,0,0,0,95,0,0,0,378,0,72,11,72,64,320,0,45,0,129,0,177,738,262,466,106,47,77,28,0,2322,383,278,0,0
6,23,1,4,0,838,11,35,0,7,8,10,99,788,28,3365,735,0,123,340,336,18,0,79,0,366,94,12,81,307,346,50,0,93,2,455,2168,62,2372,2102,7709,630,682,66,355,57,160,1333,1407,588,8,118,275,85,13,3011,1404,2796,549,418
4,4,57,63,5,1090,434,5,6,706,340,45,375,852,214,3089,2112,0,5485,1533,2503,1800,0,3156,0,1985,1773,494,5147,20172,19696,1101,0,982,510,2293,166357,819,3579,2607,8608,2300,1336,19,2144,5385,18458,5946,6666,5342,950,2307,1224,402,567,87698,8598,9822,6859,1361
58,56,71,1,1,321,137,3,3,46,27,3,3,9,3,185,55,0,322,11,62,116,0,9,0,11,9,30,15,120,229,6,0,13,4,5,23,959,155,40,284,96,267,12,35,276,778,189,177,89,6,55,272,20,13,1086,271,451,42,98
1295,466,173,276,1,195531,8188,6047,930,2724,10164,0,6981,2558,437,43910,23988,0,1003,1367,393,97,0,832,0,942,362,616,7503,13313,2087,5715,0,602,12,38,15427,896,16107,25962,290204,6695,5913,76,1084,41237,1782,22356,21594,22744,834,1612,249132,4143,1056,103945,19831,6171,1614,3014
650,653,135,2422,183,3516,1628,180,16,154,84,145,777,223,651,6925,2615,0,1275,341,179,418,0,12,0,54,52,21,153,441,84854,777,0,130,38,45,1569,97,6657,16081,69172,157294,3500,428,2069,8967,367,343,827,867,92,282,392,1397,70,102984,10442,1427,403,329
2588,3269,10966,8151,523,125548,131284,7391,533,11900,40540,5282,1994,79312,2377,99442,39732,0,564995,56028,190745,2581,0,6740,0,25772,5685,4246,37958,101087,775884,26204,0,6681,1891,2941,128125,4510,478674,50895,137826,90857,89689,4288,146808,5118,9045,300209,18112,4165,621,2661,3023,2331,962,83126,29808,70401,4510,4272
1776,1014,1928,12127,593,51892,28403,3302,135,3926,3301,2416,3049,19190,154,42393,27973,0,30979,5825,15124,1985,0,2761,0,4088,2233,622,7883,22615,90677,2585,0,1217,657,1478,22785,1140,43430,54548,515612,26947,8421,260,14840,9501,2005,25999,1401,1145,383,424,1448,1048,1940,9232,24161,4376,1626,2772
631,322,214,733,26,15451,15055,593,60,2111,3554,772,2149,4829,8,40877,50429,0,61681,1632,2437,1029,0,1119,0,3016,866,309,3096,9128,231730,1193,0,457,577,538,6964,693,11855,88463,306684,5113,13144,74,307,14264,240,628,6174,1104,149,516,802,794,856,13664,7869,1121,994,1047
14,18,29,46,3,799,1432,60,7,27,79,77,732,220,19,1461,1363,0,4248,315,892,40,0,32,0,533,113,26,43,836,8970,117,0,40,6,13,238,69,1305,113,2033,129,978,1421,191,2153,12,405,276,38,11,126,4,15,41,782,1471,2015,102,196
301,327,864,1350,41,14090,11812,704,46,946,3214,439,518,6219,284,8973,3107,0,45088,5895,15872,1180,0,614,0,2219,907,363,3234,8972,85282,1981,0,514,168,284,10839,907,38777,11167,80890,8695,11362,319,125506,5587,2004,36475,1502,1435,151,756,851,1539,109,99977,15573,8304,2336,1324
100,111,211,331,11,3585,3021,141,16,212,701,129,180,1242,59,3162,723,0,9770,1847,4301,729,0,195,0,1530,1177,422,770,2326,16060,5319,0,481,210,613,1999,92,37886,1193,4019,12763,7448,239,90563,11565,272,50319,10713,465,101,593,140,107,293,3325,1017,1899,868,428
0,0,0,0,0,1172,0,70,0,0,0,0,0,17,25,2287,610,0,1819,224,319,394,0,9,0,201,166,53,135,595,4917,117,0,14,20,16,452,451,1020,2482,8924,749,1452,0,3810,327,361,147,2030,149,111,798,1393,1188,404,21279,3810,1806,403,716
0,26,30,47,1,4917,297,66,5,55,100,227,559,1031,344,13219,6005,0,31506,1696,1516,501,0,131,0,1277,1384,116,342,782,18620,958,0,159,345,1515,2686,307,92426,19562,145086,11201,7705,623,79855,7276,2266,1254,6313,2661,457,1821,1328,2732,1421,464136,485,3150,2397,2832
2,2,3,79,2,1282,13,7,2,5,5,20,229,708,5,6697,4250,0,7967,969,363,419,0,29,0,86,1113,44,91,258,9400,1034,0,10,23,164,12130,300,8613,7069,33629,710,2082,443,22153,10021,1209,217,86382,6706,228,2737,2320,4853,1670,61890,12193,11201,1239,3377
2221,1110,46,330,3,79379,3245,1271,15,9,0,147,912,3671,42,9000,5255,0,66237,5519,2855,614,0,345,0,441,1422,245,1828,1512,130858,2117,0,600,38,2085,18729,132,35057,6836,227753,9392,8675,1379,35479,972,1839,118,12851,69566,604,37122,28239,1772,1610,2854,15729,5202,5485,1443
0,0,0,0,0,468,217,20,0,46,0,4,95,105,47,1162,1014,0,1467,75,20,76,0,15,0,9,9,3,17,25,4820,28,0,11,1,3,42,32,5192,382,1205,73,1919,18,16951,123,99,0,3627,4243,387,4905,761,537,130,4469,1854,5824,696,195
373,253,34,0,0,276,0,11,0,42,51,0,382,1483,0,351,446,0,24280,3324,439,72,0,52,0,48,305,58,23,691,22382,97,0,16,0,187,384,17,2456,3729,0,1735,1728,241,3437,851,252,0,1837,8058,754,23185,9092,1511,1391,101,1082,0,156,946
0,0,0,0,0,0,4,3,0,0,0,0,123,36,19,4132,6952,0,3192,671,969,100,0,38,0,40,1791,20,1314,341,1062,494,0,0,39,4,4477,557,38412,94830,280770,6675,643,0,3204,1153,561,94,5208,1238,350,1737,28520,5129,1234,8353,4790,2316,3397,11098
675,25,19,13,0,2944,345,43,0,21,127,1226,1492,7,55,2957,1036,0,82,27,485,463,0,118,0,160,778,117,956,1238,14259,50,0,652,47,27,7664,911,20546,8760,15346,2692,3666,153,11796,10094,719,75,9677,4659,235,3027,6910,4737,3180,13039,3449,3444,1749,870
0,0,0,0,0,33,2,0,0,0,0,0,10,0,7,31,0,0,19,7,5,7,0,3,0,7,3,0,3,7,181,3,0,3,0,0,0,0,27,9,43,77,257,0,68,33,5,17,20,33,6,29,8,5,330,559,29,22,5,4
0,0,0,0,0,44940,0,0,0,0,0,0,0,0,0,251,0,0,61,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,2839,1701,127,2812,1398,873,114,14575,15311,5158,1597,93874,2868,1171,11694,41264,8687,1343,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,504,0,0,169,231,279,0,0,28,0,29,27,8,32,150,8519,0,0,0,0,0,501,36,1047,296,11748,533,949,0,4205,8945,2247,8,11627,9657,681,784,0,814,39,413531,155802,5801,3689,3010
2,2,3,5,1,24,154,0,1,45,98,2,223,3,31,4572,543,0,29089,498,708,192,0,47,0,12,131,40,119,384,120943,44,0,125,2,24,532,94,9918,3578,8472,537,1275,45,1420,817,1087,121,1922,4072,26,544,1973,606,112,33259,15257,24290,311,360
0,0,0,0,0,249,181,49,0,4,0,0,0,23,0,4578,0,0,227,185,9,57,0,8,0,40,0,17,79,68,2218,0,0,9,8,5,443,0,1994,410,1098,127,99,0,120,682,68,4,578,338,16,550,585,100,482,549,2145,421,179,84
0,0,23,59,0,415,659,0,0,0,0,1924,56,2,11,91,193,0,299,294,167,143,0,9,0,33,129,62,117,86,86,52,0,0,14,64,0,0,3815,2086,1942,1373,148,24,915,360,158,2485,332,336,39,338,27,101,4,1483,443,1723,148,4569
