0,0,0,"464,357",0
"51,060",0,0,"158,616","51,393"
"3,582",0,0,"2,454",0
"7,067",0,0,"6,525",0
"225,471",0,0,"9,267","2,130"
"253,920",0,0,"10,921",0
"134,103",0,109,"19,276","30,337"
"401,872",0,364,"57,169","6,235"
0,0,"1,942,354","252,431",0
"390,538",0,"71,296","298,032",0
0,0,"1,577,429","59,780",0
"9,815",0,"3,393","28,048",727
"141,881",0,799,"108,704",0
"105,260",0,"1,801","119,252","3,311"
"762,138",0,0,"58,072",0
"221,761",0,"2,632","44,519","122,973"
"80,547",0,0,"30,708","18,071"
96,0,0,"311,506",200
"957,942",0,0,"130,658","23,809"
"1,359,147",0,0,"13,313","11,068"
"882,384",0,0,"432,580","5,286,242"
0,0,0,"116,866","4,916,331"
"4,479,681",0,0,"113,786","207,265"
"2,212",0,10,317,669
"324,389",0,"2,870","-471,635","2,199,000"
"3,541",0,0,962,"3,012"
"77,202",0,0,"5,478","14,284"
"760,702",0,0,"185,385","4,659,714"
"8,224",0,396,"3,250","11,295"
"14,651",0,"22,116","1,345",107
"3,579",0,"1,555","1,854","2,563"
"13,991",0,"3,628","-7,413","15,750"
"677,304",0,0,0,0
"50,783",0,0,0,0
0,0,"11,037,392",0,0
"7,130,305",0,"1,013,809","1,175,428","4,170,563"
"1,391,677",0,875,"60,268","475,783"
"137,033",0,182,"10,286","82,521"
"79,124",0,424,"13,383","126,844"
"273,095",0,313,"7,725","81,762"
"138,183",0,"1,024","14,148","123,088"
"81,560",0,0,0,0
"3,411,259",0,0,0,0
"886,037",0,0,0,0
"1,144,359",0,0,0,0
"244,570",0,0,0,0
"200,227",0,0,0,0
83,0,22,0,0
"68,524",0,0,0,0
"507,397","8,708,573",0,0,0
"2,226,784","2,319,105",0,0,0
"943,433","482,265",0,0,0
"388,030",0,"109,498",0,0
0,0,0,0,0
