0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,"3,853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,974",0,0,0,0,0,0,"8,970",0,0,0,0,0,0,0,0,0,0,"16,002","2,879",0,44,0,25,131,254,0,0,0,"30,514","19,977",217,0,"8,971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,20,18,35,"1,718","5,183",139,131,"40,871","2,206",0,0,0,0,8,0,101,0,0,0,"47,153",0,86,0,"5,127",2,48,"9,210",23,0,6,0,333,72,55,152,0,"1,243","33,875","13,160","2,912",0,"1,367",292,"2,248","1,406",79,"10,015","4,884","3,023","1,023",720,14,8,62,690,0,575,"5,819",799
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,11,0,0,1,0,0,2,0,0,0,0,174,6,3,0,7,1,0,0,0,1,0,2,0,0,0,0,0,1,0,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,1,0,0,36,0,0,14,48,0,0,0,0,0,0,0,353,0,0,0,55,0,36,0,"104,691",0,2,"1,037",23,0,0,0,379,"2,900",120,0,0,0,"22,247","3,195","3,314",0,0,0,0,0,4,7,3,0,0,0,0,0,17,53,0,189,3,11
0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,6,0,7,0,0,0,0,1,1,2,0,0,0,581,87,6,0,7,0,0,0,0,0,0,454,16,6,0,0,1,9,0,73,1,1
2,1,18,1,3,1,0,0,0,52,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,104,0,0,0,0,2,1,2,0,0,44,984,109,17,0,23,1,0,51,0,0,0,0,0,0,0,0,0,1,0,7,195,0
25,2,31,9,52,16,1,5,16,396,1,11,35,75,38,0,0,0,0,0,0,833,0,0,0,50,0,41,0,"15,122",12,29,"84,650",0,0,65,0,"1,925",384,312,7,0,51,"284,850","120,790","16,900",0,"7,310",14,17,79,32,12,7,"1,298",725,118,19,11,94,143,0,902,135,571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,60,179,0,0,0,49,0,4,0,0,0,"8,874",560,234,0,0,0,0,70,0,0,0,0,0,0,0,0,88,41,0,356,108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,527,90,4,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,12,0,0,41,102,77,0,0,0,0,0,0,16,0,0,0,0,0,0,0,110,0,0,172,0,0,0,0,"1,807",0,0,13,0,55,"6,918","2,016","17,383",0,183,26,115,85,5,6,3,184,65,9,2,0,7,100,0,12,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,34,1,0,10,0,0,0,0,0,33,28,0,0,0,12,4,5,0,136,1,0,0,0,22,0,0,0,0,0,0,0,61,0,158,19,300
0,0,2,0,2,1,0,0,0,5,0,1,6,7,54,0,0,0,0,0,0,1,0,0,0,8,0,6,0,12,0,0,10,0,0,0,0,0,1,18,2,1,12,808,390,7,0,307,4,69,19,0,2,0,324,18,7,1,0,3,22,0,53,2,49
1,0,0,0,5,1,0,0,0,2,0,0,20,32,267,0,0,0,0,1,0,0,0,0,0,12,0,1,0,212,4,1,336,9,0,6,0,39,9,72,"1,316",0,813,"13,296","5,438",344,0,544,"4,843",24,"1,267",10,42,2,"1,265",74,18,3,2,8,61,0,39,61,84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,4,0,0,242,70,5,0,4,9,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,38,578,0,0,0,0,1,0,0,0,0,0,105,0,1,0,159,5,0,410,19,0,0,0,80,8,46,62,0,"9,350","17,140","1,907",698,0,208,125,13,"14,560",9,89,2,347,0,0,1,0,0,111,0,49,270,172
685,37,0,121,7,501,45,191,"1,752","19,513",44,44,"19,390",193,"57,187",0,0,0,0,47,0,"1,571",0,0,0,105,0,84,0,357,11,0,57,573,0,64,0,16,20,390,0,114,"3,210","15,881",704,138,0,982,94,"14,359","4,997","1,870","40,624",19,"85,557","5,959",772,77,45,"10,927","7,414",0,"5,636",417,752
"1,599","2,012","15,805",841,"7,457","3,960",76,35,412,"17,922","5,407",455,"6,377","103,560","7,993",0,0,0,0,26,0,"3,430",0,0,0,"91,598",0,675,0,"69,805",260,132,"33,390",211,0,68,0,"5,626",767,"1,122","3,330",34,"4,624","346,562","88,708","52,039",0,"10,789","5,718","6,618","6,233",832,"20,930","8,548","39,346","4,671","2,905",60,34,290,"11,592",0,"7,861","18,225","2,031"
599,"1,160","9,162",235,"3,976","2,240",34,17,45,"9,739","3,130",264,337,"59,264","3,805",0,0,0,0,15,0,483,0,0,0,"52,800",0,391,0,"39,141",144,76,"19,039",104,0,28,0,"2,916",395,283,"1,584",11,"2,086","188,483","48,311","27,143",0,"5,229","2,618","2,727","2,688",63,"11,992","4,936","17,455","1,181",571,23,13,103,"1,157",0,"3,095","10,296","1,069"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,139,"1,137",33,462,262,4,2,7,"1,179",363,31,148,"6,903",684,0,0,0,0,8,0,231,0,0,0,"6,460",0,86,0,"5,023",59,16,"2,633",60,0,42,0,525,118,192,485,9,"2,093","48,587","12,512","4,786",0,"1,529",910,"1,304","3,195",31,"1,425",573,"4,601",356,95,14,8,26,743,0,"1,273","1,343",155
63,122,964,25,418,236,4,2,5,"1,024",329,28,35,"6,234","2,226",0,0,0,0,2,0,94,0,0,0,"5,554",0,41,0,"4,117",15,8,"2,003",11,0,3,0,309,42,34,167,1,235,"19,875","5,098","2,877",0,566,277,289,307,354,"1,265",519,"2,884",126,66,3,2,12,471,0,326,"1,090",124
22,43,338,9,147,83,1,1,3,390,161,19,565,"2,248","1,031",0,0,0,0,1,0,24,0,0,0,"2,326",0,38,0,"1,794",13,13,702,7,0,1,0,136,25,35,58,1,329,"8,457","1,867","1,252",0,322,110,129,491,379,453,184,735,45,22,1,0,77,342,0,114,380,39
19,36,286,7,124,70,1,1,1,304,98,8,171,"1,852","1,320",0,0,0,0,2,0,124,0,0,0,"1,650",0,12,0,"1,755",5,3,791,7,0,3,0,123,12,63,73,0,65,"15,806","3,364","1,130",0,380,129,143,259,131,394,154,"2,290",258,29,10,6,31,658,0,252,351,126
4,7,57,1,25,14,0,0,0,60,19,2,16,383,108,0,0,0,0,1,0,9,0,0,0,327,0,3,0,260,1,1,250,9,0,0,0,97,2,55,11,0,13,"7,902","2,126",863,0,229,18,24,75,152,75,31,698,23,4,6,4,2,114,0,35,69,22
0,0,0,0,0,0,0,0,0,0,0,0,54,0,565,0,0,0,0,3,0,45,0,0,0,51,0,0,0,344,8,1,404,11,0,15,0,85,9,150,11,0,92,"19,334","5,297",748,0,538,23,32,144,6,14,1,"2,298",7,7,8,5,12,135,0,98,9,69
8,3,49,2,18,1,0,0,2,172,0,2,269,0,690,0,0,0,0,2,0,84,0,0,0,913,0,0,0,904,3,0,297,41,0,8,0,87,19,181,49,0,0,"3,184","1,519",764,0,"1,090",99,49,48,7,46,1,"1,374",37,9,8,5,7,239,0,193,27,23
1,1,48,4,55,6,0,0,2,39,0,3,614,38,"2,233",0,0,0,0,8,0,13,0,0,0,"1,007",0,1,0,"2,386",15,1,"7,154",105,0,31,0,"1,668",66,242,"1,045",3,701,"142,780","34,193","11,380",0,"7,314","1,895",356,"1,051",481,818,56,"313,425","9,246","3,326",255,150,683,"8,439",0,"9,878","1,259","1,721"
20,41,0,0,0,0,0,2,1,"1,652",52,45,878,"2,063","9,674",0,0,0,0,1,0,14,0,0,0,769,0,30,0,452,39,3,"14,082",0,0,28,0,925,390,288,"2,372",56,488,"124,056","91,099","9,973",0,"14,127","4,775","7,045",759,88,"1,374",32,"37,143","41,483","10,400","1,537",907,"1,989","5,895",0,"2,300",487,"1,553"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,371",0,0,"1,112",0,0,0,0,773,0,0,139,0,454,"1,514","3,180","6,765",0,"1,345",280,206,706,269,198,0,"12,183","2,091","1,735",0,191,415,"2,033",0,0,0,0
2,1,171,1,4,1,0,0,0,87,1,14,60,104,160,0,0,0,0,0,0,1,0,0,0,26,0,1,0,199,4,0,217,1,0,7,0,55,3,2,0,0,220,"7,806","1,813",482,0,228,25,0,334,11,35,0,"1,062",373,519,145,0,53,412,0,24,2,49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,39,0,28,0,0,122,678,196,341,0,17,1,4,5,0,0,0,504,94,124,0,47,29,228,0,8,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,13,0,0,0,43,0,4,0,0,3,0,0,0,0,0,0,29,0,0,18,1,22,"12,354","1,230",255,0,18,35,132,34,23,0,6,"9,050",322,10,23,14,33,508,0,277,44,129
128,0,0,0,0,0,0,0,0,0,9,266,"1,087",293,"10,301",0,0,0,0,32,0,7,0,0,0,65,0,5,0,"2,303",20,4,"1,692",0,0,0,0,978,0,0,"1,198",0,0,"97,445","46,358","10,782",0,"3,154","2,556","2,440","2,997",180,383,19,"44,190","4,406","1,557",114,68,428,"3,213",0,"1,049",67,526
11,25,3,3,17,4,2,5,0,57,6,6,0,0,"5,046",0,0,0,0,3,0,0,0,0,0,24,0,14,0,0,14,3,"1,910",8,0,2,0,646,0,13,"2,514",0,"4,415",520,25,"5,655",0,12,0,2,"6,875",1,136,32,"58,787","1,745",306,26,15,463,959,0,201,70,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,778",0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,182,46,"7,620",0,0,0,0,901,0,0,"2,905",15,"5,270","151,044","49,741","7,889",0,982,"5,855","1,849","8,205",832,"5,783",10,"237,450","40,726","2,512",0,0,11,"6,284",0,"401,114","6,900",284
0,0,2,0,0,0,0,0,0,0,0,0,0,0,"6,030",0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,766,0,0,739,4,"1,104","113,893","8,805","6,708",0,618,"1,488",458,"1,719",252,144,0,"3,996","2,502","2,900",0,0,73,"1,473",0,"1,813","44,957",133
32,89,"2,209",139,67,0,0,0,49,49,0,29,0,131,2,0,0,0,0,0,0,0,0,0,0,96,0,7,0,0,0,18,0,0,0,0,0,0,0,23,302,0,0,"3,723","1,723",102,0,105,19,20,887,31,105,30,"7,518",53,50,7,4,28,"1,284",0,274,230,"69,783"
