,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,473 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
 16 , 29 , 14 , 34 , 3 , 1 , 7 , 1 , 3 , 114 , 0 , 1 , 21 , 6 , 0 , 1 , 174 , 4 , 11 , 29 , 1 , 4 , 7 , - , - , 646 , 75 , 419 , 0 , - , 74 , - , - , - , - , 1 , 162 , - , - , - , 1 , 6 , 11 , - , - , - , - , - , - , - , 0 , - , - , - , - , - , - , - , - , - , - , - ," 25,039 "," 71,501 "," 3,857 ", 718 , 672 , - , 4 , - , - , - , 0 , - , - , - , 33 , 39 , - , 1 , 52 , - , - , 1 , - , - ," 4,629 ", 137 ," 2,911 ", 215 ," 1,749 ", 5 , - , 8 , 2 , - , - , - , - , - , - , - , - , - , - , 20 , 2 , 1 , - , - , - , - 
 - , - , - , - , - , 3 , - , 1 , - , - , 0 , - , - , - , - , - , - , - , - , 0 , 0 , 0 , 2 , - , - , 29 , 693 ," 1,452 ", 29 , - , 136 , - , - , - , - , - , - , - , - , - , - , 45 , - , - , 0 , - , - , - , - , - , - , - , 1 , - , - , - , - ," 1,229 ", - , - , - , 7 ," 5,816 ", - , 36 ," 2,973 ", - , 0 , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 62 , - , - ," 1,100 ", 8 , - , - , - , - , - , 98 , 1 , - , - , - , - , - , - , - , - , - , - , 4 , - , - , 0 , 0 , 51 , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 14,423 ", - , - , - , - , - , - , - , - , - , - , - , - ," 1,364,092 ", 464 , - , - , - , 56 , - , - , - , - , 162 , 33 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 7 , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,976 ", - , - , - , - , - , - , - , - , - ," 144,974 "," 2,583 ", - ," 5,586 ", - , - , - , - , - , - , - , - ," 63,546 ", - ," 1,602 ", 581 , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 15,164 "," 211,609 ", - , - , 240 , - , - , - , - , - , - , - , - ," 328,025 ", - , - , - , - , - ," 1,512 ", - , - , - , 6 , 35 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 8 , - , - , - , - , - , - , - , - , - ," 11,121 ", 875 , - , 373 , - , - , - , - , - , - , - , - ," 17,277 ", - , 941 , 60 , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 25,767 ", - , - , - , - , - , - , - , - , - , - ," 19,519 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 64,339 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 64,721 ", - , - , - , - , - , - , - , - , - ," 21,496 ", - , - , - , - , - , - , - , - , - , 0 , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 30,032 ", 247 , - , 298 , - , - , - , - , - , - , - , - ," 7,132 ", - , 26 , 15 , 1 , - , - 
" 86,593 "," 5,584 ", 484 ," 1,416 ", 220 , 177 , 110 , 235 , 595 ," 7,715 ", 116 , 43 ," 3,596 "," 7,300 ", 25 , 9 ," 3,785 ", 93 , 313 , 94 , 38 , 352 , 832 , - , 21 ," 7,898 "," 4,304 "," 92,409 "," 4,743 ", - ," 7,612 ", 10 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,588 ", - , - , - , - , - , - , - , - , 0 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - ," 327,374 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 8 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 0 ," 1,918 ", 128 , - , - , - , 256 , 524 , 85 , - , - , 495 , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 14 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 2,887 ", - , 5 , - , - , - , - , - , - , - , - , - , - , - , 11 , - , - , 0 , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 4,756 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,352 ", 4 , - , - , - , - , 824 ," 152,627 ", - , - ," 3,723 ", - , - , 45 , - , - , - , 282 , - , - ," 114,243 "," 6,290 "," 550,376 "," 1,795 "," 72,613 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 7,677 ", - , - , - , - , - , - , - , 247 , - , - , - , - , - ," 12,038 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 61,061 "," 15,452 ", - ," 58,043 ", - , - , - , - , - , - , - , - ," 98,821 ", - ," 7,875 ", - , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0 , 0 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 662 , - , - , - , - , - , - , - , 91 , - , - , - , - , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 79 , - , - , - , - , - , - , - , - , - ," 8,441 ", 287 , - , 450 , - , - , - , - , - , - , - , - ," 17,783 ", - ," 1,462 ", 24 , 647 , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0 , - , - , - , - , - , - , - , 0 , 0 , - , 0 , - , 0 , - , 0 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 3 , 2 , - , 5 , - , - , - , - , - , - , - , - , 10 , - , 0 , 0 , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 7,440 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 15,080 ", - , - , - , - , 20 , - , - , - , - ," 1,519 "," 1,926 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 43,869 "," 1,369 ", - ," 10,145 ", - , - , - , - , - , - , - , - ," 48,292 ", - , 245 , 188 , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - ," 1,559 ", - , - , - , - , - , - , - , 423 ," 1,629 "," 14,757 ", - , - , - , - , 364 , - , - ," 6,690 ", - , - , - , - , - , - ," 1,992 ", - , - , 8 ," 2,553,083 ", - , - , - ," 38,710 "," 37,566 ", 21 , - , - ," 14,655 ", - , - , - , - , - , - , - , - , - , - , 46 , - , - , - , - , - , - ," 3,949 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 8,549 ", - ," 166,182 "," 2,654 ", - ," 1,009 ", - , - , - , - , - , - , - , - ," 47,736 ", - ," 2,754 ", 404 , 579 , 64 , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 932 ," 4,281 "," 109,702 ", 219 ," 1,230 ", - , - , - , - , - ," 18,186 ", 778 , - , - , - , - , - , - , - , - , 0 , - ," 162,584 ", - ," 91,514 "," 1,542 "," 47,408 ", - , - , - ," 4,087 "," 3,636 ", 354 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 64 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 202,508 "," 27,348 ", - ," 23,420 ", - , - , - , - , - , - , - , - ," 320,004 ", - ," 21,768 "," 2,719 ", - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0 , - , - , 0 , - , - ," 1,250 ", - , 43 ," 3,483 ", - , 0 , - , 3 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 83 , 2 , - , 3 , - , - , - , - , - , - , - , - , 16 , - , 0 , 0 , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 3 , 22 , - , - , - , - , - , - , - , - , 42 , - , - , - , - , - , - , 22 , - , 4 , 90 , - , - ," 3,533 "," 1,209 ", 57 ," 47,394 ", 666 ," 1,775 ", 0 ," 3,511 "," 2,074 ", 191 , - , 202 , - , - , 352 , 732 , - , 21 , - , - , - , - , - , - , 0 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 27,730 ", - ," 16,898 "," 1,104 ", - , 408 , - , - , - , - , - , - , - , - ," 24,322 ", - , 127 , 66 , - , 134 , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 41 , - , - , 13 , - , 0 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 3,440 ", - ," 5,785 ", 235 , - ," 4,060 ", - , 72 ," 3,632 ", - , - , - , - , - ," 3,535 ", - , 27 , 6 , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 ," 2,791 ", - , - , - , 31 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 170,162 ", 44 , - ," 2,490 ", - , - , - , - , - , - , - , - ," 3,868 ", - , 26 , 14 , - , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 10 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 138 , - , 32 , 0 , - , - , - , - ," 4,747 "," 2,415 "," 1,216 "," 37,395 ", - ," 1,027 ", 4 ," 30,335 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 24,384 "," 8,223 ", - ," 6,452 ", - , - , - , - , - , - , - , - ," 41,480 ", - ," 1,363 ", 66 , 177 , - , - 
 - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 91 , - , - ," 12,692 ", - , 477 , 19 , 89 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 10 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 2,617 ", 545 ," 2,483 ", 25 , - , - , - , - , - , - , - , - ," 1,019 ", - , 14 , 4 , 55 , - , - 
