2880170,1283223,1926047,1826854,216347,117984,2665708,460792,0,16627,753535,11109,6102738,43,22847,0,243416,51584,647339,1221722,423878,7121,58700,264502,7865,131981,15186,50882,2110,122739,1065053,1451079,715643,4479118,64768,1588567,143079,231485,74742,135129,45278,577721,1230708,623895,44446,73014,542,820789,148475,5178792,1784956,1096830,467909
16868839,3850000,4443638,3650517,485904,377127,10219540,4438466,0,63860,1277693,42392,10962669,66,40000,0,511986,97707,938989,2314129,696604,16774,69838,449234,9290,175891,18969,198213,4818,59834,1561198,2127051,1049019,9643656,2977,702832,125344,202792,24365,135292,65384,834247,3120091,1330675,94797,155728,266,3277689,270943,0,999411,187468,366978
701087,433223,467363,149906,17016,23142,371960,191037,0,6547,214224,5756,1614596,16,7346,0,88680,20456,328480,484479,156485,3942,30821,145821,2518,28407,4148,54661,1127,22494,267466,364408,179719,1193299,34549,1517551,118996,192521,54761,82923,14791,188723,1135259,96422,6869,11284,53,443060,8285,698463,376193,153434,138136
270232,240462,234260,130415,16570,21141,176937,241577,0,4459,96243,441,791096,231,2034,0,27725,5240,146191,124101,39955,1955,11789,42865,787,24984,2127,14005,467,5763,95922,130689,64453,626703,2817,146402,11038,17858,6281,7102,6212,79259,72672,29655,2113,3470,68,160775,13290,0,37914,15464,13922
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
