"26,199",0,0,0,0,0,0,0,0,0,0,"1,549",0,0,328,0,"1,263",0,0,0,"1,062,783",0,38,0,0,0,55,0,35,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,"9,192",0,0,0,0,0,0,0,0,0,275,0,0,985,0,44,0,0,0,0,0,"6,617",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,617","10,818",178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,"6,372",0,0,0,0,0,0,0,0,410,0,0,495,0,28,0,0,0,0,0,"3,032",0,0,0,0,0,0,0,0,0,0,0,0,0,"62,808","55,998","1,661",0,0,0,0,0,0,0,0,0,0,0,0,4,10,0
0,0,0,"203,210",0,0,0,0,0,0,0,"7,411","15,721",0,280,0,68,0,0,0,0,0,"60,158",0,0,0,0,0,0,0,0,0,0,0,0,0,"100,388","173,809","6,626",0,0,0,0,0,0,0,0,0,0,0,0,"1,688",402,0
0,0,0,126,"25,606",0,0,0,0,0,0,"2,632",0,0,0,0,0,0,0,0,0,0,"5,937",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,829","9,799",636,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0
0,0,0,57,0,"2,880",0,0,0,0,0,96,0,0,88,0,0,0,0,0,0,0,"17,142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,86,0,0,780,0,0,0,0,26,0,0,32,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,437,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,33,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,"91,795","2,682",0,0,0,0,0,0,0,0,0,98,0,0,0,"23,402","2,790",175,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,"80,327",0,0,0,0,40,0,0,0,0,0,0,"177,870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
