13478161.66,14152069.74,14859673.23,15602656.89,16382789.74,17201929.22,18062025.68,18965126.97,19913383.32,20909052.48,21954505.11,23052230.36,24204841.88,25415083.97,26685838.17,28020130.08
151572647.7,159151280,167108844,175464286.2,184237500.5,193449375.6,203121844.4,213277936.6,223941833.4,235138925.1,246895871.3,259240664.9,272202698.1,285812833,300103474.7,315108648.4
1415630.63,1486412.162,1560732.77,1638769.408,1720707.878,1806743.272,1897080.436,1991934.458,2091531.181,2196107.74,2305913.127,2421208.783,2542269.222,2669382.683,2802851.817,2942994.408
87297471.05,91662344.6,96245461.83,101057734.9,106110621.7,111416152.8,116986960.4,122836308.4,128978123.8,135427030,142198381.5,149308300.6,156773715.6,164612401.4,172843021.5,181485172.6
125599.29,131879.2545,138473.2172,145396.8781,152666.722,160300.0581,168315.061,176730.814,185567.3547,194845.7225,204588.0086,214817.409,225558.2795,236836.1935,248678.0031,261111.9033
43.76,45.948,48.2454,50.65767,53.1905535,55.85008118,58.64258523,61.5747145,64.65345022,67.88612273,71.28042887,74.84445031,78.58667283,82.51600647,86.64180679,90.97389713
13326952.32,13993299.94,14692964.93,15427613.18,16198993.84,17008943.53,17859390.71,18752360.24,19689978.25,20674477.17,21708201.03,22793611.08,23933291.63,25129956.21,26386454.02,27705776.72
1661532.16,1744608.768,1831839.206,1923431.167,2019602.725,2120582.861,2226612.004,2337942.605,2454839.735,2577581.722,2706460.808,2841783.848,2983873.04,3133066.692,3289720.027,3454206.028
5279684.82,5543669.061,5820852.514,6111895.14,6417489.897,6738364.392,7075282.611,7429046.742,7800499.079,8190524.033,8600050.234,9030052.746,9481555.383,9955633.153,10453414.81,10976085.55
57428873.71,60300317.4,63315333.27,66481099.93,69805154.92,73295412.67,76960183.3,80808192.47,84848602.09,89091032.2,93545583.81,98222863,103134006.1,108290706.5,113705241.8,119390503.9
36296676.33,38111510.15,40017085.65,42017939.94,44118836.93,46324778.78,48641017.72,51073068.6,53626722.04,56308058.14,59123461.04,62079634.1,65183615.8,68442796.59,71864936.42,75458183.24
17345044.36,18212296.58,19122911.41,20079056.98,21083009.83,22137160.32,23244018.33,24406219.25,25626530.21,26907856.72,28253249.56,29665912.04,31149207.64,32706668.02,34342001.42,36059101.49
2919183.21,3065142.371,3218399.489,3379319.463,3548285.437,3725699.708,3911984.694,4107583.929,4312963.125,4528611.281,4755041.845,4992793.938,5242433.634,5504555.316,5779783.082,6068772.236
3165890.11,3324184.616,3490393.846,3664913.539,3848159.216,4040567.176,4242595.535,4454725.312,4677461.577,4911334.656,5156901.389,5414746.459,5685483.782,5969757.971,6268245.869,6581658.163
63389.24,66558.702,69886.6371,73380.96896,77050.0174,80902.51827,84947.64419,89195.0264,93654.77772,98337.5166,103254.3924,108417.1121,113837.9677,119529.866,125506.3593,131781.6773
13611283.08,14291847.23,15006439.6,15756761.58,16544599.65,17371829.64,18240421.12,19152442.17,20110064.28,21115567.5,22171345.87,23279913.17,24443908.82,25666104.27,26949409.48,28296879.95
3085901.62,3240196.701,3402206.536,3572316.863,3750932.706,3938479.341,4135403.308,4342173.474,4559282.147,4787246.255,5026608.568,5277938.996,5541835.946,5818927.743,6109874.13,6415367.837
54581864.52,57310957.75,60176505.63,63185330.91,66344597.46,69661827.33,73144918.7,76802164.64,80642272.87,84674386.51,88908105.84,93353511.13,98021186.68,102922246,108068358.3,113471776.2
56934682.29,59781416.4,62770487.22,65909011.59,69204462.17,72664685.27,76297919.54,80112815.51,84118456.29,88324379.1,92740598.06,97377627.96,102246509.4,107358834.8,112726776.6,118363115.4
21501842.33,22576934.45,23705781.17,24891070.23,26135623.74,27442404.93,28814525.17,30255251.43,31768014,33356414.7,35024235.44,36775447.21,38614219.57,40544930.55,42572177.08,44700785.93
29239335.41,30701302.18,32236367.29,33848185.65,35540594.94,37317624.68,39183505.92,41142681.21,43199815.27,45359806.04,47627796.34,50009186.16,52509645.46,55135127.74,57891884.12,60786478.33
28099.97,29504.9685,30980.21693,32529.22777,34155.68916,35863.47362,37656.6473,39539.47966,41516.45365,43592.27633,45771.89015,48060.48465,50463.50889,52986.68433,55636.01855,58417.81947
