0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136650.5416,154922.134,159498.0865,21352.64073,701326.3993,522816.9181,250931.365,18840.51587,268055.9138,582670.8766,44546.4893,652552.9648,503713.8107,534567.5328,1450230.736,91272.61093,93073.55455,3490.79765,2827761.264,1972140.736,1029904.012,309484.119,191587.6811,190144.6697,104845.5906,131177.9595,1153984.177,384311.7804,0,176864.9289,137123.7224,365554.6561
45304.65382,31242.2152,335409.8867,18867.21799,836689.2949,4380076.984,409339.8109,74866.34785,243170.7481,2266950.812,373203.402,1577168.053,2162338.258,4456950.287,16210024.46,867059.8974,150688.5171,21439.36171,2033907.116,9619932.271,871053.9806,784761.293,288245.8478,172554.7454,72612.14194,191019.0895,1365883.881,557365.4439,0,-17304.2158,84399.96418,112667.9026
586.5560344,536.6528432,25380.97268,299.1305253,446409.0215,187519.3538,94194.81955,1997.01149,3356.73054,41245.83909,15977.54127,77507.34396,92791.43383,253653.3391,77491.69143,150580.6463,95036.01586,17354.93728,73802.30965,149403.6308,491515.1196,336841.2047,189638.1867,29239.24195,29848.31944,8848.831576,75861.92502,121937.8889,0,21475.83271,3882.041455,31243.9877
181.2295619,2424.753887,18873.03097,347.5192868,497917.7547,19244.54212,72850.54183,426.4639946,4549.497518,15431.30661,1639.726566,39004.84629,55779.93165,263556.0282,12169.26996,3391.373592,22562.65114,81.70388898,340371.2728,4185.826793,41932.72953,74397.74981,51469.28049,82278.50365,2403.591868,1736.43791,19931.40088,38500.64657,1006967.353,2383.781093,532.2153608,8244.9412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
