14606,12191,0,138055,0,25389,2586,0,297534,493475,0,180154,8409,893619,9836189,1114141,8036957,1472124,1154082,833723,578712,0,3125796,7300281,410452,316683,3638362,4310711,13789216,5717621,3532334,2472403,10773826,6610870,504994,4611967,1681582,43828219,3104592,2134806,13624,20473859,960492,190205,65859591,83338910,47659621,9479171,52012505,483118,16787981,10051927,39672,269321,6606597,2826415,82951901,3962861,6757898,10555230,7396315,1933013,834805,23705558,30216314,32245585,27967595,8194353,6582005,314015,6033968,388840
8221,9476,0,145794,0,18463,3307,0,343627,407047,0,122584,16158,146828,1088589,253631,955751,370336,165442,113762,126906,0,656681,3325909,115092,116791,1047508,855649,4362473,2359884,1126064,664282,1807147,1497319,149379,1317571,388126,20526728,624975,600148,5027,3270225,584254,212031,23247095,27555522,17952397,11462412,48557578,172581,4049106,901660,6576,39228,4301812,2096817,15769156,4152146,16344960,25085420,10211909,4104118,1576339,16368232,18467651,77371574,47628505,13856633,5601728,264366,9844402,769133
15519,22199,0,587047,0,51075,7852,0,246238,2810116,0,339571,86920,411303,2996878,620994,1558731,884765,404257,355099,351111,0,1256761,4518164,369132,210230,1856124,1311033,9696462,5509811,2594680,983218,2997636,3314236,536781,3793868,894148,64654805,1115546,1107570,18167,3830141,2601349,352689,31635196,37617066,28085083,21043722,138774851,223541,7779990,2636006,20139,80065,6764747,6192128,30564174,11553746,51421066,45136638,32288624,8209783,3822406,61317057,61176187,0,8388139,4076716,8623217,288780,11343829,1661037
441,122,0,2904,0,2502,40,0,8816,126761,0,19194,6543,64133,485064,117735,386310,80812,14633,44542,34539,0,264765,929153,21053,28838,355787,330127,1725125,1330686,222430,378404,912083,601939,181832,1103924,287574,12800248,120891,141763,1672,2806337,525718,37689,5544404,6441087,4371739,3661446,10880836,196600,5253929,1632670,6204,65375,2970795,1540845,10996743,2233386,15739834,4781181,4309143,1813438,774771,9524855,10612537,7746745,13729440,3404887,1637301,64723,2489241,38085
359,349,0,9830,0,1212,356,0,3869,146014,0,40366,468,38711,136448,21082,124035,28323,5129,15611,41290,0,90368,218207,4944,8035,94546,87727,728180,561686,145629,122162,351391,182562,50715,307897,108099,3265082,142032,166555,1965,565768,202619,9112,2216474,2574939,1747681,1790910,5322104,14927,194410,94810,619,6984,251465,616791,1754842,705581,599577,792109,454343,129594,39011,3192678,3017017,0,493324,421347,850033,18503,786430,55833
-51,0,0,0,0,0,0,0,0,0,0,0,-20359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9035507,0,0,0,0,0,0,0,-112036,0,-66055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
