"269,05","628,57","11,53","168,89","1,39","624,07","9.822,65","291,97","1.231,49","535,49","269,07","115,47","467,45",-,"176,16","2,95","161,98","194,45","6,61","0,88","23,17","51,72","6.595,99","16,14","7,54","0,00","11,92","30,32","925,24","7.688,09","66,93","0,78","1,33","17,75","1.479,86","312,03","0,61",-,"109,60",-,"1.813,50","1.022,63","2,24","1.979,55","50,75","90,28","33,66","12,11","10,19","1,79","9,18","5,18","259,28","814,88","0,63","86,89","108,05","1,85","20,16","65,36","9,86","7.677,47","2.075,30","410,07","1.406,21",-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,"16,86","83,44","0,97","131,48","719,00","88,88","21,64","163,00","73,63","31,60","127,91",-,-,"2,76","73,66","88,43",-,"2,11","12,14",-,-,"1,78","19,95","0,00","15,53","5,78","176,44","1.301,82","406,98","3,82","58,09","49,23","3.231,42","622,24","1,07",-,"3.351,40",-,"4.346,77","45,46",-,"150.393,36","1.609,20","2.862,32","21,61","0,01","0,01",-,-,-,"1,18","114,03","5,19","119,03","5,63","0,10","1,05","3,01","0,45","12.593,66","625,38","123,57","423,75",-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"141.923,69",-,-,-,-
"10,50",-,"2,24",-,"0,98","152,38","19,65",-,"1,45",-,"41,29","17,72","71,74",-,-,"0,52","6,06","7,28",-,"0,33","0,05",-,-,"4,33","36,80","0,00","9,51","2,29","69,96","16.561,06","482,14","1,98","0,39","95,05","3.699,15","92,61","0,08",-,"17,06",-,"46.023,27","11.849,58","1,26","40.310,12","51,57","91,72","64,60","34,45","28,99",-,-,-,"823,41","5.066,11","3,38","153,16","1.904,84","32,65","355,35","813,57","122,71","69.464,94","6.664,47","1.316,88","4.515,80",-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"72,60","9,65",-,"5,40","75,80","46,75",-,-,-,-,"444,48","5.205,81",-,"31,19","11,91","515,13","1.025,82","1.822,30",-,-,"2.324,58","8,35","1.538,11","180.411,96","6,27","3.024,70","1.679,39","2.987,18","877,10","92,70","78,02","61,15","1.325,18","11,88","434,72","694,14","42,81","6.576,60","6.521,95","111,79","1.216,69","1.374,94","207,38","111.498,33","10.118,35","1.999,36","6.856,13",-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"14,25","4,39","0,58",-,"3,22","21,20","4,39",-,"0,00","2,18","0,73","22,43","515,22",-,"0,29","0,31","15,82","48,48","109,01","0,21",-,"6,97","2,52","29,21","456,35",-,"242,66","285,57","507,95","276,23","36,35","30,59","7,43","379,94","6,30","21,88","1.552,71","0,75","460,56","362,99","6,22","67,72","40,11","6,05","10.924,42","173,17","34,22","117,34",-
"2.130,99","10.558,53","584,77","711,33","0,80",-,"32.838,85","3.076,43","753,66","5.642,29","1.977,85","848,82","3.436,07","182,94","158,41",-,"60,81","72,99","1.410,76","187,46","90,88",-,-,-,-,"0,00","172,68","105,95","3.233,56","56.407,81",-,"0,46",-,-,-,"203,42",-,-,"83,48",-,"31,31","237.158,48",-,-,-,-,-,"862,86","726,20",-,-,-,"3.474,43","36.382,93","111,74","37.959,72","6.278,00","107,61","1.171,18",-,-,"309.892,00",-,-,-,-
"7,71","21,48","2,52","8,15","0,12","37,75","523,52","10,30","27,96","18,89","13,52","5,80","23,49","0,19","5,01","0,17","9,14","10,97",-,"1,74","10,83","12,35","30,51","4,73","2,09","0,00","6,00","6,96","212,43","801,13","29,56","7,65","27,01","121,55","855,65","120,85","0,14",-,"75,18","4,60","629,85","1.619,00","0,08","4.549,82","32,70","58,16","151,74","1,55","1,31","26,87","1.373,30","7,10","83,78","407,13","0,88","21,09","198,60","3,40","37,05","13,92","2,10","2.160,20","88,67","17,52","60,08",-
"9,12","25,42","2,98","9,64","0,14","44,67","619,55","12,19","33,09","22,36","16,00","6,87","27,80","0,23","5,93","0,21","10,81","12,98","15,46","2,05","12,81","27,12","98,13","5,60","2,48","0,00","7,10","8,24","251,40","948,09","34,99","9,05","31,97","143,84","1.012,61","143,02","0,16",-,"88,97","5,44","745,39","1.915,99","0,10","5.384,45","38,69","68,83","179,57","1,84","1,55","31,80","1.625,22","8,41","99,15","481,81","1,04","24,95","235,03","4,03","43,85","16,48","2,49","2.556,47","104,94","20,74","71,10",-
"1,53","16,12","3,65","4,88",-,"9,88","26,04","1,68","3,88","17,11",-,-,"12,62",-,"7,65",-,-,"21,40",-,-,"4,05",-,-,-,-,-,"18,65",-,-,"8.025,58",-,"0,03","13,55",-,-,-,-,-,"78,88",-,"223,80","467,17","0,98",-,"5.165,44","9.187,92",-,"212,84","78,89","718,27","36.706,30","37,83","833,34","4.142,13","570,20","327,17","148,28","31,52","123,93","205,82","31,04","562.809,30","296,79","126,30","195,00",-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"310,45",-,-,"8,00",-,-,-,-,-,-,-,"30,63","487,94","0,08","149,13","2.897,23","5.153,39",-,"1,49","1,39","11,53","80,92","1,59","1.565,48","29,13","1,32","326,96","58,64","15,90","37,37","564,63","85,16","163.412,00","72,78","42,68","25,25",-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"168,54",-,-,"4,34",-,-,-,-,-,-,-,"16,63","264,90","0,03","15,69","1.572,86","2.797,69",-,"0,12","0,70","15,20","15,74","0,56","849,87","15,81","0,72","177,50","28,01","7,36","15,40","306,53","46,23","88.713,53","38,70","17,33","12,55",-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"60,74",-,-,"2,68",-,"38,02","494,18","50,91",-,-,-,"3,42","318,93","702,37","0,01","6.077,98","275,79","490,56","36,58","0,72","0,61","9,76","498,85","11,84","22,49","169,46","0,72","33,80","47,78","0,82","8,91","10,74","1,62","4.144,82","60,98","12,05","41,32",-
"1.231,09","2.075,87","446,81","1.185,56","50,20","10.155,37","117.520,98","4.161,65","5.208,02","7.632,64","7.632,79","3.275,71","13.260,27","140,40","403,93","21,78","3.145,54","3.776,05","1.377,64","183,06","1.067,92","21,95","962,76","593,78","538,42","0,00","582,48","327,97","10.009,75","181.072,23","13.406,38","441,67","1.394,77","6.265,37","81.443,16","8.389,42","47,44",-,"6.187,34","563,53","52.560,04","115.753,19","2,29","1.001.669,68","45.451,76","80.846,34","6.029,10","118,86","100,04","1.608,74","82.212,61","1.951,48","3.705,86","27.927,50","119,29","5.570,12","7.874,21","134,97","1.468,95","1.769,96","266,96","683.080,04","10.049,76","1.985,81","6.809,65",-
-,"13,63",-,-,-,-,"637,68",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"41.510,43",-,-,-,"82,43","535,72",-,-,-,-,-,-,"1.686,91",-,"2.732,52","23,77","42,28",-,"0,86",-,-,-,-,-,-,-,-,-,-,-,-,-,"6.230,08",-,-,-,-
"10,14","24,61","4,87","15,75","0,16","54,95","1.151,19","13,12","35,22","24,07","44,77","19,21","77,77","0,32","6,11","0,21","11,44","13,73","21,61","2,87","17,20",-,-,"7,22","3,34","0,00","8,47","7,71","235,32",-,"42,01","11,85","37,76","148,82","967,13","107,74","0,18",-,"229,24","7,01","820,52","2.576,43","0,09","4.932,99","42,91","76,33","188,96","1,55","1,30","2.274,67","116.243,62","9,41","402,92","2.121,01","47,92","4.917,34","243,64","4,18","45,45","12,73","1,92","8.763,98","140,39","27,74","95,13",-
-,"5,52","1,09","3,53","0,04","12,33","86,39","2,95","7,91","5,40","3,77","1,62","6,55","0,07","1,37","0,05","2,57","3,08",-,"0,64","3,86",-,-,"0,54","0,28","0,00","1,90","1,73","52,78","12.965,12","9,43","0,89","132,06","11,17","72,58","8,09","0,01",-,"6,87","0,53","68,57","205,26","0,01","370,20","3,22","5,73","14,18","23,50","19,78","2,47","126,40","0,71","7.493,18","5.545,77","259,98","1,84","18,31","0,31","3,42","4.347,50","655,72","306.820,01","10,53","2,08","7,14",-
"1,31","3,17","0,63","2,03","0,02","7,08","148,26","1,69","4,54","3,10","2,16","0,93","3,76","0,04","0,79","0,03","1,47","1,77","2,78","0,37","2,22","4,35","9,86","0,93","0,33","0,00","1,09","0,99","30,31","713,16","5,41","1,53","4,86","19,17","124,55","13,88","0,02",-,"11,79","0,90","107,52","383,18","0,01","635,29","5,53","9,83","24,34","0,20","0,17","67,45","3.446,86","462,06","1.688,83","27.111,81","0,15","3,14","31,38","0,54","5,85","1,64","0,25","3.391,06","18,08","3,57","12,25",-
"9,17","1,59","0,43","1,57","0,04","8,16","7,05","0,81","0,86","4,12",-,"0,57","2,38",-,"6,61","0,18","16,80","26,28","30,88","18,29","4,69","20,44","208,75","19,76",-,"0,00","135,39",-,"7,08","29.964,42","20,18","6,85","23,05","1.380,83","7.130,80","7.033,51","31,30",-,"1.336,96","253,60","611,64","28.560,20","32,12","13.708,59","4.414,12","7.851,51","1.147,15","464,61","391,03","535,79","27.380,57","692,16","3.405,71","20.664,66","2.824,75","195.936,99","50.061,16","858,06","9.339,03","1.898,97","792,56","527.254,65","15.955,80","3.152,83","10.811,54",-
"513,58","4,15","0,48","0,97","0,01","10,87","672,79","6,35","2,90","9,16",-,-,"14,08",-,"26,18","0,42","61,54","297,36",-,-,-,"108,66","682,03","420,64",-,"0,00","31,37","22,39","101,54","101.079,34",-,"17,59","211,82","724,67","7.353,78","266,49",-,-,"495,02","13,31","3.032,40","33.227,78","0,12","66.972,36","31.603,73","56.214,46","450,83","436,31","367,21","212,76","10.872,94","1.060,53","106,74",-,"111,44","87.198,92","219.165,10","3.756,54","40.885,79","6.398,37","965,05","392.633,11","357,33","424,44","1.878,05",-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"18,74",-,-,-,-,-,"4.503,79",-,"0,78",-,"32,29","327,66",-,-,-,"22,06",-,"135,11","1.480,53","0,01","2.984,08","1.408,17","2.504,74",-,"19,44","16,36","9,48","484,46","47,25",-,-,"4,97","3.885,32","9.765,33","167,38","1.821,75","285,09","43,00","17.494,53",-,-,-,-
"30,55","1,56","0,56","1,39","0,07","8,64","342,32","1,76","1,08","2,61",-,"2,15","2,99",-,"12,24","0,34","23,07","113,98","3,11","1,12","8,23","38,01","84,92","52,37",-,"0,00","12,49","32,15","26,69","12.585,42","9,81","2,19","93,77","90,23","915,62","119,06","0,47",-,"61,64","2,87","377,57","4.137,20","0,01","8.338,75","3.934,99","6.999,28","139,74","54,33","45,72","26,49","1.353,79","132,05","134,34",-,"13,88","10.857,16","27.288,32","467,73","5.090,70","796,66","120,16","48.886,87","132,77","152,96","905,78",-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"10.810,48",-,"0,75","4,97","48,32","4.759,02","660,77","8,86",-,"31,29","52,17","514,29",-,"6,97","43.297,56","4.828,17","8.588,00","776,36","107,80","90,73","142,32","7.272,88","194,46","5.189,61","14.942,77","108,50","2.092,10","360,19","6,17","67,19","3.335,60","503,10","67.639,26","157,98","31,22","107,05",-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2.628,71",-,"0,18","1,21","11,75","1.157,22","160,68","2,15",-,"7,61","12,68","125,06",-,"1,70","10.528,36","1.174,03","2.088,28","188,78","26,21","22,06","34,61","1.768,50","47,29","1.261,92","3.633,53","26,38","508,72","87,58","1,50","16,34","811,09","122,34","16.447,36","38,41","7,59","26,03",-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,64","19,41","7.556,68",-,-,-,-,-,-,-,-,-,-,"80,18","4.926,81",-,"24.058,16",-,-,-,-,-,"187,53","9.583,47",-,"1.350,78","2.369,57",-,-,-,-,-,-,-,"58.563,27",-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,36","10,96","4.267,19",-,-,-,-,-,-,-,-,-,-,"45,28","2.782,12",-,"13.585,42",-,-,-,-,-,"105,90","5.411,70",-,"762,77","1.338,07",-,-,-,-,-,-,-,"33.070,13",-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,57","17,53","6.825,18",-,-,-,-,-,-,-,-,-,-,"72,42","4.449,89",-,"21.729,29",-,-,-,-,-,"169,38","8.655,78",-,"1.220,02","2.140,19",-,-,-,-,-,-,-,"52.894,25",-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
